Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;4
- Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;1
- Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;31
- Municipio de Alcalá de Henares;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;45
- Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;1
- Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;44
- Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-septiembre 2017;225
- Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;317
- Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;168
- Municipio de Alcalá de Henares;8.-Hurtos;Enero-septiembre 2017;2.078
- Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-septiembre 2017;197
- Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-septiembre 2017;31
- Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;6.942
- Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;3
- Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;0
- Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;22
- Municipio de Alcobendas;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;20
- Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;4
- Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;16
- Municipio de Alcobendas;6.-Robos con violencia e intimidación;Enero-septiembre 2017;112
- Municipio de Alcobendas;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;236
- Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;124
- Municipio de Alcobendas;8.-Hurtos;Enero-septiembre 2017;1.252
- Municipio de Alcobendas;9.-Sustracciones de vehículos;Enero-septiembre 2017;149
- Municipio de Alcobendas;10.-Tráfico de drogas;Enero-septiembre 2017;11
- Municipio de Alcobendas;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;3.814
- Municipio de Alcorcón;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;3
- Municipio de Alcorcón;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;2
- Municipio de Alcorcón;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;15
- Municipio de Alcorcón;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Alcorcón;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;18
- Municipio de Alcorcón;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;3
- Municipio de Alcorcón;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;15
- Municipio de Alcorcón;6.-Robos con violencia e intimidación;Enero-septiembre 2017;270
- Municipio de Alcorcón;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;254
- Municipio de Alcorcón;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;140
- Municipio de Alcorcón;8.-Hurtos;Enero-septiembre 2017;1.843
- Municipio de Alcorcón;9.-Sustracciones de vehículos;Enero-septiembre 2017;173
- Municipio de Alcorcón;10.-Tráfico de drogas;Enero-septiembre 2017;16
- Municipio de Alcorcón;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;4.880
- Municipio de Aranjuez;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Aranjuez;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;1
- Municipio de Aranjuez;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;13
- Municipio de Aranjuez;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Aranjuez;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;15
- Municipio de Aranjuez;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;2
- Municipio de Aranjuez;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;13
- Municipio de Aranjuez;6.-Robos con violencia e intimidación;Enero-septiembre 2017;40
- Municipio de Aranjuez;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;93
- Municipio de Aranjuez;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;59
- Municipio de Aranjuez;8.-Hurtos;Enero-septiembre 2017;512
- Municipio de Aranjuez;9.-Sustracciones de vehículos;Enero-septiembre 2017;54
- Municipio de Aranjuez;10.-Tráfico de drogas;Enero-septiembre 2017;8
- Municipio de Aranjuez;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;1.881
- Municipio de Arganda del Rey;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Arganda del Rey;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;1
- Municipio de Arganda del Rey;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;22
- Municipio de Arganda del Rey;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Arganda del Rey;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;8
- Municipio de Arganda del Rey;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;0
- Municipio de Arganda del Rey;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;8
- Municipio de Arganda del Rey;6.-Robos con violencia e intimidación;Enero-septiembre 2017;64
- Municipio de Arganda del Rey;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;130
- Municipio de Arganda del Rey;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;88
- Municipio de Arganda del Rey;8.-Hurtos;Enero-septiembre 2017;350
- Municipio de Arganda del Rey;9.-Sustracciones de vehículos;Enero-septiembre 2017;59
- Municipio de Arganda del Rey;10.-Tráfico de drogas;Enero-septiembre 2017;9
- Municipio de Arganda del Rey;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;1.784
- Municipio de Boadilla del Monte;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;1
- Municipio de Boadilla del Monte;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;0
- Municipio de Boadilla del Monte;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;3
- Municipio de Boadilla del Monte;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Boadilla del Monte;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;5
- Municipio de Boadilla del Monte;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;0
- Municipio de Boadilla del Monte;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;5
- Municipio de Boadilla del Monte;6.-Robos con violencia e intimidación;Enero-septiembre 2017;11
- Municipio de Boadilla del Monte;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;87
- Municipio de Boadilla del Monte;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;53
- Municipio de Boadilla del Monte;8.-Hurtos;Enero-septiembre 2017;221
- Municipio de Boadilla del Monte;9.-Sustracciones de vehículos;Enero-septiembre 2017;27
- Municipio de Boadilla del Monte;10.-Tráfico de drogas;Enero-septiembre 2017;5
- Municipio de Boadilla del Monte;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;890
- Municipio de Colmenar Viejo;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Colmenar Viejo;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;1
- Municipio de Colmenar Viejo;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;20
- Municipio de Colmenar Viejo;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Colmenar Viejo;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;19
- Municipio de Colmenar Viejo;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;3
- Municipio de Colmenar Viejo;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;16
- Municipio de Colmenar Viejo;6.-Robos con violencia e intimidación;Enero-septiembre 2017;34
- Municipio de Colmenar Viejo;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;87
- Municipio de Colmenar Viejo;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;64
- Municipio de Colmenar Viejo;8.-Hurtos;Enero-septiembre 2017;355
- Municipio de Colmenar Viejo;9.-Sustracciones de vehículos;Enero-septiembre 2017;19
- Municipio de Colmenar Viejo;10.-Tráfico de drogas;Enero-septiembre 2017;4
- Municipio de Colmenar Viejo;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;1.380
- Municipio de Collado Villalba;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;1
- Municipio de Collado Villalba;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;2
- Municipio de Collado Villalba;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;26
- Municipio de Collado Villalba;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Collado Villalba;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;40
- Municipio de Collado Villalba;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;4
- Municipio de Collado Villalba;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;36
- Municipio de Collado Villalba;6.-Robos con violencia e intimidación;Enero-septiembre 2017;87
- Municipio de Collado Villalba;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;153
- Municipio de Collado Villalba;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;113
- Municipio de Collado Villalba;8.-Hurtos;Enero-septiembre 2017;621
- Municipio de Collado Villalba;9.-Sustracciones de vehículos;Enero-septiembre 2017;34
- Municipio de Collado Villalba;10.-Tráfico de drogas;Enero-septiembre 2017;8
- Municipio de Collado Villalba;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;2.234
- Municipio de Coslada;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Coslada;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;0
- Municipio de Coslada;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;9
- Municipio de Coslada;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Coslada;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;11
- Municipio de Coslada;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;0
