Geografía;Tipología penal;Periodos:;Total
-Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;1
-Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;1
-Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;22
-Municipio de Alcalá de Henares;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;9
-Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-marzo 2022;1
-Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;8
-Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-marzo 2022;58
-Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;110
-Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;54
-Municipio de Alcalá de Henares;8.-Hurtos;Enero-marzo 2022;799
-Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-marzo 2022;49
-Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-marzo 2022;6
-Municipio de Alcalá de Henares;Resto de infracciones penales;Enero-marzo 2022;1.768
-Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;2.823
-Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;5
-Municipio de Alcobendas;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;3
-Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-marzo 2022;0
-Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;3
-Municipio de Alcobendas;6.-Robos con violencia e intimidación;Enero-marzo 2022;28
-Municipio de Alcobendas;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;39
-Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;24
-Municipio de Alcobendas;8.-Hurtos;Enero-marzo 2022;328
-Municipio de Alcobendas;9.-Sustracciones de vehículos;Enero-marzo 2022;75
-Municipio de Alcobendas;10.-Tráfico de drogas;Enero-marzo 2022;8
-Municipio de Alcobendas;Resto de infracciones penales;Enero-marzo 2022;864
-Municipio de Alcobendas;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;1.350
-Municipio de Alcorcón;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;1
-Municipio de Alcorcón;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;2
-Municipio de Alcorcón;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;8
-Municipio de Alcorcón;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Alcorcón;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;10
-Municipio de Alcorcón;5.1.-Agresión sexual con penetración;Enero-marzo 2022;1
-Municipio de Alcorcón;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;9
-Municipio de Alcorcón;6.-Robos con violencia e intimidación;Enero-marzo 2022;65
-Municipio de Alcorcón;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;63
-Municipio de Alcorcón;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;35
-Municipio de Alcorcón;8.-Hurtos;Enero-marzo 2022;655
-Municipio de Alcorcón;9.-Sustracciones de vehículos;Enero-marzo 2022;28
-Municipio de Alcorcón;10.-Tráfico de drogas;Enero-marzo 2022;9
-Municipio de Alcorcón;Resto de infracciones penales;Enero-marzo 2022;1.168
-Municipio de Alcorcón;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;2.009
-Municipio de Algete;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Algete;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Algete;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;0
-Municipio de Algete;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Algete;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;2
-Municipio de Algete;5.1.-Agresión sexual con penetración;Enero-marzo 2022;0
-Municipio de Algete;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;2
-Municipio de Algete;6.-Robos con violencia e intimidación;Enero-marzo 2022;4
-Municipio de Algete;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;10
-Municipio de Algete;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;5
-Municipio de Algete;8.-Hurtos;Enero-marzo 2022;30
-Municipio de Algete;9.-Sustracciones de vehículos;Enero-marzo 2022;5
-Municipio de Algete;10.-Tráfico de drogas;Enero-marzo 2022;1
-Municipio de Algete;Resto de infracciones penales;Enero-marzo 2022;151
-Municipio de Algete;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;203
