Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;4.743
- Municipio de Alcalá de Henares;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;1
- Municipio de Alcalá de Henares;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;142
- Municipio de Alcalá de Henares;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;121
- Municipio de Alcalá de Henares;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;195
- Municipio de Alcalá de Henares;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;25
- Municipio de Alcalá de Henares;7.-DAÑOS;Enero-junio 2016;805
- Municipio de Alcalá de Henares;8.-HURTOS;Enero-junio 2016;1.460
- Municipio de Alcobendas;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;2.510
- Municipio de Alcobendas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Alcobendas;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;91
- Municipio de Alcobendas;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;91
- Municipio de Alcobendas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;74
- Municipio de Alcobendas;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;8
- Municipio de Alcobendas;7.-DAÑOS;Enero-junio 2016;345
- Municipio de Alcobendas;8.-HURTOS;Enero-junio 2016;912
- Municipio de Alcorcón;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;3.471
- Municipio de Alcorcón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Alcorcón;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;198
- Municipio de Alcorcón;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;157
- Municipio de Alcorcón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;125
- Municipio de Alcorcón;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;13
- Municipio de Alcorcón;7.-DAÑOS;Enero-junio 2016;456
- Municipio de Alcorcón;8.-HURTOS;Enero-junio 2016;1.271
- Municipio de Aranjuez;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.371
- Municipio de Aranjuez;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Aranjuez;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;30
- Municipio de Aranjuez;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;68
- Municipio de Aranjuez;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;35
- Municipio de Aranjuez;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;5
- Municipio de Aranjuez;7.-DAÑOS;Enero-junio 2016;262
- Municipio de Aranjuez;8.-HURTOS;Enero-junio 2016;396
- Municipio de Arganda del Rey;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.301
- Municipio de Arganda del Rey;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Arganda del Rey;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;47
- Municipio de Arganda del Rey;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;58
- Municipio de Arganda del Rey;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;42
- Municipio de Arganda del Rey;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;6
- Municipio de Arganda del Rey;7.-DAÑOS;Enero-junio 2016;235
- Municipio de Arganda del Rey;8.-HURTOS;Enero-junio 2016;219
- Municipio de Collado Villalba;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.457
- Municipio de Collado Villalba;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Collado Villalba;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;66
- Municipio de Collado Villalba;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;105
- Municipio de Collado Villalba;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;19
- Municipio de Collado Villalba;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;5
- Municipio de Collado Villalba;7.-DAÑOS;Enero-junio 2016;198
- Municipio de Collado Villalba;8.-HURTOS;Enero-junio 2016;417
- Municipio de Coslada;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;1.904
- Municipio de Coslada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;1
- Municipio de Coslada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;68
- Municipio de Coslada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;68
- Municipio de Coslada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;95
- Municipio de Coslada;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;5
- Municipio de Coslada;7.-DAÑOS;Enero-junio 2016;337
- Municipio de Coslada;8.-HURTOS;Enero-junio 2016;621
- Municipio de Fuenlabrada;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;4.124
- Municipio de Fuenlabrada;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Fuenlabrada;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;186
- Municipio de Fuenlabrada;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;153
- Municipio de Fuenlabrada;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;166
- Municipio de Fuenlabrada;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;13
- Municipio de Fuenlabrada;7.-DAÑOS;Enero-junio 2016;667
- Municipio de Fuenlabrada;8.-HURTOS;Enero-junio 2016;1.426
- Municipio de Getafe;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;3.987
- Municipio de Getafe;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;1
- Municipio de Getafe;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;214
- Municipio de Getafe;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;130
- Municipio de Getafe;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;157
- Municipio de Getafe;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;8
- Municipio de Getafe;7.-DAÑOS;Enero-junio 2016;513
- Municipio de Getafe;8.-HURTOS;Enero-junio 2016;1.383
- Municipio de Leganés;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;4.814
- Municipio de Leganés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Leganés;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;139
- Municipio de Leganés;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;144
- Municipio de Leganés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;137
- Municipio de Leganés;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;17
- Municipio de Leganés;7.-DAÑOS;Enero-junio 2016;551
- Municipio de Leganés;8.-HURTOS;Enero-junio 2016;2.226
- Municipio de Madrid;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;117.763
- Municipio de Madrid;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;14
- Municipio de Madrid;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;5.960
- Municipio de Madrid;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-junio 2016;3.751
- Municipio de Madrid;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-junio 2016;2.709
- Municipio de Madrid;6.-TRÁFICO DE DROGAS (EU);Enero-junio 2016;543
- Municipio de Madrid;7.-DAÑOS;Enero-junio 2016;11.653
- Municipio de Madrid;8.-HURTOS;Enero-junio 2016;54.696
- Municipio de Majadahonda;1.-DELITOS Y FALTAS (EU);Enero-junio 2016;2.012
- Municipio de Majadahonda;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-junio 2016;0
- Municipio de Majadahonda;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-junio 2016;70
