Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;1
- Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;3
- Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;33
- Municipio de Alcalá de Henares;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;34
- Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;4
- Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;30
- Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-septiembre 2019;166
- Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;283
- Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;161
- Municipio de Alcalá de Henares;8.-Hurtos;Enero-septiembre 2019;2.009
- Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-septiembre 2019;181
- Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-septiembre 2019;34
- Municipio de Alcalá de Henares;Resto de infracciones penales;Enero-septiembre 2019;4.518
- Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;7.262
- Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;0
- Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;3
- Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;23
- Municipio de Alcobendas;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;39
- Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;5
- Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;34
- Municipio de Alcobendas;6.-Robos con violencia e intimidación;Enero-septiembre 2019;87
- Municipio de Alcobendas;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;309
- Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;167
- Municipio de Alcobendas;8.-Hurtos;Enero-septiembre 2019;1.018
- Municipio de Alcobendas;9.-Sustracciones de vehículos;Enero-septiembre 2019;182
- Municipio de Alcobendas;10.-Tráfico de drogas;Enero-septiembre 2019;17
- Municipio de Alcobendas;Resto de infracciones penales;Enero-septiembre 2019;2.415
- Municipio de Alcobendas;TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;4.093
- Municipio de Alcorcón;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;0
- Municipio de Alcorcón;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;1
- Municipio de Alcorcón;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;25
- Municipio de Alcorcón;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Alcorcón;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;18
- Municipio de Alcorcón;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;4
- Municipio de Alcorcón;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;14
- Municipio de Alcorcón;6.-Robos con violencia e intimidación;Enero-septiembre 2019;186
- Municipio de Alcorcón;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;187
- Municipio de Alcorcón;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;116
- Municipio de Alcorcón;8.-Hurtos;Enero-septiembre 2019;1.716
- Municipio de Alcorcón;9.-Sustracciones de vehículos;Enero-septiembre 2019;102
- Municipio de Alcorcón;10.-Tráfico de drogas;Enero-septiembre 2019;26
- Municipio de Alcorcón;Resto de infracciones penales;Enero-septiembre 2019;2.828
- Municipio de Alcorcón;TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;5.089
- Municipio de Aranjuez;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;2
- Municipio de Aranjuez;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;1
- Municipio de Aranjuez;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;10
- Municipio de Aranjuez;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Aranjuez;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;13
- Municipio de Aranjuez;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;1
- Municipio de Aranjuez;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;12
- Municipio de Aranjuez;6.-Robos con violencia e intimidación;Enero-septiembre 2019;26
- Municipio de Aranjuez;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;99
- Municipio de Aranjuez;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;53
