Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;1
- Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;1
- Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;22
- Municipio de Alcalá de Henares;4.-Secuestro;Enero-junio 2019;0
- Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;20
- Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-junio 2019;2
- Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;18
- Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-junio 2019;92
- Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2019;197
- Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-junio 2019;114
- Municipio de Alcalá de Henares;8.-Hurtos;Enero-junio 2019;1.356
- Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-junio 2019;126
- Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-junio 2019;25
- Municipio de Alcalá de Henares;Resto de infracciones penales;Enero-junio 2019;3.017
- Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-junio 2019;4.857
- Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2019;0
- Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2019;2
- Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2019;16
- Municipio de Alcobendas;4.-Secuestro;Enero-junio 2019;0
- Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2019;22
- Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-junio 2019;2
- Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2019;20
