Geografía;Tipología penal;Periodos:;Total
-Municipio de Alcalá de Henares;I. CRIMINALIDAD CONVENCIONAL;Enero-marzo 2023;1.929
-Municipio de Alcalá de Henares;1. Homicidios dolosos y asesinatos consumados;Enero-marzo 2023;0
-Municipio de Alcalá de Henares;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2023;2
-Municipio de Alcalá de Henares;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2023;16
-Municipio de Alcalá de Henares;4. Secuestro;Enero-marzo 2023;0
-Municipio de Alcalá de Henares;5. Delitos contra la libertad sexual;Enero-marzo 2023;13
-Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-marzo 2023;1
-Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad sexual;Enero-marzo 2023;12
-Municipio de Alcalá de Henares;6. Robos con violencia e intimidación;Enero-marzo 2023;48
-Municipio de Alcalá de Henares;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2023;80
-Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-marzo 2023;49
-Municipio de Alcalá de Henares;8. Hurtos;Enero-marzo 2023;693
-Municipio de Alcalá de Henares;9. Sustracciones de vehículos;Enero-marzo 2023;69
-Municipio de Alcalá de Henares;10. Tráfico de drogas;Enero-marzo 2023;19
-Municipio de Alcalá de Henares;11. Resto de criminalidad convencional;Enero-marzo 2023;989
-Municipio de Alcalá de Henares;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);Enero-marzo 2023;579
-Municipio de Alcalá de Henares;12.-Estafas informáticas;Enero-marzo 2023;508
-Municipio de Alcalá de Henares;13.-Otros ciberdelitos;Enero-marzo 2023;71
-Municipio de Alcalá de Henares;III. TOTAL INFRACCIONES PENALES;Enero-marzo 2023;2.508
-Municipio de Alcobendas;I. CRIMINALIDAD CONVENCIONAL;Enero-marzo 2023;965
-Municipio de Alcobendas;1. Homicidios dolosos y asesinatos consumados;Enero-marzo 2023;1
-Municipio de Alcobendas;2. Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2023;0
-Municipio de Alcobendas;3. Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2023;7
-Municipio de Alcobendas;4. Secuestro;Enero-marzo 2023;0
-Municipio de Alcobendas;5. Delitos contra la libertad sexual;Enero-marzo 2023;9
-Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-marzo 2023;1
-Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad sexual;Enero-marzo 2023;8
-Municipio de Alcobendas;6. Robos con violencia e intimidación;Enero-marzo 2023;15
-Municipio de Alcobendas;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2023;57
-Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-marzo 2023;39
-Municipio de Alcobendas;8. Hurtos;Enero-marzo 2023;274
