Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;1
- Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;18
- Municipio de Alcalá de Henares;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;10
- Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-marzo 2019;1
- Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;9
- Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-marzo 2019;44
- Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;109
- Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;66
- Municipio de Alcalá de Henares;8.-Hurtos;Enero-marzo 2019;693
- Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-marzo 2019;71
- Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-marzo 2019;10
- Municipio de Alcalá de Henares;Resto de infracciones penales;Enero-marzo 2019;1.500
- Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;2.456
- Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;1
- Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;9
- Municipio de Alcobendas;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;6
- Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-marzo 2019;0
- Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;6
- Municipio de Alcobendas;6.-Robos con violencia e intimidación;Enero-marzo 2019;25
- Municipio de Alcobendas;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;111
- Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;51
- Municipio de Alcobendas;8.-Hurtos;Enero-marzo 2019;315
- Municipio de Alcobendas;9.-Sustracciones de vehículos;Enero-marzo 2019;69
- Municipio de Alcobendas;10.-Tráfico de drogas;Enero-marzo 2019;5
- Municipio de Alcobendas;Resto de infracciones penales;Enero-marzo 2019;768
- Municipio de Alcobendas;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;1.309
- Municipio de Alcorcón;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Alcorcón;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;1
- Municipio de Alcorcón;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;10
- Municipio de Alcorcón;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Alcorcón;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;8
- Municipio de Alcorcón;5.1.-Agresión sexual con penetración;Enero-marzo 2019;4
- Municipio de Alcorcón;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;4
- Municipio de Alcorcón;6.-Robos con violencia e intimidación;Enero-marzo 2019;44
- Municipio de Alcorcón;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;60
- Municipio de Alcorcón;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;37
- Municipio de Alcorcón;8.-Hurtos;Enero-marzo 2019;613
- Municipio de Alcorcón;9.-Sustracciones de vehículos;Enero-marzo 2019;35
- Municipio de Alcorcón;10.-Tráfico de drogas;Enero-marzo 2019;15
- Municipio de Alcorcón;Resto de infracciones penales;Enero-marzo 2019;1.038
- Municipio de Alcorcón;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;1.824
- Municipio de Aranjuez;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Aranjuez;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Aranjuez;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;4
- Municipio de Aranjuez;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Aranjuez;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;6
- Municipio de Aranjuez;5.1.-Agresión sexual con penetración;Enero-marzo 2019;1
- Municipio de Aranjuez;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;5
- Municipio de Aranjuez;6.-Robos con violencia e intimidación;Enero-marzo 2019;9
- Municipio de Aranjuez;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;33
- Municipio de Aranjuez;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;20
- Municipio de Aranjuez;8.-Hurtos;Enero-marzo 2019;152
- Municipio de Aranjuez;9.-Sustracciones de vehículos;Enero-marzo 2019;20
- Municipio de Aranjuez;10.-Tráfico de drogas;Enero-marzo 2019;3
- Municipio de Aranjuez;Resto de infracciones penales;Enero-marzo 2019;420
- Municipio de Aranjuez;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;647
- Municipio de Arganda del Rey;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Arganda del Rey;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Arganda del Rey;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;8
- Municipio de Arganda del Rey;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Arganda del Rey;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;3
- Municipio de Arganda del Rey;5.1.-Agresión sexual con penetración;Enero-marzo 2019;0
- Municipio de Arganda del Rey;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;3
- Municipio de Arganda del Rey;6.-Robos con violencia e intimidación;Enero-marzo 2019;11
- Municipio de Arganda del Rey;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;36
- Municipio de Arganda del Rey;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;17
- Municipio de Arganda del Rey;8.-Hurtos;Enero-marzo 2019;101
- Municipio de Arganda del Rey;9.-Sustracciones de vehículos;Enero-marzo 2019;7
- Municipio de Arganda del Rey;10.-Tráfico de drogas;Enero-marzo 2019;2
- Municipio de Arganda del Rey;Resto de infracciones penales;Enero-marzo 2019;421
- Municipio de Arganda del Rey;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;589
- Municipio de Arroyomolinos;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Arroyomolinos;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Arroyomolinos;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;0
- Municipio de Arroyomolinos;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Arroyomolinos;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;5
- Municipio de Arroyomolinos;5.1.-Agresión sexual con penetración;Enero-marzo 2019;1
- Municipio de Arroyomolinos;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;4
- Municipio de Arroyomolinos;6.-Robos con violencia e intimidación;Enero-marzo 2019;10
- Municipio de Arroyomolinos;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;28
- Municipio de Arroyomolinos;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;21
- Municipio de Arroyomolinos;8.-Hurtos;Enero-marzo 2019;415
- Municipio de Arroyomolinos;9.-Sustracciones de vehículos;Enero-marzo 2019;16
- Municipio de Arroyomolinos;10.-Tráfico de drogas;Enero-marzo 2019;0
- Municipio de Arroyomolinos;Resto de infracciones penales;Enero-marzo 2019;266
- Municipio de Arroyomolinos;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;740
- Municipio de Boadilla del Monte;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Boadilla del Monte;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Boadilla del Monte;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;1
- Municipio de Boadilla del Monte;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Boadilla del Monte;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;4
- Municipio de Boadilla del Monte;5.1.-Agresión sexual con penetración;Enero-marzo 2019;0
- Municipio de Boadilla del Monte;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;4
- Municipio de Boadilla del Monte;6.-Robos con violencia e intimidación;Enero-marzo 2019;4
- Municipio de Boadilla del Monte;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;25
- Municipio de Boadilla del Monte;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;20
- Municipio de Boadilla del Monte;8.-Hurtos;Enero-marzo 2019;95
- Municipio de Boadilla del Monte;9.-Sustracciones de vehículos;Enero-marzo 2019;2
- Municipio de Boadilla del Monte;10.-Tráfico de drogas;Enero-marzo 2019;0
- Municipio de Boadilla del Monte;Resto de infracciones penales;Enero-marzo 2019;236
- Municipio de Boadilla del Monte;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;367
- Municipio de Colmenar Viejo;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Colmenar Viejo;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
