Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;4
- Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;22
- Municipio de Alcalá de Henares;4.-Secuestro;Enero-junio 2018;0
- Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;22
- Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;20
- Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-junio 2018;103
- Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;194
- Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;92
- Municipio de Alcalá de Henares;8.-Hurtos;Enero-junio 2018;1.304
- Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-junio 2018;116
- Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-junio 2018;16
- Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-junio 2018;4.283
- Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;14
- Municipio de Alcobendas;4.-Secuestro;Enero-junio 2018;0
- Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;18
- Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-junio 2018;1
- Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;17
- Municipio de Alcobendas;6.-Robos con violencia e intimidación;Enero-junio 2018;73
- Municipio de Alcobendas;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;155
- Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;74
- Municipio de Alcobendas;8.-Hurtos;Enero-junio 2018;829
- Municipio de Alcobendas;9.-Sustracciones de vehículos;Enero-junio 2018;71
- Municipio de Alcobendas;10.-Tráfico de drogas;Enero-junio 2018;17
- Municipio de Alcobendas;TOTAL INFRACCIONES PENALES;Enero-junio 2018;2.601
- Municipio de Alcorcón;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Alcorcón;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Alcorcón;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;9
- Municipio de Alcorcón;4.-Secuestro;Enero-junio 2018;1
- Municipio de Alcorcón;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;16
- Municipio de Alcorcón;5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Alcorcón;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;14
- Municipio de Alcorcón;6.-Robos con violencia e intimidación;Enero-junio 2018;123
- Municipio de Alcorcón;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;127
- Municipio de Alcorcón;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;64
- Municipio de Alcorcón;8.-Hurtos;Enero-junio 2018;1.120
- Municipio de Alcorcón;9.-Sustracciones de vehículos;Enero-junio 2018;95
- Municipio de Alcorcón;10.-Tráfico de drogas;Enero-junio 2018;18
- Municipio de Alcorcón;TOTAL INFRACCIONES PENALES;Enero-junio 2018;3.153
- Municipio de Aranjuez;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Aranjuez;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Aranjuez;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;12
- Municipio de Aranjuez;4.-Secuestro;Enero-junio 2018;0
- Municipio de Aranjuez;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;5
- Municipio de Aranjuez;5.1.-Agresión sexual con penetración;Enero-junio 2018;1
- Municipio de Aranjuez;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;4
- Municipio de Aranjuez;6.-Robos con violencia e intimidación;Enero-junio 2018;12
- Municipio de Aranjuez;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;57
- Municipio de Aranjuez;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;30
- Municipio de Aranjuez;8.-Hurtos;Enero-junio 2018;267
- Municipio de Aranjuez;9.-Sustracciones de vehículos;Enero-junio 2018;33
- Municipio de Aranjuez;10.-Tráfico de drogas;Enero-junio 2018;10
- Municipio de Aranjuez;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.061
- Municipio de Arganda del Rey;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Arganda del Rey;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Arganda del Rey;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;10
- Municipio de Arganda del Rey;4.-Secuestro;Enero-junio 2018;0
- Municipio de Arganda del Rey;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;4
- Municipio de Arganda del Rey;5.1.-Agresión sexual con penetración;Enero-junio 2018;1
- Municipio de Arganda del Rey;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;3
- Municipio de Arganda del Rey;6.-Robos con violencia e intimidación;Enero-junio 2018;61
- Municipio de Arganda del Rey;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;95
- Municipio de Arganda del Rey;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;62
- Municipio de Arganda del Rey;8.-Hurtos;Enero-junio 2018;391
- Municipio de Arganda del Rey;9.-Sustracciones de vehículos;Enero-junio 2018;15
- Municipio de Arganda del Rey;10.-Tráfico de drogas;Enero-junio 2018;17
- Municipio de Arganda del Rey;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.407
- Municipio de Boadilla del Monte;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Boadilla del Monte;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Boadilla del Monte;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;3
- Municipio de Boadilla del Monte;4.-Secuestro;Enero-junio 2018;0
- Municipio de Boadilla del Monte;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;5
- Municipio de Boadilla del Monte;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Boadilla del Monte;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;5
- Municipio de Boadilla del Monte;6.-Robos con violencia e intimidación;Enero-junio 2018;8
- Municipio de Boadilla del Monte;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;49
- Municipio de Boadilla del Monte;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;38
- Municipio de Boadilla del Monte;8.-Hurtos;Enero-junio 2018;165
- Municipio de Boadilla del Monte;9.-Sustracciones de vehículos;Enero-junio 2018;8
- Municipio de Boadilla del Monte;10.-Tráfico de drogas;Enero-junio 2018;3
- Municipio de Boadilla del Monte;TOTAL INFRACCIONES PENALES;Enero-junio 2018;542
- Municipio de Colmenar Viejo;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Colmenar Viejo;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Colmenar Viejo;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;6
- Municipio de Colmenar Viejo;4.-Secuestro;Enero-junio 2018;0
- Municipio de Colmenar Viejo;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;10
- Municipio de Colmenar Viejo;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Colmenar Viejo;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;10
- Municipio de Colmenar Viejo;6.-Robos con violencia e intimidación;Enero-junio 2018;23
- Municipio de Colmenar Viejo;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;68
- Municipio de Colmenar Viejo;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;49
- Municipio de Colmenar Viejo;8.-Hurtos;Enero-junio 2018;220
- Municipio de Colmenar Viejo;9.-Sustracciones de vehículos;Enero-junio 2018;7
- Municipio de Colmenar Viejo;10.-Tráfico de drogas;Enero-junio 2018;0
- Municipio de Colmenar Viejo;TOTAL INFRACCIONES PENALES;Enero-junio 2018;917
- Municipio de Collado Villalba;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Collado Villalba;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Collado Villalba;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;19
- Municipio de Collado Villalba;4.-Secuestro;Enero-junio 2018;1
- Municipio de Collado Villalba;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;14
- Municipio de Collado Villalba;5.1.-Agresión sexual con penetración;Enero-junio 2018;1
- Municipio de Collado Villalba;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;13
- Municipio de Collado Villalba;6.-Robos con violencia e intimidación;Enero-junio 2018;44
- Municipio de Collado Villalba;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;95
- Municipio de Collado Villalba;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;59
- Municipio de Collado Villalba;8.-Hurtos;Enero-junio 2018;443
- Municipio de Collado Villalba;9.-Sustracciones de vehículos;Enero-junio 2018;8
- Municipio de Collado Villalba;10.-Tráfico de drogas;Enero-junio 2018;9
- Municipio de Collado Villalba;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.663
- Municipio de Coslada;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Coslada;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Coslada;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;13
- Municipio de Coslada;4.-Secuestro;Enero-junio 2018;0
- Municipio de Coslada;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;4
- Municipio de Coslada;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Coslada;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;4
- Municipio de Coslada;6.-Robos con violencia e intimidación;Enero-junio 2018;47
- Municipio de Coslada;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;96
- Municipio de Coslada;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;71
- Municipio de Coslada;8.-Hurtos;Enero-junio 2018;477
- Municipio de Coslada;9.-Sustracciones de vehículos;Enero-junio 2018;52
- Municipio de Coslada;10.-Tráfico de drogas;Enero-junio 2018;10
- Municipio de Coslada;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.621
- Municipio de Fuenlabrada;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Fuenlabrada;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Fuenlabrada;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;13
- Municipio de Fuenlabrada;4.-Secuestro;Enero-junio 2018;0
- Municipio de Fuenlabrada;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;20
- Municipio de Fuenlabrada;5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Fuenlabrada;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;18
- Municipio de Fuenlabrada;6.-Robos con violencia e intimidación;Enero-junio 2018;139
- Municipio de Fuenlabrada;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;207
- Municipio de Fuenlabrada;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;120
- Municipio de Fuenlabrada;8.-Hurtos;Enero-junio 2018;1.162
- Municipio de Fuenlabrada;9.-Sustracciones de vehículos;Enero-junio 2018;130
- Municipio de Fuenlabrada;10.-Tráfico de drogas;Enero-junio 2018;3
- Municipio de Fuenlabrada;TOTAL INFRACCIONES PENALES;Enero-junio 2018;3.651
