Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;4
- Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;0
- Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;38
- Municipio de Alcalá de Henares;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;38
- Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;4
- Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;34
- Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-septiembre 2018;180
- Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;280
- Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;153
- Municipio de Alcalá de Henares;8.-Hurtos;Enero-septiembre 2018;1.969
- Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-septiembre 2018;168
- Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-septiembre 2018;29
- Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;6.434
- Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;0
- Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;18
- Municipio de Alcobendas;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;29
- Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;3
- Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;26
- Municipio de Alcobendas;6.-Robos con violencia e intimidación;Enero-septiembre 2018;98
- Municipio de Alcobendas;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;213
- Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;111
- Municipio de Alcobendas;8.-Hurtos;Enero-septiembre 2018;1.135
- Municipio de Alcobendas;9.-Sustracciones de vehículos;Enero-septiembre 2018;105
- Municipio de Alcobendas;10.-Tráfico de drogas;Enero-septiembre 2018;23
- Municipio de Alcobendas;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;3.767
- Municipio de Alcorcón;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Alcorcón;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;1
- Municipio de Alcorcón;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;18
- Municipio de Alcorcón;4.-Secuestro;Enero-septiembre 2018;1
- Municipio de Alcorcón;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;29
- Municipio de Alcorcón;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;5
- Municipio de Alcorcón;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;24
- Municipio de Alcorcón;6.-Robos con violencia e intimidación;Enero-septiembre 2018;182
- Municipio de Alcorcón;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;232
- Municipio de Alcorcón;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;149
- Municipio de Alcorcón;8.-Hurtos;Enero-septiembre 2018;1.659
- Municipio de Alcorcón;9.-Sustracciones de vehículos;Enero-septiembre 2018;132
- Municipio de Alcorcón;10.-Tráfico de drogas;Enero-septiembre 2018;23
- Municipio de Alcorcón;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;4.766
- Municipio de Aranjuez;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Aranjuez;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;2
- Municipio de Aranjuez;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;15
- Municipio de Aranjuez;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Aranjuez;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;12
- Municipio de Aranjuez;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;3
- Municipio de Aranjuez;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;9
- Municipio de Aranjuez;6.-Robos con violencia e intimidación;Enero-septiembre 2018;28
- Municipio de Aranjuez;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;79
- Municipio de Aranjuez;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;44
- Municipio de Aranjuez;8.-Hurtos;Enero-septiembre 2018;410
- Municipio de Aranjuez;9.-Sustracciones de vehículos;Enero-septiembre 2018;41
- Municipio de Aranjuez;10.-Tráfico de drogas;Enero-septiembre 2018;10
- Municipio de Aranjuez;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;1.622
- Municipio de Arganda del Rey;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Arganda del Rey;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;1
- Municipio de Arganda del Rey;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;22
- Municipio de Arganda del Rey;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Arganda del Rey;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;6
- Municipio de Arganda del Rey;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;1
- Municipio de Arganda del Rey;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;5
- Municipio de Arganda del Rey;6.-Robos con violencia e intimidación;Enero-septiembre 2018;99
- Municipio de Arganda del Rey;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;131
- Municipio de Arganda del Rey;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;81
- Municipio de Arganda del Rey;8.-Hurtos;Enero-septiembre 2018;566
- Municipio de Arganda del Rey;9.-Sustracciones de vehículos;Enero-septiembre 2018;24
- Municipio de Arganda del Rey;10.-Tráfico de drogas;Enero-septiembre 2018;19
- Municipio de Arganda del Rey;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;2.107
- Municipio de Boadilla del Monte;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Boadilla del Monte;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;0
- Municipio de Boadilla del Monte;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;3
- Municipio de Boadilla del Monte;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Boadilla del Monte;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;8
- Municipio de Boadilla del Monte;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;1
- Municipio de Boadilla del Monte;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;7
- Municipio de Boadilla del Monte;6.-Robos con violencia e intimidación;Enero-septiembre 2018;14
- Municipio de Boadilla del Monte;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;79
- Municipio de Boadilla del Monte;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;52
- Municipio de Boadilla del Monte;8.-Hurtos;Enero-septiembre 2018;261
- Municipio de Boadilla del Monte;9.-Sustracciones de vehículos;Enero-septiembre 2018;10
- Municipio de Boadilla del Monte;10.-Tráfico de drogas;Enero-septiembre 2018;4
- Municipio de Boadilla del Monte;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;933
- Municipio de Colmenar Viejo;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Colmenar Viejo;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;0
- Municipio de Colmenar Viejo;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;16
- Municipio de Colmenar Viejo;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Colmenar Viejo;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;17
- Municipio de Colmenar Viejo;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;1
- Municipio de Colmenar Viejo;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;16
- Municipio de Colmenar Viejo;6.-Robos con violencia e intimidación;Enero-septiembre 2018;49
- Municipio de Colmenar Viejo;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;104
- Municipio de Colmenar Viejo;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;80
- Municipio de Colmenar Viejo;8.-Hurtos;Enero-septiembre 2018;361
- Municipio de Colmenar Viejo;9.-Sustracciones de vehículos;Enero-septiembre 2018;13
- Municipio de Colmenar Viejo;10.-Tráfico de drogas;Enero-septiembre 2018;3
- Municipio de Colmenar Viejo;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;1.503
- Municipio de Collado Villalba;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;1
- Municipio de Collado Villalba;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;1
- Municipio de Collado Villalba;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;29
- Municipio de Collado Villalba;4.-Secuestro;Enero-septiembre 2018;1
- Municipio de Collado Villalba;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;24
- Municipio de Collado Villalba;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;5
- Municipio de Collado Villalba;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;19
- Municipio de Collado Villalba;6.-Robos con violencia e intimidación;Enero-septiembre 2018;75
- Municipio de Collado Villalba;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;129
- Municipio de Collado Villalba;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;83
- Municipio de Collado Villalba;8.-Hurtos;Enero-septiembre 2018;723
- Municipio de Collado Villalba;9.-Sustracciones de vehículos;Enero-septiembre 2018;12
- Municipio de Collado Villalba;10.-Tráfico de drogas;Enero-septiembre 2018;14
- Municipio de Collado Villalba;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;2.516
- Municipio de Coslada;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Coslada;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;1
- Municipio de Coslada;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;21
- Municipio de Coslada;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Coslada;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;8
- Municipio de Coslada;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;2
- Municipio de Coslada;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;6
- Municipio de Coslada;6.-Robos con violencia e intimidación;Enero-septiembre 2018;68
- Municipio de Coslada;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;143
- Municipio de Coslada;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;97
