Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;9.345
- Municipio de Alcalá de Henares;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;1
- Municipio de Alcalá de Henares;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;296
- Municipio de Alcalá de Henares;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;277
- Municipio de Alcalá de Henares;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;392
- Municipio de Alcalá de Henares;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;50
- Municipio de Alcalá de Henares;7.-DAÑOS;Enero-Diciembre 2016;1.566
- Municipio de Alcalá de Henares;8.-HURTOS;Enero-Diciembre 2016;2.801
- Municipio de Alcobendas;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;4.778
- Municipio de Alcobendas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;0
- Municipio de Alcobendas;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;172
- Municipio de Alcobendas;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;168
- Municipio de Alcobendas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;160
- Municipio de Alcobendas;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;11
- Municipio de Alcobendas;7.-DAÑOS;Enero-Diciembre 2016;658
- Municipio de Alcobendas;8.-HURTOS;Enero-Diciembre 2016;1.625
- Municipio de Alcorcón;1.-DELITOS Y FALTAS (EU);Enero-Diciembre 2016;6.847
- Municipio de Alcorcón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Diciembre 2016;0
- Municipio de Alcorcón;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Diciembre 2016;427
- Municipio de Alcorcón;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Diciembre 2016;272
- Municipio de Alcorcón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Diciembre 2016;225
- Municipio de Alcorcón;6.-TRÁFICO DE DROGAS (EU);Enero-Diciembre 2016;27
- Municipio de Alcorcón;7.-DAÑOS;Enero-Diciembre 2016;835
- Municipio de Alcorcón;8.-HURTOS;Enero-Diciembre 2016;2.469
