Geografía;Tipología penal;Periodos:;Total
- Municipio de Alcalá de Henares;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;1
- Municipio de Alcalá de Henares;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;3
- Municipio de Alcalá de Henares;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;48
- Municipio de Alcalá de Henares;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Alcalá de Henares;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;51
- Municipio de Alcalá de Henares;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;4
- Municipio de Alcalá de Henares;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;47
- Municipio de Alcalá de Henares;6.-Robos con violencia e intimidación;Enero-diciembre 2019;227
- Municipio de Alcalá de Henares;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;377
- Municipio de Alcalá de Henares;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;202
- Municipio de Alcalá de Henares;8.-Hurtos;Enero-diciembre 2019;2.739
- Municipio de Alcalá de Henares;9.-Sustracciones de vehículos;Enero-diciembre 2019;232
- Municipio de Alcalá de Henares;10.-Tráfico de drogas;Enero-diciembre 2019;49
- Municipio de Alcalá de Henares;Resto de infracciones penales;Enero-diciembre 2019;6.129
- Municipio de Alcalá de Henares;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;9.856
- Municipio de Alcobendas;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Alcobendas;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;3
- Municipio de Alcobendas;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;31
- Municipio de Alcobendas;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Alcobendas;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;50
- Municipio de Alcobendas;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;7
- Municipio de Alcobendas;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;43
- Municipio de Alcobendas;6.-Robos con violencia e intimidación;Enero-diciembre 2019;152
- Municipio de Alcobendas;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;387
- Municipio de Alcobendas;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;215
- Municipio de Alcobendas;8.-Hurtos;Enero-diciembre 2019;1.343
- Municipio de Alcobendas;9.-Sustracciones de vehículos;Enero-diciembre 2019;232
- Municipio de Alcobendas;10.-Tráfico de drogas;Enero-diciembre 2019;24
- Municipio de Alcobendas;Resto de infracciones penales;Enero-diciembre 2019;3.298
- Municipio de Alcobendas;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;5.520
- Municipio de Alcorcón;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Alcorcón;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;2
- Municipio de Alcorcón;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;27
- Municipio de Alcorcón;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Alcorcón;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;23
- Municipio de Alcorcón;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;6
- Municipio de Alcorcón;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;17
- Municipio de Alcorcón;6.-Robos con violencia e intimidación;Enero-diciembre 2019;259
- Municipio de Alcorcón;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;253
- Municipio de Alcorcón;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;154
- Municipio de Alcorcón;8.-Hurtos;Enero-diciembre 2019;2.281
- Municipio de Alcorcón;9.-Sustracciones de vehículos;Enero-diciembre 2019;134
- Municipio de Alcorcón;10.-Tráfico de drogas;Enero-diciembre 2019;38
- Municipio de Alcorcón;Resto de infracciones penales;Enero-diciembre 2019;3.797
- Municipio de Alcorcón;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;6.814
- Municipio de Aranjuez;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;2
