Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;3
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;8
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;387
- Municipio de Badalona;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;84
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;18
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;66
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-diciembre 2019;1.478
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;648
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;391
- Municipio de Badalona;8.-Hurtos;Enero-diciembre 2019;3.428
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-diciembre 2019;279
- Municipio de Badalona;10.-Tráfico de drogas;Enero-diciembre 2019;51
- Municipio de Badalona;Resto de infracciones penales;Enero-diciembre 2019;6.133
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;12.499
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;1
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;45
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;17
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;9
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;8
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-diciembre 2019;49
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;141
- Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;73
- Municipio de Barberà del Vallès;8.-Hurtos;Enero-diciembre 2019;452
- Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-diciembre 2019;39
- Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-diciembre 2019;3
- Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-diciembre 2019;930
- Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;1.677
- Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;17
- Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;51
- Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;3.583
- Municipio de Barcelona;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;835
- Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;158
- Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;677
- Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-diciembre 2019;14.750
- Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;9.381
- Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;5.720
- Municipio de Barcelona;8.-Hurtos;Enero-diciembre 2019;108.308
- Municipio de Barcelona;9.-Sustracciones de vehículos;Enero-diciembre 2019;4.643
- Municipio de Barcelona;10.-Tráfico de drogas;Enero-diciembre 2019;527
- Municipio de Barcelona;Resto de infracciones penales;Enero-diciembre 2019;58.130
- Municipio de Barcelona;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;200.225
- Municipio de Castelldefels;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Castelldefels;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;1
- Municipio de Castelldefels;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;97
- Municipio de Castelldefels;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Castelldefels;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;10
- Municipio de Castelldefels;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;3
- Municipio de Castelldefels;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;7
- Municipio de Castelldefels;6.-Robos con violencia e intimidación;Enero-diciembre 2019;107
- Municipio de Castelldefels;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;262
- Municipio de Castelldefels;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;227
- Municipio de Castelldefels;8.-Hurtos;Enero-diciembre 2019;1.025
- Municipio de Castelldefels;9.-Sustracciones de vehículos;Enero-diciembre 2019;42
- Municipio de Castelldefels;10.-Tráfico de drogas;Enero-diciembre 2019;9
- Municipio de Castelldefels;Resto de infracciones penales;Enero-diciembre 2019;2.296
- Municipio de Castelldefels;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;3.849
- Municipio de Cerdanyola del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Cerdanyola del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;1
- Municipio de Cerdanyola del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;55
- Municipio de Cerdanyola del Vallès;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Cerdanyola del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;19
- Municipio de Cerdanyola del Vallès;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;3
- Municipio de Cerdanyola del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;16
- Municipio de Cerdanyola del Vallès;6.-Robos con violencia e intimidación;Enero-diciembre 2019;61
- Municipio de Cerdanyola del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;187
- Municipio de Cerdanyola del Vallès;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;162
- Municipio de Cerdanyola del Vallès;8.-Hurtos;Enero-diciembre 2019;506
- Municipio de Cerdanyola del Vallès;9.-Sustracciones de vehículos;Enero-diciembre 2019;37
- Municipio de Cerdanyola del Vallès;10.-Tráfico de drogas;Enero-diciembre 2019;10
- Municipio de Cerdanyola del Vallès;Resto de infracciones penales;Enero-diciembre 2019;1.147
- Municipio de Cerdanyola del Vallès;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;2.023
- Municipio de Cornellà de Llobregat;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;2
- Municipio de Cornellà de Llobregat;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;4
- Municipio de Cornellà de Llobregat;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;217
- Municipio de Cornellà de Llobregat;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Cornellà de Llobregat;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;36
- Municipio de Cornellà de Llobregat;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;6
- Municipio de Cornellà de Llobregat;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;30
- Municipio de Cornellà de Llobregat;6.-Robos con violencia e intimidación;Enero-diciembre 2019;358
- Municipio de Cornellà de Llobregat;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;222
- Municipio de Cornellà de Llobregat;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;136
- Municipio de Cornellà de Llobregat;8.-Hurtos;Enero-diciembre 2019;1.508
- Municipio de Cornellà de Llobregat;9.-Sustracciones de vehículos;Enero-diciembre 2019;151
- Municipio de Cornellà de Llobregat;10.-Tráfico de drogas;Enero-diciembre 2019;17
- Municipio de Cornellà de Llobregat;Resto de infracciones penales;Enero-diciembre 2019;2.468
- Municipio de Cornellà de Llobregat;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;4.983
- Municipio de Esplugues de Llobregat;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Esplugues de Llobregat;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;1
- Municipio de Esplugues de Llobregat;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;64
- Municipio de Esplugues de Llobregat;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Esplugues de Llobregat;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;10
- Municipio de Esplugues de Llobregat;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;0
- Municipio de Esplugues de Llobregat;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;10
- Municipio de Esplugues de Llobregat;6.-Robos con violencia e intimidación;Enero-diciembre 2019;150
- Municipio de Esplugues de Llobregat;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;154
- Municipio de Esplugues de Llobregat;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;114
- Municipio de Esplugues de Llobregat;8.-Hurtos;Enero-diciembre 2019;1.120
- Municipio de Esplugues de Llobregat;9.-Sustracciones de vehículos;Enero-diciembre 2019;86
- Municipio de Esplugues de Llobregat;10.-Tráfico de drogas;Enero-diciembre 2019;7
- Municipio de Esplugues de Llobregat;Resto de infracciones penales;Enero-diciembre 2019;1.222
- Municipio de Esplugues de Llobregat;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;2.814
- Municipio de Gavà;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Gavà;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;0
- Municipio de Gavà;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;69
- Municipio de Gavà;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Gavà;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;17
- Municipio de Gavà;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;3
- Municipio de Gavà;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;14
- Municipio de Gavà;6.-Robos con violencia e intimidación;Enero-diciembre 2019;60
- Municipio de Gavà;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;147
- Municipio de Gavà;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;105
- Municipio de Gavà;8.-Hurtos;Enero-diciembre 2019;578
- Municipio de Gavà;9.-Sustracciones de vehículos;Enero-diciembre 2019;46
- Municipio de Gavà;10.-Tráfico de drogas;Enero-diciembre 2019;5
- Municipio de Gavà;Resto de infracciones penales;Enero-diciembre 2019;1.423
- Municipio de Gavà;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;2.345
- Municipio de Granollers;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;1
- Municipio de Granollers;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;0
- Municipio de Granollers;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;142
- Municipio de Granollers;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Granollers;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;24
- Municipio de Granollers;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;2
- Municipio de Granollers;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;22
- Municipio de Granollers;6.-Robos con violencia e intimidación;Enero-diciembre 2019;135
- Municipio de Granollers;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;306
- Municipio de Granollers;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;185
- Municipio de Granollers;8.-Hurtos;Enero-diciembre 2019;815
- Municipio de Granollers;9.-Sustracciones de vehículos;Enero-diciembre 2019;43
- Municipio de Granollers;10.-Tráfico de drogas;Enero-diciembre 2019;11
- Municipio de Granollers;Resto de infracciones penales;Enero-diciembre 2019;1.710
- Municipio de Granollers;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;3.187
- Municipio de Hospitalet de Llobregat (L');1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;3
- Municipio de Hospitalet de Llobregat (L');2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;8
- Municipio de Hospitalet de Llobregat (L');3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;604
- Municipio de Hospitalet de Llobregat (L');4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Hospitalet de Llobregat (L');5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;138
- Municipio de Hospitalet de Llobregat (L');5.1.-Agresión sexual con penetración;Enero-diciembre 2019;23
- Municipio de Hospitalet de Llobregat (L');5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;115
- Municipio de Hospitalet de Llobregat (L');6.-Robos con violencia e intimidación;Enero-diciembre 2019;1.530
- Municipio de Hospitalet de Llobregat (L');7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;807
- Municipio de Hospitalet de Llobregat (L');7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;587
- Municipio de Hospitalet de Llobregat (L');8.-Hurtos;Enero-diciembre 2019;6.760
- Municipio de Hospitalet de Llobregat (L');9.-Sustracciones de vehículos;Enero-diciembre 2019;379
- Municipio de Hospitalet de Llobregat (L');10.-Tráfico de drogas;Enero-diciembre 2019;86
- Municipio de Hospitalet de Llobregat (L');Resto de infracciones penales;Enero-diciembre 2019;7.600
- Municipio de Hospitalet de Llobregat (L');TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;17.915
- Municipio de Igualada;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Igualada;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;0
- Municipio de Igualada;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;81
- Municipio de Igualada;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Igualada;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;15
- Municipio de Igualada;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;4
- Municipio de Igualada;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;11
- Municipio de Igualada;6.-Robos con violencia e intimidación;Enero-diciembre 2019;46
- Municipio de Igualada;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;92
- Municipio de Igualada;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;57
- Municipio de Igualada;8.-Hurtos;Enero-diciembre 2019;431
- Municipio de Igualada;9.-Sustracciones de vehículos;Enero-diciembre 2019;32
- Municipio de Igualada;10.-Tráfico de drogas;Enero-diciembre 2019;10
- Municipio de Igualada;Resto de infracciones penales;Enero-diciembre 2019;1.100
- Municipio de Igualada;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;1.807
- Municipio de Manresa;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Manresa;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;2
- Municipio de Manresa;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;186
- Municipio de Manresa;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Manresa;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;48
- Municipio de Manresa;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;16
- Municipio de Manresa;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;32
- Municipio de Manresa;6.-Robos con violencia e intimidación;Enero-diciembre 2019;224
- Municipio de Manresa;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;365
- Municipio de Manresa;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;230
- Municipio de Manresa;8.-Hurtos;Enero-diciembre 2019;889
- Municipio de Manresa;9.-Sustracciones de vehículos;Enero-diciembre 2019;27
- Municipio de Manresa;10.-Tráfico de drogas;Enero-diciembre 2019;15
- Municipio de Manresa;Resto de infracciones penales;Enero-diciembre 2019;2.255
- Municipio de Manresa;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;4.011
- Municipio de Mataró;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;1
- Municipio de Mataró;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;7
- Municipio de Mataró;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;280
- Municipio de Mataró;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Mataró;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;39
- Municipio de Mataró;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;11
- Municipio de Mataró;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;28
- Municipio de Mataró;6.-Robos con violencia e intimidación;Enero-diciembre 2019;574
- Municipio de Mataró;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;433
- Municipio de Mataró;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;234
