Geografía;Tipología penal;Periodos:;Total
08015 Badalona;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;12.837
08015 Badalona;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;2
08015 Badalona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;13
08015 Badalona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;156
08015 Badalona;4. Secuestro;enero-diciembre 2024;0
08015 Badalona;5. Delitos contra la libertad sexual;enero-diciembre 2024;98
08015 Badalona;5.1.-Agresión sexual con penetración;enero-diciembre 2024;49
08015 Badalona;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;49
08015 Badalona;6. Robos con violencia e intimidación;enero-diciembre 2024;1.370
08015 Badalona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;727
08015 Badalona;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;543
08015 Badalona;8. Hurtos;enero-diciembre 2024;3.753
08015 Badalona;9. Sustracciones de vehículos;enero-diciembre 2024;237
08015 Badalona;10. Tráfico de drogas;enero-diciembre 2024;92
08015 Badalona;11. Resto de criminalidad convencional;enero-diciembre 2024;6.389
08015 Badalona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;2.225
08015 Badalona;12.-Estafas informáticas;enero-diciembre 2024;2.128
08015 Badalona;13.-Otros ciberdelitos;enero-diciembre 2024;97
08015 Badalona;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;15.062
08252 Barberà del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;1.622
08252 Barberà del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;0
08252 Barberà del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;0
08252 Barberà del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;15
08252 Barberà del Vallès;4. Secuestro;enero-diciembre 2024;0
08252 Barberà del Vallès;5. Delitos contra la libertad sexual;enero-diciembre 2024;8
08252 Barberà del Vallès;5.1.-Agresión sexual con penetración;enero-diciembre 2024;1
08252 Barberà del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;7
08252 Barberà del Vallès;6. Robos con violencia e intimidación;enero-diciembre 2024;58
08252 Barberà del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;149
08252 Barberà del Vallès;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;77
08252 Barberà del Vallès;8. Hurtos;enero-diciembre 2024;517
08252 Barberà del Vallès;9. Sustracciones de vehículos;enero-diciembre 2024;47
08252 Barberà del Vallès;10. Tráfico de drogas;enero-diciembre 2024;1
08252 Barberà del Vallès;11. Resto de criminalidad convencional;enero-diciembre 2024;827
08252 Barberà del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;263
08252 Barberà del Vallès;12.-Estafas informáticas;enero-diciembre 2024;252
08252 Barberà del Vallès;13.-Otros ciberdelitos;enero-diciembre 2024;11
08252 Barberà del Vallès;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;1.885
08019 Barcelona;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;157.374
08019 Barcelona;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;13
08019 Barcelona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;44
08019 Barcelona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;1.024
08019 Barcelona;4. Secuestro;enero-diciembre 2024;5
08019 Barcelona;5. Delitos contra la libertad sexual;enero-diciembre 2024;1.273
08019 Barcelona;5.1.-Agresión sexual con penetración;enero-diciembre 2024;445
08019 Barcelona;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;828
08019 Barcelona;6. Robos con violencia e intimidación;enero-diciembre 2024;12.510
08019 Barcelona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;6.539
08019 Barcelona;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;4.332
08019 Barcelona;8. Hurtos;enero-diciembre 2024;79.811
08019 Barcelona;9. Sustracciones de vehículos;enero-diciembre 2024;2.850
08019 Barcelona;10. Tráfico de drogas;enero-diciembre 2024;1.887
08019 Barcelona;11. Resto de criminalidad convencional;enero-diciembre 2024;51.418
08019 Barcelona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;18.493
08019 Barcelona;12.-Estafas informáticas;enero-diciembre 2024;17.715
08019 Barcelona;13.-Otros ciberdelitos;enero-diciembre 2024;778
08019 Barcelona;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;175.867
08051 Castellar del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;314
08051 Castellar del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;0
08051 Castellar del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;0
08051 Castellar del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;5
08051 Castellar del Vallès;4. Secuestro;enero-diciembre 2024;0
08051 Castellar del Vallès;5. Delitos contra la libertad sexual;enero-diciembre 2024;7
08051 Castellar del Vallès;5.1.-Agresión sexual con penetración;enero-diciembre 2024;3
08051 Castellar del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;4
08051 Castellar del Vallès;6. Robos con violencia e intimidación;enero-diciembre 2024;6
08051 Castellar del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;15
08051 Castellar del Vallès;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;11
08051 Castellar del Vallès;8. Hurtos;enero-diciembre 2024;60
08051 Castellar del Vallès;9. Sustracciones de vehículos;enero-diciembre 2024;10
08051 Castellar del Vallès;10. Tráfico de drogas;enero-diciembre 2024;9
08051 Castellar del Vallès;11. Resto de criminalidad convencional;enero-diciembre 2024;202
08051 Castellar del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;163
08051 Castellar del Vallès;12.-Estafas informáticas;enero-diciembre 2024;158
08051 Castellar del Vallès;13.-Otros ciberdelitos;enero-diciembre 2024;5
08051 Castellar del Vallès;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;477
08056 Castelldefels;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;2.773
08056 Castelldefels;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;0
08056 Castelldefels;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;1
08056 Castelldefels;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;32
08056 Castelldefels;4. Secuestro;enero-diciembre 2024;0
08056 Castelldefels;5. Delitos contra la libertad sexual;enero-diciembre 2024;33
08056 Castelldefels;5.1.-Agresión sexual con penetración;enero-diciembre 2024;10
08056 Castelldefels;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;23
08056 Castelldefels;6. Robos con violencia e intimidación;enero-diciembre 2024;56
08056 Castelldefels;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;183
08056 Castelldefels;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;154
08056 Castelldefels;8. Hurtos;enero-diciembre 2024;1.021
08056 Castelldefels;9. Sustracciones de vehículos;enero-diciembre 2024;45
08056 Castelldefels;10. Tráfico de drogas;enero-diciembre 2024;9
08056 Castelldefels;11. Resto de criminalidad convencional;enero-diciembre 2024;1.393
08056 Castelldefels;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;572
08056 Castelldefels;12.-Estafas informáticas;enero-diciembre 2024;534
08056 Castelldefels;13.-Otros ciberdelitos;enero-diciembre 2024;38
08056 Castelldefels;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;3.345
08266 Cerdanyola del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;1.638
08266 Cerdanyola del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;0
08266 Cerdanyola del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;1
08266 Cerdanyola del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;14
08266 Cerdanyola del Vallès;4. Secuestro;enero-diciembre 2024;0
08266 Cerdanyola del Vallès;5. Delitos contra la libertad sexual;enero-diciembre 2024;21
08266 Cerdanyola del Vallès;5.1.-Agresión sexual con penetración;enero-diciembre 2024;11
08266 Cerdanyola del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;10
08266 Cerdanyola del Vallès;6. Robos con violencia e intimidación;enero-diciembre 2024;84
08266 Cerdanyola del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;132
08266 Cerdanyola del Vallès;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;93
08266 Cerdanyola del Vallès;8. Hurtos;enero-diciembre 2024;443
08266 Cerdanyola del Vallès;9. Sustracciones de vehículos;enero-diciembre 2024;40
08266 Cerdanyola del Vallès;10. Tráfico de drogas;enero-diciembre 2024;14
08266 Cerdanyola del Vallès;11. Resto de criminalidad convencional;enero-diciembre 2024;889
08266 Cerdanyola del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;421
08266 Cerdanyola del Vallès;12.-Estafas informáticas;enero-diciembre 2024;395
08266 Cerdanyola del Vallès;13.-Otros ciberdelitos;enero-diciembre 2024;26
08266 Cerdanyola del Vallès;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;2.059
08073 Cornellà de Llobregat;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;4.495
08073 Cornellà de Llobregat;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;1
08073 Cornellà de Llobregat;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;7
08073 Cornellà de Llobregat;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;73
08073 Cornellà de Llobregat;4. Secuestro;enero-diciembre 2024;0
08073 Cornellà de Llobregat;5. Delitos contra la libertad sexual;enero-diciembre 2024;60
08073 Cornellà de Llobregat;5.1.-Agresión sexual con penetración;enero-diciembre 2024;21
08073 Cornellà de Llobregat;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;39
08073 Cornellà de Llobregat;6. Robos con violencia e intimidación;enero-diciembre 2024;339
08073 Cornellà de Llobregat;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;163
08073 Cornellà de Llobregat;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;103
08073 Cornellà de Llobregat;8. Hurtos;enero-diciembre 2024;1.553
08073 Cornellà de Llobregat;9. Sustracciones de vehículos;enero-diciembre 2024;115
08073 Cornellà de Llobregat;10. Tráfico de drogas;enero-diciembre 2024;38
08073 Cornellà de Llobregat;11. Resto de criminalidad convencional;enero-diciembre 2024;2.146
08073 Cornellà de Llobregat;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2024;927
08073 Cornellà de Llobregat;12.-Estafas informáticas;enero-diciembre 2024;879
08073 Cornellà de Llobregat;13.-Otros ciberdelitos;enero-diciembre 2024;48
08073 Cornellà de Llobregat;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2024;5.422
08076 Esparreguera;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2024;328
08076 Esparreguera;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2024;1
08076 Esparreguera;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2024;0
08076 Esparreguera;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2024;6
08076 Esparreguera;4. Secuestro;enero-diciembre 2024;0
08076 Esparreguera;5. Delitos contra la libertad sexual;enero-diciembre 2024;5
08076 Esparreguera;5.1.-Agresión sexual con penetración;enero-diciembre 2024;5
08076 Esparreguera;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2024;0
08076 Esparreguera;6. Robos con violencia e intimidación;enero-diciembre 2024;6
08076 Esparreguera;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2024;32
08076 Esparreguera;7.1.-Robos con fuerza en domicilios;enero-diciembre 2024;15
08076 Esparreguera;8. Hurtos;enero-diciembre 2024;52
08076 Esparreguera;9. Sustracciones de vehículos;enero-diciembre 2024;10
08076 Esparreguera;10. Tráfico de drogas;enero-diciembre 2024;8
08076 Esparreguera;11. Resto de criminalidad convencional;enero-diciembre 2024;208
