Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;0
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;9
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;311
- Municipio de Badalona;4.-Secuestro;Enero-diciembre 2020;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;63
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;11
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;52
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-diciembre 2020;1.259
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;424
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;264
- Municipio de Badalona;8.-Hurtos;Enero-diciembre 2020;2.686
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-diciembre 2020;142
- Municipio de Badalona;10.-Tráfico de drogas;Enero-diciembre 2020;40
- Municipio de Badalona;Resto de infracciones penales;Enero-diciembre 2020;5.732
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;10.666
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;1
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;33
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-diciembre 2020;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;5
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;2
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;3
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-diciembre 2020;42
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;110
- Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;43
- Municipio de Barberà del Vallès;8.-Hurtos;Enero-diciembre 2020;367
- Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-diciembre 2020;21
- Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-diciembre 2020;7
- Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-diciembre 2020;802
- Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;1.388
- Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;13
- Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;43
- Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;2.456
- Municipio de Barcelona;4.-Secuestro;Enero-diciembre 2020;2
- Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;685
- Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;116
- Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;569
