Geografía;Tipología penal;Periodos:;Total
-Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;1
-Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;1
-Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;54
-Municipio de Badalona;4.-Secuestro;Enero-junio 2021;0
-Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;48
-Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-junio 2021;5
-Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;43
-Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-junio 2021;564
-Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;224
-Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;151
-Municipio de Badalona;8.-Hurtos;Enero-junio 2021;1.647
-Municipio de Badalona;9.-Sustracciones de vehículos;Enero-junio 2021;86
-Municipio de Badalona;10.-Tráfico de drogas;Enero-junio 2021;36
-Municipio de Badalona;Resto de infracciones penales;Enero-junio 2021;3.090
-Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-junio 2021;5.751
-Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;1
-Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;1
-Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;6
-Municipio de Barberà del Vallès;4.-Secuestro;Enero-junio 2021;0
-Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;3
-Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-junio 2021;0
-Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;3
-Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-junio 2021;26
-Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;57
-Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;24
-Municipio de Barberà del Vallès;8.-Hurtos;Enero-junio 2021;178
-Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-junio 2021;18
-Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-junio 2021;6
-Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-junio 2021;371
-Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-junio 2021;667
-Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;3
-Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;17
-Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;266
-Municipio de Barcelona;4.-Secuestro;Enero-junio 2021;1
-Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;444
-Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-junio 2021;81
-Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;363
-Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-junio 2021;4.314
-Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;2.336
-Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;1.584
-Municipio de Barcelona;8.-Hurtos;Enero-junio 2021;21.541
-Municipio de Barcelona;9.-Sustracciones de vehículos;Enero-junio 2021;1.126
-Municipio de Barcelona;10.-Tráfico de drogas;Enero-junio 2021;400
-Municipio de Barcelona;Resto de infracciones penales;Enero-junio 2021;25.233
-Municipio de Barcelona;TOTAL INFRACCIONES PENALES;Enero-junio 2021;55.681
-Municipio de Castellar del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;0
-Municipio de Castellar del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;0
-Municipio de Castellar del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;1
-Municipio de Castellar del Vallès;4.-Secuestro;Enero-junio 2021;0
-Municipio de Castellar del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;1
-Municipio de Castellar del Vallès;5.1.-Agresión sexual con penetración;Enero-junio 2021;0
-Municipio de Castellar del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;1
-Municipio de Castellar del Vallès;6.-Robos con violencia e intimidación;Enero-junio 2021;3
-Municipio de Castellar del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;6
-Municipio de Castellar del Vallès;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;4
-Municipio de Castellar del Vallès;8.-Hurtos;Enero-junio 2021;20
-Municipio de Castellar del Vallès;9.-Sustracciones de vehículos;Enero-junio 2021;2
-Municipio de Castellar del Vallès;10.-Tráfico de drogas;Enero-junio 2021;4
-Municipio de Castellar del Vallès;Resto de infracciones penales;Enero-junio 2021;146
-Municipio de Castellar del Vallès;TOTAL INFRACCIONES PENALES;Enero-junio 2021;183
-Municipio de Castelldefels;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;0
-Municipio de Castelldefels;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;0
-Municipio de Castelldefels;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;13
-Municipio de Castelldefels;4.-Secuestro;Enero-junio 2021;0
-Municipio de Castelldefels;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;10
-Municipio de Castelldefels;5.1.-Agresión sexual con penetración;Enero-junio 2021;3
-Municipio de Castelldefels;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;7
-Municipio de Castelldefels;6.-Robos con violencia e intimidación;Enero-junio 2021;41
-Municipio de Castelldefels;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;68
-Municipio de Castelldefels;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;57
-Municipio de Castelldefels;8.-Hurtos;Enero-junio 2021;396
-Municipio de Castelldefels;9.-Sustracciones de vehículos;Enero-junio 2021;17
-Municipio de Castelldefels;10.-Tráfico de drogas;Enero-junio 2021;5
-Municipio de Castelldefels;Resto de infracciones penales;Enero-junio 2021;815
-Municipio de Castelldefels;TOTAL INFRACCIONES PENALES;Enero-junio 2021;1.365
-Municipio de Cerdanyola del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;0
-Municipio de Cerdanyola del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;1
-Municipio de Cerdanyola del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;7
-Municipio de Cerdanyola del Vallès;4.-Secuestro;Enero-junio 2021;0
-Municipio de Cerdanyola del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;12
-Municipio de Cerdanyola del Vallès;5.1.-Agresión sexual con penetración;Enero-junio 2021;1
-Municipio de Cerdanyola del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;11
-Municipio de Cerdanyola del Vallès;6.-Robos con violencia e intimidación;Enero-junio 2021;21
-Municipio de Cerdanyola del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;52
-Municipio de Cerdanyola del Vallès;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;45
-Municipio de Cerdanyola del Vallès;8.-Hurtos;Enero-junio 2021;167
