Geografía;Tipología penal;Periodos:;Total
-Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2022;0
-Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;3
-Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;57
-Municipio de Badalona;4.-Secuestro;Enero-junio 2022;0
-Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2022;44
-Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-junio 2022;10
-Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2022;34
-Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-junio 2022;665
-Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;492
-Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;267
-Municipio de Badalona;8.-Hurtos;Enero-junio 2022;1.888
-Municipio de Badalona;9.-Sustracciones de vehículos;Enero-junio 2022;102
-Municipio de Badalona;10.-Tráfico de drogas;Enero-junio 2022;25
-Municipio de Badalona;Resto de infracciones penales;Enero-junio 2022;3.547
-Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-junio 2022;6.823
-Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2022;0
-Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;0
-Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;8
-Municipio de Barberà del Vallès;4.-Secuestro;Enero-junio 2022;0
-Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2022;6
-Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-junio 2022;2
-Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2022;4
-Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-junio 2022;23
-Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;91
-Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;50
-Municipio de Barberà del Vallès;8.-Hurtos;Enero-junio 2022;241
-Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-junio 2022;15
-Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-junio 2022;3
-Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-junio 2022;425
-Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-junio 2022;812
-Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2022;5
-Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;17
-Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;450
-Municipio de Barcelona;4.-Secuestro;Enero-junio 2022;1
-Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2022;502
-Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-junio 2022;85
-Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2022;417
-Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-junio 2022;6.095
-Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;2.816
-Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;2.079
-Municipio de Barcelona;8.-Hurtos;Enero-junio 2022;36.386
