Geografía;Tipología penal;Periodos:;Total
-Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;3
-Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;20
-Municipio de Badalona;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;20
-Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-marzo 2022;5
-Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;15
-Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-marzo 2022;315
-Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;277
-Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;145
-Municipio de Badalona;8.-Hurtos;Enero-marzo 2022;899
-Municipio de Badalona;9.-Sustracciones de vehículos;Enero-marzo 2022;51
-Municipio de Badalona;10.-Tráfico de drogas;Enero-marzo 2022;9
-Municipio de Badalona;Resto de infracciones penales;Enero-marzo 2022;1.848
-Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;3.442
-Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;4
-Municipio de Barberà del Vallès;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;5
-Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-marzo 2022;1
-Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;4
-Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-marzo 2022;16
-Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;55
-Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;26
-Municipio de Barberà del Vallès;8.-Hurtos;Enero-marzo 2022;120
-Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-marzo 2022;5
-Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-marzo 2022;1
-Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-marzo 2022;195
-Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;401
-Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;2
-Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;6
-Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;196
-Municipio de Barcelona;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;227
-Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-marzo 2022;38
-Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;189
-Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-marzo 2022;2.918
-Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;1.550
