Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;7
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;0
- Municipio de Badalona;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;49
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;10
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;39
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-septiembre 2017;968
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;426
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;320
- Municipio de Badalona;8.-Hurtos;Enero-septiembre 2017;2.577
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-septiembre 2017;225
- Municipio de Badalona;10.-Tráfico de drogas;Enero-septiembre 2017;30
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;8.501
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;0
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;0
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;9
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;2
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;7
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-septiembre 2017;33
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;124
- Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;97
- Municipio de Barberà del Vallès;8.-Hurtos;Enero-septiembre 2017;372
- Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-septiembre 2017;14
- Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-septiembre 2017;4
- Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;1.132
- Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;23
- Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;21
- Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;8
- Municipio de Barcelona;4.-Secuestro;Enero-septiembre 2017;3
- Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;493
- Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;92
- Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;401
- Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-septiembre 2017;7.340
- Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;5.699
- Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;4.028
- Municipio de Barcelona;8.-Hurtos;Enero-septiembre 2017;68.268
- Municipio de Barcelona;9.-Sustracciones de vehículos;Enero-septiembre 2017;3.423
- Municipio de Barcelona;10.-Tráfico de drogas;Enero-septiembre 2017;398
- Municipio de Barcelona;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;120.536
- Municipio de Castelldefels;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Castelldefels;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;0
- Municipio de Castelldefels;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2017;0
- Municipio de Castelldefels;4.-Secuestro;Enero-septiembre 2017;0
- Municipio de Castelldefels;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;16
- Municipio de Castelldefels;5.1.-Agresión sexual con penetración;Enero-septiembre 2017;6
- Municipio de Castelldefels;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2017;10
- Municipio de Castelldefels;6.-Robos con violencia e intimidación;Enero-septiembre 2017;101
- Municipio de Castelldefels;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2017;222
- Municipio de Castelldefels;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2017;190
- Municipio de Castelldefels;8.-Hurtos;Enero-septiembre 2017;711
- Municipio de Castelldefels;9.-Sustracciones de vehículos;Enero-septiembre 2017;38
- Municipio de Castelldefels;10.-Tráfico de drogas;Enero-septiembre 2017;7
- Municipio de Castelldefels;TOTAL INFRACCIONES PENALES;Enero-septiembre 2017;2.343
- Municipio de Cerdanyola del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2017;0
- Municipio de Cerdanyola del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2017;0
