Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;0
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;2
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;94
- Municipio de Badalona;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;16
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-marzo 2018;3
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;13
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-marzo 2018;325
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;142
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;99
- Municipio de Badalona;8.-Hurtos;Enero-marzo 2018;913
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-marzo 2018;66
- Municipio de Badalona;10.-Tráfico de drogas;Enero-marzo 2018;17
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;3.026
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;0
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;3
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;3
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-marzo 2018;0
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;3
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-marzo 2018;17
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;45
- Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;33
- Municipio de Barberà del Vallès;8.-Hurtos;Enero-marzo 2018;113
- Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-marzo 2018;14
- Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-marzo 2018;1
- Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;387
- Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;1
- Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;11
- Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;805
- Municipio de Barcelona;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;173
- Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-marzo 2018;35
- Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;138
- Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-marzo 2018;2.764
- Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;2.031
- Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;1.427
- Municipio de Barcelona;8.-Hurtos;Enero-marzo 2018;24.561
- Municipio de Barcelona;9.-Sustracciones de vehículos;Enero-marzo 2018;1.058
- Municipio de Barcelona;10.-Tráfico de drogas;Enero-marzo 2018;134
- Municipio de Barcelona;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;43.958
- Municipio de Castelldefels;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;1
- Municipio de Castelldefels;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;1
- Municipio de Castelldefels;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;20
- Municipio de Castelldefels;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Castelldefels;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;4
- Municipio de Castelldefels;5.1.-Agresión sexual con penetración;Enero-marzo 2018;0
- Municipio de Castelldefels;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;4
- Municipio de Castelldefels;6.-Robos con violencia e intimidación;Enero-marzo 2018;24
- Municipio de Castelldefels;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;79
- Municipio de Castelldefels;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;63
- Municipio de Castelldefels;8.-Hurtos;Enero-marzo 2018;191
- Municipio de Castelldefels;9.-Sustracciones de vehículos;Enero-marzo 2018;24
- Municipio de Castelldefels;10.-Tráfico de drogas;Enero-marzo 2018;1
- Municipio de Castelldefels;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;769
- Municipio de Cerdanyola del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;0
- Municipio de Cerdanyola del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;0
- Municipio de Cerdanyola del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;17
- Municipio de Cerdanyola del Vallès;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Cerdanyola del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;3
- Municipio de Cerdanyola del Vallès;5.1.-Agresión sexual con penetración;Enero-marzo 2018;1
- Municipio de Cerdanyola del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;2
- Municipio de Cerdanyola del Vallès;6.-Robos con violencia e intimidación;Enero-marzo 2018;13
- Municipio de Cerdanyola del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2018;80
- Municipio de Cerdanyola del Vallès;7.1.-Robos con fuerza en domicilios;Enero-marzo 2018;65
- Municipio de Cerdanyola del Vallès;8.-Hurtos;Enero-marzo 2018;118
- Municipio de Cerdanyola del Vallès;9.-Sustracciones de vehículos;Enero-marzo 2018;4
- Municipio de Cerdanyola del Vallès;10.-Tráfico de drogas;Enero-marzo 2018;6
- Municipio de Cerdanyola del Vallès;TOTAL INFRACCIONES PENALES;Enero-marzo 2018;578
- Municipio de Cornellà de Llobregat;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2018;0
- Municipio de Cornellà de Llobregat;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2018;1
- Municipio de Cornellà de Llobregat;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2018;46
- Municipio de Cornellà de Llobregat;4.-Secuestro;Enero-marzo 2018;0
- Municipio de Cornellà de Llobregat;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;8
- Municipio de Cornellà de Llobregat;5.1.-Agresión sexual con penetración;Enero-marzo 2018;1
- Municipio de Cornellà de Llobregat;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2018;7
