Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2017;0
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2017;0
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2017;0
- Municipio de Badalona;4.-Secuestro;Enero-marzo 2017;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2017;11
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-marzo 2017;1
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2017;10
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-marzo 2017;384
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2017;129
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-marzo 2017;93
- Municipio de Badalona;8.-Hurtos;Enero-marzo 2017;862
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-marzo 2017;68
- Municipio de Badalona;10.-Tráfico de drogas;Enero-marzo 2017;8
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-marzo 2017;2.869
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2017;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2017;0
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2017;0
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-marzo 2017;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2017;4
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-marzo 2017;0
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2017;4
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-marzo 2017;14
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2017;42
