Geografía;Tipología penal;Periodos:;Total
08015 Badalona;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;3.249
08015 Badalona;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;0
08015 Badalona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;3
08015 Badalona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;33
08015 Badalona;4. Secuestro;enero-marzo 2024;0
08015 Badalona;5. Delitos contra la libertad sexual;enero-marzo 2024;21
08015 Badalona;5.1.-Agresión sexual con penetración;enero-marzo 2024;10
08015 Badalona;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;11
08015 Badalona;6. Robos con violencia e intimidación;enero-marzo 2024;405
08015 Badalona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;179
08015 Badalona;7.1.-Robos con fuerza en domicilios;enero-marzo 2024;112
08015 Badalona;8. Hurtos;enero-marzo 2024;916
08015 Badalona;9. Sustracciones de vehículos;enero-marzo 2024;54
08015 Badalona;10. Tráfico de drogas;enero-marzo 2024;24
08015 Badalona;11. Resto de criminalidad convencional;enero-marzo 2024;1.614
08015 Badalona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;637
08015 Badalona;12.-Estafas informáticas;enero-marzo 2024;615
08015 Badalona;13.-Otros ciberdelitos;enero-marzo 2024;22
08015 Badalona;III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;3.886
08252 Barberà del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;419
08252 Barberà del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;0
08252 Barberà del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;0
08252 Barberà del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;4
08252 Barberà del Vallès;4. Secuestro;enero-marzo 2024;0
08252 Barberà del Vallès;5. Delitos contra la libertad sexual;enero-marzo 2024;2
08252 Barberà del Vallès;5.1.-Agresión sexual con penetración;enero-marzo 2024;0
08252 Barberà del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;2
08252 Barberà del Vallès;6. Robos con violencia e intimidación;enero-marzo 2024;11
08252 Barberà del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;34
08252 Barberà del Vallès;7.1.-Robos con fuerza en domicilios;enero-marzo 2024;13
08252 Barberà del Vallès;8. Hurtos;enero-marzo 2024;117
08252 Barberà del Vallès;9. Sustracciones de vehículos;enero-marzo 2024;6
08252 Barberà del Vallès;10. Tráfico de drogas;enero-marzo 2024;1
08252 Barberà del Vallès;11. Resto de criminalidad convencional;enero-marzo 2024;244
08252 Barberà del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;53
08252 Barberà del Vallès;12.-Estafas informáticas;enero-marzo 2024;52
08252 Barberà del Vallès;13.-Otros ciberdelitos;enero-marzo 2024;1
08252 Barberà del Vallès;III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;472
08019 Barcelona;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;39.412
08019 Barcelona;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;5
08019 Barcelona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;5
