Geografía;Tipología penal;Periodos:;Total
08015 Badalona;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;9.669
08015 Badalona;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;2
08015 Badalona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;12
08015 Badalona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;121
08015 Badalona;4. Secuestro;enero-septiembre 2024;0
08015 Badalona;5. Delitos contra la libertad sexual;enero-septiembre 2024;75
08015 Badalona;5.1.-Agresión sexual con penetración;enero-septiembre 2024;36
08015 Badalona;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;39
08015 Badalona;6. Robos con violencia e intimidación;enero-septiembre 2024;1.041
08015 Badalona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;550
08015 Badalona;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;398
08015 Badalona;8. Hurtos;enero-septiembre 2024;2.852
08015 Badalona;9. Sustracciones de vehículos;enero-septiembre 2024;177
08015 Badalona;10. Tráfico de drogas;enero-septiembre 2024;66
08015 Badalona;11. Resto de criminalidad convencional;enero-septiembre 2024;4.773
08015 Badalona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;1.746
08015 Badalona;12.-Estafas informáticas;enero-septiembre 2024;1.664
08015 Badalona;13.-Otros ciberdelitos;enero-septiembre 2024;82
08015 Badalona;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;11.415
08252 Barberà del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;1.148
08252 Barberà del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;0
08252 Barberà del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;0
08252 Barberà del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;9
08252 Barberà del Vallès;4. Secuestro;enero-septiembre 2024;0
08252 Barberà del Vallès;5. Delitos contra la libertad sexual;enero-septiembre 2024;8
08252 Barberà del Vallès;5.1.-Agresión sexual con penetración;enero-septiembre 2024;1
08252 Barberà del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;7
08252 Barberà del Vallès;6. Robos con violencia e intimidación;enero-septiembre 2024;42
08252 Barberà del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;87
08252 Barberà del Vallès;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;38
08252 Barberà del Vallès;8. Hurtos;enero-septiembre 2024;363
08252 Barberà del Vallès;9. Sustracciones de vehículos;enero-septiembre 2024;36
08252 Barberà del Vallès;10. Tráfico de drogas;enero-septiembre 2024;1
08252 Barberà del Vallès;11. Resto de criminalidad convencional;enero-septiembre 2024;602
08252 Barberà del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;212
08252 Barberà del Vallès;12.-Estafas informáticas;enero-septiembre 2024;201
08252 Barberà del Vallès;13.-Otros ciberdelitos;enero-septiembre 2024;11
08252 Barberà del Vallès;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;1.360
08019 Barcelona;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;119.643
08019 Barcelona;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;11
08019 Barcelona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;31
08019 Barcelona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;775
08019 Barcelona;4. Secuestro;enero-septiembre 2024;4
08019 Barcelona;5. Delitos contra la libertad sexual;enero-septiembre 2024;939
08019 Barcelona;5.1.-Agresión sexual con penetración;enero-septiembre 2024;331
08019 Barcelona;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;608
08019 Barcelona;6. Robos con violencia e intimidación;enero-septiembre 2024;9.441
08019 Barcelona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;5.364
08019 Barcelona;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;3.508
08019 Barcelona;8. Hurtos;enero-septiembre 2024;60.367
