Geografía;Tipología penal;Periodos:;Total
-Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2021;1
-Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2021;2
-Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2021;89
-Municipio de Badalona;4.-Secuestro;Enero-septiembre 2021;0
-Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;71
-Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-septiembre 2021;11
-Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;60
-Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-septiembre 2021;819
-Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2021;355
-Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2021;258
-Municipio de Badalona;8.-Hurtos;Enero-septiembre 2021;2.460
-Municipio de Badalona;9.-Sustracciones de vehículos;Enero-septiembre 2021;134
-Municipio de Badalona;10.-Tráfico de drogas;Enero-septiembre 2021;49
-Municipio de Badalona;Resto de infracciones penales;Enero-septiembre 2021;4.643
-Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-septiembre 2021;8.623
-Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2021;1
-Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2021;1
-Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2021;10
-Municipio de Barberà del Vallès;4.-Secuestro;Enero-septiembre 2021;0
-Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;11
-Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-septiembre 2021;2
-Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;9
-Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-septiembre 2021;43
-Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2021;88
-Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2021;33
-Municipio de Barberà del Vallès;8.-Hurtos;Enero-septiembre 2021;306
-Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-septiembre 2021;28
-Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-septiembre 2021;7
-Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-septiembre 2021;555
-Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-septiembre 2021;1.050
-Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2021;4
-Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2021;26
-Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2021;465
-Municipio de Barcelona;4.-Secuestro;Enero-septiembre 2021;2
-Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;659
-Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-septiembre 2021;129
-Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;530
-Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-septiembre 2021;7.378
-Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2021;3.881
-Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2021;2.899
-Municipio de Barcelona;8.-Hurtos;Enero-septiembre 2021;37.101
-Municipio de Barcelona;9.-Sustracciones de vehículos;Enero-septiembre 2021;1.744
-Municipio de Barcelona;10.-Tráfico de drogas;Enero-septiembre 2021;738
-Municipio de Barcelona;Resto de infracciones penales;Enero-septiembre 2021;39.436
-Municipio de Barcelona;TOTAL INFRACCIONES PENALES;Enero-septiembre 2021;91.434
-Municipio de Castellar del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2021;0
-Municipio de Castellar del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2021;0
-Municipio de Castellar del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2021;2
-Municipio de Castellar del Vallès;4.-Secuestro;Enero-septiembre 2021;0
-Municipio de Castellar del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;2
-Municipio de Castellar del Vallès;5.1.-Agresión sexual con penetración;Enero-septiembre 2021;0
-Municipio de Castellar del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2021;2
-Municipio de Castellar del Vallès;6.-Robos con violencia e intimidación;Enero-septiembre 2021;4
-Municipio de Castellar del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2021;13
-Municipio de Castellar del Vallès;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2021;10
-Municipio de Castellar del Vallès;8.-Hurtos;Enero-septiembre 2021;30
-Municipio de Castellar del Vallès;9.-Sustracciones de vehículos;Enero-septiembre 2021;6
-Municipio de Castellar del Vallès;10.-Tráfico de drogas;Enero-septiembre 2021;4
