Geografía;Tipología penal;Periodos:;Total
-Municipio de Badalona;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2023;11.881
-Municipio de Badalona;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2023;3
-Municipio de Badalona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2023;10
-Municipio de Badalona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2023;133
-Municipio de Badalona;4. Secuestro;enero-diciembre 2023;1
-Municipio de Badalona;5. Delitos contra la libertad sexual;enero-diciembre 2023;109
-Municipio de Badalona;5.1.-Agresión sexual con penetración;enero-diciembre 2023;37
-Municipio de Badalona;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2023;72
-Municipio de Badalona;6. Robos con violencia e intimidación;enero-diciembre 2023;1.373
-Municipio de Badalona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2023;542
-Municipio de Badalona;7.1.-Robos con fuerza en domicilios;enero-diciembre 2023;344
-Municipio de Badalona;8. Hurtos;enero-diciembre 2023;3.969
-Municipio de Badalona;9. Sustracciones de vehículos;enero-diciembre 2023;233
-Municipio de Badalona;10. Tráfico de drogas;enero-diciembre 2023;75
-Municipio de Badalona;11. Resto de criminalidad convencional;enero-diciembre 2023;5.433
-Municipio de Badalona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2023;2.275
-Municipio de Badalona;12.-Estafas informáticas;enero-diciembre 2023;2.224
-Municipio de Badalona;13.-Otros ciberdelitos;enero-diciembre 2023;51
-Municipio de Badalona;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2023;14.156
-Municipio de Barberà del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2023;1.481
-Municipio de Barberà del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2023;0
-Municipio de Barberà del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2023;2
-Municipio de Barberà del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2023;12
-Municipio de Barberà del Vallès;4. Secuestro;enero-diciembre 2023;1
-Municipio de Barberà del Vallès;5. Delitos contra la libertad sexual;enero-diciembre 2023;16
-Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;enero-diciembre 2023;7
-Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2023;9
-Municipio de Barberà del Vallès;6. Robos con violencia e intimidación;enero-diciembre 2023;37
-Municipio de Barberà del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2023;119
-Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;enero-diciembre 2023;65
-Municipio de Barberà del Vallès;8. Hurtos;enero-diciembre 2023;457
-Municipio de Barberà del Vallès;9. Sustracciones de vehículos;enero-diciembre 2023;49
-Municipio de Barberà del Vallès;10. Tráfico de drogas;enero-diciembre 2023;5
-Municipio de Barberà del Vallès;11. Resto de criminalidad convencional;enero-diciembre 2023;783
-Municipio de Barberà del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2023;218
-Municipio de Barberà del Vallès;12.-Estafas informáticas;enero-diciembre 2023;212
-Municipio de Barberà del Vallès;13.-Otros ciberdelitos;enero-diciembre 2023;6
-Municipio de Barberà del Vallès;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2023;1.699
-Municipio de Barcelona;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2023;166.710
-Municipio de Barcelona;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2023;12
-Municipio de Barcelona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2023;43
-Municipio de Barcelona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2023;948
-Municipio de Barcelona;4. Secuestro;enero-diciembre 2023;3
-Municipio de Barcelona;5. Delitos contra la libertad sexual;enero-diciembre 2023;1.225
-Municipio de Barcelona;5.1.-Agresión sexual con penetración;enero-diciembre 2023;442
-Municipio de Barcelona;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2023;783
-Municipio de Barcelona;6. Robos con violencia e intimidación;enero-diciembre 2023;13.677
-Municipio de Barcelona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2023;7.554
-Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;enero-diciembre 2023;4.909
-Municipio de Barcelona;8. Hurtos;enero-diciembre 2023;85.639
-Municipio de Barcelona;9. Sustracciones de vehículos;enero-diciembre 2023;3.170
-Municipio de Barcelona;10. Tráfico de drogas;enero-diciembre 2023;1.711
-Municipio de Barcelona;11. Resto de criminalidad convencional;enero-diciembre 2023;52.728
-Municipio de Barcelona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2023;19.304
-Municipio de Barcelona;12.-Estafas informáticas;enero-diciembre 2023;18.970
-Municipio de Barcelona;13.-Otros ciberdelitos;enero-diciembre 2023;334
-Municipio de Barcelona;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2023;186.014
-Municipio de Castellar del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2023;325
-Municipio de Castellar del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2023;0
-Municipio de Castellar del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2023;0
-Municipio de Castellar del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2023;0
-Municipio de Castellar del Vallès;4. Secuestro;enero-diciembre 2023;0
-Municipio de Castellar del Vallès;5. Delitos contra la libertad sexual;enero-diciembre 2023;9
