Geografía;Tipología penal;Periodos:;Total
08015 Badalona;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;6.394
08015 Badalona;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;1
08015 Badalona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;6
08015 Badalona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;68
08015 Badalona;4. Secuestro;enero-junio 2024;0
08015 Badalona;5. Delitos contra la libertad sexual;enero-junio 2024;41
08015 Badalona;5.1.-Agresión sexual con penetración;enero-junio 2024;17
08015 Badalona;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;24
08015 Badalona;6. Robos con violencia e intimidación;enero-junio 2024;720
08015 Badalona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;352
08015 Badalona;7.1.-Robos con fuerza en domicilios;enero-junio 2024;229
08015 Badalona;8. Hurtos;enero-junio 2024;1.899
08015 Badalona;9. Sustracciones de vehículos;enero-junio 2024;109
08015 Badalona;10. Tráfico de drogas;enero-junio 2024;47
08015 Badalona;11. Resto de criminalidad convencional;enero-junio 2024;3.151
08015 Badalona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;1.218
08015 Badalona;12.-Estafas informáticas;enero-junio 2024;1.157
08015 Badalona;13.-Otros ciberdelitos;enero-junio 2024;61
08015 Badalona;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;7.612
08252 Barberà del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;765
08252 Barberà del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;0
08252 Barberà del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;0
08252 Barberà del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;5
08252 Barberà del Vallès;4. Secuestro;enero-junio 2024;0
08252 Barberà del Vallès;5. Delitos contra la libertad sexual;enero-junio 2024;6
08252 Barberà del Vallès;5.1.-Agresión sexual con penetración;enero-junio 2024;0
08252 Barberà del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;6
08252 Barberà del Vallès;6. Robos con violencia e intimidación;enero-junio 2024;30
08252 Barberà del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;53
08252 Barberà del Vallès;7.1.-Robos con fuerza en domicilios;enero-junio 2024;20
08252 Barberà del Vallès;8. Hurtos;enero-junio 2024;254
08252 Barberà del Vallès;9. Sustracciones de vehículos;enero-junio 2024;13
08252 Barberà del Vallès;10. Tráfico de drogas;enero-junio 2024;1
08252 Barberà del Vallès;11. Resto de criminalidad convencional;enero-junio 2024;403
08252 Barberà del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;151
08252 Barberà del Vallès;12.-Estafas informáticas;enero-junio 2024;143
08252 Barberà del Vallès;13.-Otros ciberdelitos;enero-junio 2024;8
08252 Barberà del Vallès;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;916
08019 Barcelona;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;79.777
08019 Barcelona;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;10
08019 Barcelona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;18
08019 Barcelona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;472
08019 Barcelona;4. Secuestro;enero-junio 2024;4
08019 Barcelona;5. Delitos contra la libertad sexual;enero-junio 2024;586
08019 Barcelona;5.1.-Agresión sexual con penetración;enero-junio 2024;200
08019 Barcelona;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;386
08019 Barcelona;6. Robos con violencia e intimidación;enero-junio 2024;6.100
08019 Barcelona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;3.555
08019 Barcelona;7.1.-Robos con fuerza en domicilios;enero-junio 2024;2.127
08019 Barcelona;8. Hurtos;enero-junio 2024;40.121
08019 Barcelona;9. Sustracciones de vehículos;enero-junio 2024;1.395
08019 Barcelona;10. Tráfico de drogas;enero-junio 2024;958
08019 Barcelona;11. Resto de criminalidad convencional;enero-junio 2024;26.558
08019 Barcelona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;9.989
08019 Barcelona;12.-Estafas informáticas;enero-junio 2024;9.571
08019 Barcelona;13.-Otros ciberdelitos;enero-junio 2024;418
08019 Barcelona;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;89.766
08051 Castellar del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;141
08051 Castellar del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;0
08051 Castellar del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;0
08051 Castellar del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;1
08051 Castellar del Vallès;4. Secuestro;enero-junio 2024;0
08051 Castellar del Vallès;5. Delitos contra la libertad sexual;enero-junio 2024;4
08051 Castellar del Vallès;5.1.-Agresión sexual con penetración;enero-junio 2024;2
08051 Castellar del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;2
08051 Castellar del Vallès;6. Robos con violencia e intimidación;enero-junio 2024;0
08051 Castellar del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;7
08051 Castellar del Vallès;7.1.-Robos con fuerza en domicilios;enero-junio 2024;5
08051 Castellar del Vallès;8. Hurtos;enero-junio 2024;33
08051 Castellar del Vallès;9. Sustracciones de vehículos;enero-junio 2024;5
08051 Castellar del Vallès;10. Tráfico de drogas;enero-junio 2024;8
08051 Castellar del Vallès;11. Resto de criminalidad convencional;enero-junio 2024;83
08051 Castellar del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;93
08051 Castellar del Vallès;12.-Estafas informáticas;enero-junio 2024;92
08051 Castellar del Vallès;13.-Otros ciberdelitos;enero-junio 2024;1
08051 Castellar del Vallès;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;234
08056 Castelldefels;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;1.397
08056 Castelldefels;1. Homicidios dolosos y asesinatos consumados;enero-junio 2024;0
08056 Castelldefels;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2024;0
08056 Castelldefels;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2024;16
08056 Castelldefels;4. Secuestro;enero-junio 2024;0
08056 Castelldefels;5. Delitos contra la libertad sexual;enero-junio 2024;16
08056 Castelldefels;5.1.-Agresión sexual con penetración;enero-junio 2024;5
08056 Castelldefels;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2024;11
08056 Castelldefels;6. Robos con violencia e intimidación;enero-junio 2024;25
08056 Castelldefels;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2024;93
08056 Castelldefels;7.1.-Robos con fuerza en domicilios;enero-junio 2024;68
08056 Castelldefels;8. Hurtos;enero-junio 2024;467
08056 Castelldefels;9. Sustracciones de vehículos;enero-junio 2024;25
08056 Castelldefels;10. Tráfico de drogas;enero-junio 2024;7
08056 Castelldefels;11. Resto de criminalidad convencional;enero-junio 2024;748
08056 Castelldefels;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2024;288
08056 Castelldefels;12.-Estafas informáticas;enero-junio 2024;270
08056 Castelldefels;13.-Otros ciberdelitos;enero-junio 2024;18
08056 Castelldefels;III. TOTAL INFRACCIONES PENALES;enero-junio 2024;1.685
08266 Cerdanyola del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2024;882
