Geografía;Tipología penal;Periodos:;Total
08015 Badalona;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2025;9.935
08015 Badalona;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2025;4
08015 Badalona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2025;11
08015 Badalona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2025;90
08015 Badalona;4. Secuestro;enero-septiembre 2025;0
08015 Badalona;5. Delitos contra la libertad sexual;enero-septiembre 2025;80
08015 Badalona;5.1.-Agresión sexual con penetración;enero-septiembre 2025;40
08015 Badalona;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2025;40
08015 Badalona;6. Robos con violencia e intimidación;enero-septiembre 2025;1.044
08015 Badalona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2025;375
08015 Badalona;7.1.-Robos con fuerza en domicilios;enero-septiembre 2025;264
08015 Badalona;8. Hurtos;enero-septiembre 2025;3.138
08015 Badalona;9. Sustracciones de vehículos;enero-septiembre 2025;173
08015 Badalona;10. Tráfico de drogas;enero-septiembre 2025;76
08015 Badalona;11. Resto de criminalidad convencional;enero-septiembre 2025;4.944
08015 Badalona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2025;1.433
08015 Badalona;12.-Estafas informáticas;enero-septiembre 2025;1.307
08015 Badalona;13.-Otros ciberdelitos;enero-septiembre 2025;126
08015 Badalona;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2025;11.368
08252 Barberà del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2025;1.222
08252 Barberà del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2025;0
08252 Barberà del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2025;0
08252 Barberà del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2025;7
08252 Barberà del Vallès;4. Secuestro;enero-septiembre 2025;0
08252 Barberà del Vallès;5. Delitos contra la libertad sexual;enero-septiembre 2025;8
08252 Barberà del Vallès;5.1.-Agresión sexual con penetración;enero-septiembre 2025;5
08252 Barberà del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2025;3
08252 Barberà del Vallès;6. Robos con violencia e intimidación;enero-septiembre 2025;55
08252 Barberà del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2025;104
08252 Barberà del Vallès;7.1.-Robos con fuerza en domicilios;enero-septiembre 2025;49
08252 Barberà del Vallès;8. Hurtos;enero-septiembre 2025;403
08252 Barberà del Vallès;9. Sustracciones de vehículos;enero-septiembre 2025;41
08252 Barberà del Vallès;10. Tráfico de drogas;enero-septiembre 2025;2
08252 Barberà del Vallès;11. Resto de criminalidad convencional;enero-septiembre 2025;602
08252 Barberà del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2025;203
08252 Barberà del Vallès;12.-Estafas informáticas;enero-septiembre 2025;195
08252 Barberà del Vallès;13.-Otros ciberdelitos;enero-septiembre 2025;8
08252 Barberà del Vallès;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2025;1.425
08019 Barcelona;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2025;115.439
08019 Barcelona;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2025;10
08019 Barcelona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2025;42
08019 Barcelona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2025;784
08019 Barcelona;4. Secuestro;enero-septiembre 2025;4
08019 Barcelona;5. Delitos contra la libertad sexual;enero-septiembre 2025;1.036
08019 Barcelona;5.1.-Agresión sexual con penetración;enero-septiembre 2025;358
08019 Barcelona;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2025;678
08019 Barcelona;6. Robos con violencia e intimidación;enero-septiembre 2025;9.619
