Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;4
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;153
- Municipio de Badalona;4.-Secuestro;Enero-junio 2020;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;27
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-junio 2020;4
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;23
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-junio 2020;590
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;190
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;118
- Municipio de Badalona;8.-Hurtos;Enero-junio 2020;1.167
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-junio 2020;54
- Municipio de Badalona;10.-Tráfico de drogas;Enero-junio 2020;21
- Municipio de Badalona;Resto de infracciones penales;Enero-junio 2020;2.591
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-junio 2020;4.797
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;1
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;14
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-junio 2020;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;0
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-junio 2020;0
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;0
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-junio 2020;12
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;39
- Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;9
- Municipio de Barberà del Vallès;8.-Hurtos;Enero-junio 2020;161
- Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-junio 2020;12
- Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-junio 2020;7
- Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-junio 2020;370
- Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-junio 2020;616
- Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;9
- Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;15
- Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;1.158
- Municipio de Barcelona;4.-Secuestro;Enero-junio 2020;1
