Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;7.968
- Municipio de Badalona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;2
- Municipio de Badalona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;890
- Municipio de Badalona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;350
- Municipio de Badalona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;176
- Municipio de Badalona;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;28
- Municipio de Badalona;7.-DAÑOS;Enero-Septiembre 2016;887
- Municipio de Badalona;8.-HURTOS;Enero-Septiembre 2016;2.310
- Municipio de Barcelona;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;115.324
- Municipio de Barcelona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;9
- Municipio de Barcelona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;7.017
- Municipio de Barcelona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;4.176
- Municipio de Barcelona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;2.877
- Municipio de Barcelona;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;348
- Municipio de Barcelona;7.-DAÑOS;Enero-Septiembre 2016;6.992
- Municipio de Barcelona;8.-HURTOS;Enero-Septiembre 2016;64.444
- Municipio de Castelldefels;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;2.310
- Municipio de Castelldefels;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Castelldefels;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;101
- Municipio de Castelldefels;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;133
- Municipio de Castelldefels;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;40
- Municipio de Castelldefels;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;6
- Municipio de Castelldefels;7.-DAÑOS;Enero-Septiembre 2016;265
- Municipio de Castelldefels;8.-HURTOS;Enero-Septiembre 2016;736
- Municipio de Cerdanyola del Vallès;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;1.410
- Municipio de Cerdanyola del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Cerdanyola del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;45
- Municipio de Cerdanyola del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;120
- Municipio de Cerdanyola del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;30
- Municipio de Cerdanyola del Vallès;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;9
- Municipio de Cerdanyola del Vallès;7.-DAÑOS;Enero-Septiembre 2016;210
- Municipio de Cerdanyola del Vallès;8.-HURTOS;Enero-Septiembre 2016;356
- Municipio de Cornellà de Llobregat;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;3.582
- Municipio de Cornellà de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;1
- Municipio de Cornellà de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;253
- Municipio de Cornellà de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;131
- Municipio de Cornellà de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;69
- Municipio de Cornellà de Llobregat;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;12
- Municipio de Cornellà de Llobregat;7.-DAÑOS;Enero-Septiembre 2016;504
- Municipio de Cornellà de Llobregat;8.-HURTOS;Enero-Septiembre 2016;1.158
- Municipio de Granollers;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;2.313
- Municipio de Granollers;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Granollers;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;115
- Municipio de Granollers;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;161
- Municipio de Granollers;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;39
- Municipio de Granollers;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;13
- Municipio de Granollers;7.-DAÑOS;Enero-Septiembre 2016;261
- Municipio de Granollers;8.-HURTOS;Enero-Septiembre 2016;668
- Municipio de Hospitalet de Llobregat (L');1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;11.351
- Municipio de Hospitalet de Llobregat (L');2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;2
- Municipio de Hospitalet de Llobregat (L');3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;939
- Municipio de Hospitalet de Llobregat (L');4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;494
- Municipio de Hospitalet de Llobregat (L');5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;226
- Municipio de Hospitalet de Llobregat (L');6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;54
- Municipio de Hospitalet de Llobregat (L');7.-DAÑOS;Enero-Septiembre 2016;1.062
- Municipio de Hospitalet de Llobregat (L');8.-HURTOS;Enero-Septiembre 2016;4.294
- Municipio de Manresa;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;2.321
- Municipio de Manresa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Manresa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;85
- Municipio de Manresa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;141
- Municipio de Manresa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;30
- Municipio de Manresa;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;10
- Municipio de Manresa;7.-DAÑOS;Enero-Septiembre 2016;272
- Municipio de Manresa;8.-HURTOS;Enero-Septiembre 2016;578
- Municipio de Mataró;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;4.774
- Municipio de Mataró;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Mataró;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;393
- Municipio de Mataró;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;162
- Municipio de Mataró;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;101
- Municipio de Mataró;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;17
- Municipio de Mataró;7.-DAÑOS;Enero-Septiembre 2016;546
- Municipio de Mataró;8.-HURTOS;Enero-Septiembre 2016;1.627
- Municipio de Mollet del Vallès;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;1.658
- Municipio de Mollet del Vallès;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Mollet del Vallès;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;80
- Municipio de Mollet del Vallès;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;70
- Municipio de Mollet del Vallès;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;30
- Municipio de Mollet del Vallès;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;8
- Municipio de Mollet del Vallès;7.-DAÑOS;Enero-Septiembre 2016;238
- Municipio de Mollet del Vallès;8.-HURTOS;Enero-Septiembre 2016;463
- Municipio de Prat de Llobregat (El);1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;5.132
- Municipio de Prat de Llobregat (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Prat de Llobregat (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;117
- Municipio de Prat de Llobregat (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;38
- Municipio de Prat de Llobregat (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;85
- Municipio de Prat de Llobregat (El);6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;78
- Municipio de Prat de Llobregat (El);7.-DAÑOS;Enero-Septiembre 2016;332
- Municipio de Prat de Llobregat (El);8.-HURTOS;Enero-Septiembre 2016;2.865
- Municipio de Rubí;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;2.139
- Municipio de Rubí;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;0
- Municipio de Rubí;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;74
- Municipio de Rubí;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;130
- Municipio de Rubí;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;66
- Municipio de Rubí;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;13
- Municipio de Rubí;7.-DAÑOS;Enero-Septiembre 2016;282
- Municipio de Rubí;8.-HURTOS;Enero-Septiembre 2016;525
- Municipio de Sabadell;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;6.587
- Municipio de Sabadell;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;1
- Municipio de Sabadell;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;449
- Municipio de Sabadell;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;414
- Municipio de Sabadell;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;76
- Municipio de Sabadell;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;34
- Municipio de Sabadell;7.-DAÑOS;Enero-Septiembre 2016;873
- Municipio de Sabadell;8.-HURTOS;Enero-Septiembre 2016;1.687
- Municipio de Sant Boi de Llobregat;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;2.355
- Municipio de Sant Boi de Llobregat;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);Enero-Septiembre 2016;2
- Municipio de Sant Boi de Llobregat;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);Enero-Septiembre 2016;106
- Municipio de Sant Boi de Llobregat;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);Enero-Septiembre 2016;88
- Municipio de Sant Boi de Llobregat;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);Enero-Septiembre 2016;63
- Municipio de Sant Boi de Llobregat;6.-TRÁFICO DE DROGAS (EU);Enero-Septiembre 2016;4
- Municipio de Sant Boi de Llobregat;7.-DAÑOS;Enero-Septiembre 2016;359
- Municipio de Sant Boi de Llobregat;8.-HURTOS;Enero-Septiembre 2016;708
- Municipio de Sant Cugat del Vallès;1.-DELITOS Y FALTAS (EU);Enero-Septiembre 2016;3.277
