Geografía;Tipología penal;Periodos:;Total
08015 Badalona;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2025;6.572
08015 Badalona;1. Homicidios dolosos y asesinatos consumados;enero-junio 2025;3
08015 Badalona;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2025;8
08015 Badalona;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2025;48
08015 Badalona;4. Secuestro;enero-junio 2025;0
08015 Badalona;5. Delitos contra la libertad sexual;enero-junio 2025;57
08015 Badalona;5.1.-Agresión sexual con penetración;enero-junio 2025;28
08015 Badalona;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2025;29
08015 Badalona;6. Robos con violencia e intimidación;enero-junio 2025;653
08015 Badalona;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2025;193
08015 Badalona;7.1.-Robos con fuerza en domicilios;enero-junio 2025;132
08015 Badalona;8. Hurtos;enero-junio 2025;2.093
08015 Badalona;9. Sustracciones de vehículos;enero-junio 2025;100
08015 Badalona;10. Tráfico de drogas;enero-junio 2025;49
08015 Badalona;11. Resto de criminalidad convencional;enero-junio 2025;3.368
08015 Badalona;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2025;994
08015 Badalona;12.-Estafas informáticas;enero-junio 2025;891
08015 Badalona;13.-Otros ciberdelitos;enero-junio 2025;103
08015 Badalona;III. TOTAL INFRACCIONES PENALES;enero-junio 2025;7.566
08252 Barberà del Vallès;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2025;858
08252 Barberà del Vallès;1. Homicidios dolosos y asesinatos consumados;enero-junio 2025;0
08252 Barberà del Vallès;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2025;0
08252 Barberà del Vallès;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2025;6
08252 Barberà del Vallès;4. Secuestro;enero-junio 2025;0
08252 Barberà del Vallès;5. Delitos contra la libertad sexual;enero-junio 2025;6
08252 Barberà del Vallès;5.1.-Agresión sexual con penetración;enero-junio 2025;4
08252 Barberà del Vallès;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2025;2
08252 Barberà del Vallès;6. Robos con violencia e intimidación;enero-junio 2025;35
08252 Barberà del Vallès;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2025;72
08252 Barberà del Vallès;7.1.-Robos con fuerza en domicilios;enero-junio 2025;27
08252 Barberà del Vallès;8. Hurtos;enero-junio 2025;287
08252 Barberà del Vallès;9. Sustracciones de vehículos;enero-junio 2025;20
08252 Barberà del Vallès;10. Tráfico de drogas;enero-junio 2025;1
08252 Barberà del Vallès;11. Resto de criminalidad convencional;enero-junio 2025;431
08252 Barberà del Vallès;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2025;120
08252 Barberà del Vallès;12.-Estafas informáticas;enero-junio 2025;115
08252 Barberà del Vallès;13.-Otros ciberdelitos;enero-junio 2025;5
