Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2018;1
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2018;8
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2018;361
- Municipio de Badalona;4.-Secuestro;Enero-diciembre 2018;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;72
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-diciembre 2018;18
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;54
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-diciembre 2018;1.278
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2018;594
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2018;408
- Municipio de Badalona;8.-Hurtos;Enero-diciembre 2018;3.674
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-diciembre 2018;265
- Municipio de Badalona;10.-Tráfico de drogas;Enero-diciembre 2018;61
- Municipio de Badalona;Resto de infracciones penales;Enero-diciembre 2018;5.951
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-diciembre 2018;12.265
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2018;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2018;0
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2018;35
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-diciembre 2018;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;14
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-diciembre 2018;0
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;14
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-diciembre 2018;52
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2018;136
- Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2018;93
- Municipio de Barberà del Vallès;8.-Hurtos;Enero-diciembre 2018;418
- Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-diciembre 2018;49
- Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-diciembre 2018;5
- Municipio de Barberà del Vallès;Resto de infracciones penales;Enero-diciembre 2018;764
- Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-diciembre 2018;1.473
- Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2018;10
- Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2018;44
- Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2018;3.557
- Municipio de Barcelona;4.-Secuestro;Enero-diciembre 2018;0
- Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;764
- Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-diciembre 2018;136
- Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;628
- Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-diciembre 2018;12.277
- Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2018;9.360
- Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2018;6.326
- Municipio de Barcelona;8.-Hurtos;Enero-diciembre 2018;109.154
- Municipio de Barcelona;9.-Sustracciones de vehículos;Enero-diciembre 2018;4.772
- Municipio de Barcelona;10.-Tráfico de drogas;Enero-diciembre 2018;502
- Municipio de Barcelona;Resto de infracciones penales;Enero-diciembre 2018;53.772
- Municipio de Barcelona;TOTAL INFRACCIONES PENALES;Enero-diciembre 2018;194.212
- Municipio de Castelldefels;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2018;1
- Municipio de Castelldefels;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2018;3
- Municipio de Castelldefels;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2018;100
- Municipio de Castelldefels;4.-Secuestro;Enero-diciembre 2018;0
- Municipio de Castelldefels;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;19
- Municipio de Castelldefels;5.1.-Agresión sexual con penetración;Enero-diciembre 2018;1
- Municipio de Castelldefels;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2018;18
- Municipio de Castelldefels;6.-Robos con violencia e intimidación;Enero-diciembre 2018;113
- Municipio de Castelldefels;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2018;315
- Municipio de Castelldefels;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2018;263
- Municipio de Castelldefels;8.-Hurtos;Enero-diciembre 2018;1.049
- Municipio de Castelldefels;9.-Sustracciones de vehículos;Enero-diciembre 2018;63
- Municipio de Castelldefels;10.-Tráfico de drogas;Enero-diciembre 2018;3
