Geografía;Tipología penal;Periodos:;Total
- Municipio de Badalona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;1
- Municipio de Badalona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;3
- Municipio de Badalona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;189
- Municipio de Badalona;4.-Secuestro;Enero-junio 2018;0
- Municipio de Badalona;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;31
- Municipio de Badalona;5.1.-Agresión sexual con penetración;Enero-junio 2018;8
- Municipio de Badalona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;23
- Municipio de Badalona;6.-Robos con violencia e intimidación;Enero-junio 2018;652
- Municipio de Badalona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;294
- Municipio de Badalona;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;203
- Municipio de Badalona;8.-Hurtos;Enero-junio 2018;1.894
- Municipio de Badalona;9.-Sustracciones de vehículos;Enero-junio 2018;125
- Municipio de Badalona;10.-Tráfico de drogas;Enero-junio 2018;24
- Municipio de Badalona;TOTAL INFRACCIONES PENALES;Enero-junio 2018;6.164
- Municipio de Barberà del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Barberà del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Barberà del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;14
- Municipio de Barberà del Vallès;4.-Secuestro;Enero-junio 2018;0
- Municipio de Barberà del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;8
- Municipio de Barberà del Vallès;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Barberà del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;8
- Municipio de Barberà del Vallès;6.-Robos con violencia e intimidación;Enero-junio 2018;30
- Municipio de Barberà del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;73
- Municipio de Barberà del Vallès;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;50
- Municipio de Barberà del Vallès;8.-Hurtos;Enero-junio 2018;214
- Municipio de Barberà del Vallès;9.-Sustracciones de vehículos;Enero-junio 2018;29
- Municipio de Barberà del Vallès;10.-Tráfico de drogas;Enero-junio 2018;3
- Municipio de Barberà del Vallès;TOTAL INFRACCIONES PENALES;Enero-junio 2018;722
- Municipio de Barcelona;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;3
- Municipio de Barcelona;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;22
- Municipio de Barcelona;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;1.762
- Municipio de Barcelona;4.-Secuestro;Enero-junio 2018;0
- Municipio de Barcelona;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;365
- Municipio de Barcelona;5.1.-Agresión sexual con penetración;Enero-junio 2018;68
- Municipio de Barcelona;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;297
- Municipio de Barcelona;6.-Robos con violencia e intimidación;Enero-junio 2018;5.427
- Municipio de Barcelona;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;4.253
- Municipio de Barcelona;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;2.911
- Municipio de Barcelona;8.-Hurtos;Enero-junio 2018;52.140
- Municipio de Barcelona;9.-Sustracciones de vehículos;Enero-junio 2018;2.250
- Municipio de Barcelona;10.-Tráfico de drogas;Enero-junio 2018;267
- Municipio de Barcelona;TOTAL INFRACCIONES PENALES;Enero-junio 2018;92.294
- Municipio de Castelldefels;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;1
- Municipio de Castelldefels;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Castelldefels;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;43
- Municipio de Castelldefels;4.-Secuestro;Enero-junio 2018;0
- Municipio de Castelldefels;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;9
- Municipio de Castelldefels;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Castelldefels;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;9
- Municipio de Castelldefels;6.-Robos con violencia e intimidación;Enero-junio 2018;65
- Municipio de Castelldefels;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;140
- Municipio de Castelldefels;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;113
- Municipio de Castelldefels;8.-Hurtos;Enero-junio 2018;497
- Municipio de Castelldefels;9.-Sustracciones de vehículos;Enero-junio 2018;33
- Municipio de Castelldefels;10.-Tráfico de drogas;Enero-junio 2018;2
- Municipio de Castelldefels;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.731
- Municipio de Cerdanyola del Vallès;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Cerdanyola del Vallès;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Cerdanyola del Vallès;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;31
- Municipio de Cerdanyola del Vallès;4.-Secuestro;Enero-junio 2018;0
- Municipio de Cerdanyola del Vallès;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;9
- Municipio de Cerdanyola del Vallès;5.1.-Agresión sexual con penetración;Enero-junio 2018;2
- Municipio de Cerdanyola del Vallès;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;7
- Municipio de Cerdanyola del Vallès;6.-Robos con violencia e intimidación;Enero-junio 2018;31
- Municipio de Cerdanyola del Vallès;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;135
- Municipio de Cerdanyola del Vallès;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;115
- Municipio de Cerdanyola del Vallès;8.-Hurtos;Enero-junio 2018;220
- Municipio de Cerdanyola del Vallès;9.-Sustracciones de vehículos;Enero-junio 2018;15
- Municipio de Cerdanyola del Vallès;10.-Tráfico de drogas;Enero-junio 2018;12
- Municipio de Cerdanyola del Vallès;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.071
- Municipio de Cornellà de Llobregat;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Cornellà de Llobregat;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Cornellà de Llobregat;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;101
- Municipio de Cornellà de Llobregat;4.-Secuestro;Enero-junio 2018;0
- Municipio de Cornellà de Llobregat;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;13
- Municipio de Cornellà de Llobregat;5.1.-Agresión sexual con penetración;Enero-junio 2018;1
- Municipio de Cornellà de Llobregat;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;12
- Municipio de Cornellà de Llobregat;6.-Robos con violencia e intimidación;Enero-junio 2018;144
- Municipio de Cornellà de Llobregat;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;110
- Municipio de Cornellà de Llobregat;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;70
- Municipio de Cornellà de Llobregat;8.-Hurtos;Enero-junio 2018;761
- Municipio de Cornellà de Llobregat;9.-Sustracciones de vehículos;Enero-junio 2018;41
- Municipio de Cornellà de Llobregat;10.-Tráfico de drogas;Enero-junio 2018;9
- Municipio de Cornellà de Llobregat;TOTAL INFRACCIONES PENALES;Enero-junio 2018;2.531
- Municipio de Esplugues de Llobregat;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Esplugues de Llobregat;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Esplugues de Llobregat;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;33
- Municipio de Esplugues de Llobregat;4.-Secuestro;Enero-junio 2018;0
- Municipio de Esplugues de Llobregat;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;4
- Municipio de Esplugues de Llobregat;5.1.-Agresión sexual con penetración;Enero-junio 2018;1
- Municipio de Esplugues de Llobregat;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;3
- Municipio de Esplugues de Llobregat;6.-Robos con violencia e intimidación;Enero-junio 2018;54
- Municipio de Esplugues de Llobregat;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;69
- Municipio de Esplugues de Llobregat;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;53
- Municipio de Esplugues de Llobregat;8.-Hurtos;Enero-junio 2018;297
- Municipio de Esplugues de Llobregat;9.-Sustracciones de vehículos;Enero-junio 2018;30
- Municipio de Esplugues de Llobregat;10.-Tráfico de drogas;Enero-junio 2018;2
- Municipio de Esplugues de Llobregat;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.039
- Municipio de Gavà;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Gavà;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;0
- Municipio de Gavà;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;27
- Municipio de Gavà;4.-Secuestro;Enero-junio 2018;0
- Municipio de Gavà;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;2
- Municipio de Gavà;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Gavà;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;2
- Municipio de Gavà;6.-Robos con violencia e intimidación;Enero-junio 2018;41
- Municipio de Gavà;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;71
- Municipio de Gavà;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;52
- Municipio de Gavà;8.-Hurtos;Enero-junio 2018;270
- Municipio de Gavà;9.-Sustracciones de vehículos;Enero-junio 2018;24
- Municipio de Gavà;10.-Tráfico de drogas;Enero-junio 2018;5
- Municipio de Gavà;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.048
- Municipio de Granollers;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Granollers;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;1
- Municipio de Granollers;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;72
- Municipio de Granollers;4.-Secuestro;Enero-junio 2018;0
- Municipio de Granollers;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2018;7
- Municipio de Granollers;5.1.-Agresión sexual con penetración;Enero-junio 2018;0
- Municipio de Granollers;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2018;7
- Municipio de Granollers;6.-Robos con violencia e intimidación;Enero-junio 2018;62
- Municipio de Granollers;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2018;113
- Municipio de Granollers;7.1.-Robos con fuerza en domicilios;Enero-junio 2018;64
- Municipio de Granollers;8.-Hurtos;Enero-junio 2018;430
- Municipio de Granollers;9.-Sustracciones de vehículos;Enero-junio 2018;21
- Municipio de Granollers;10.-Tráfico de drogas;Enero-junio 2018;3
- Municipio de Granollers;TOTAL INFRACCIONES PENALES;Enero-junio 2018;1.518
- Municipio de Hospitalet de Llobregat (L');1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2018;0
- Municipio de Hospitalet de Llobregat (L');2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2018;2
- Municipio de Hospitalet de Llobregat (L');3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2018;273
