Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2023;87.502
Provincia de ALICANTE/ALACANT;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2023;11
Provincia de ALICANTE/ALACANT;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2023;64
Provincia de ALICANTE/ALACANT;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2023;1.244
Provincia de ALICANTE/ALACANT;4. Secuestro;enero-diciembre 2023;7
Provincia de ALICANTE/ALACANT;5. Delitos contra la libertad sexual;enero-diciembre 2023;961
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;enero-diciembre 2023;221
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad sexual;enero-diciembre 2023;740
Provincia de ALICANTE/ALACANT;6. Robos con violencia e intimidación;enero-diciembre 2023;1.989
Provincia de ALICANTE/ALACANT;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-diciembre 2023;7.566
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;enero-diciembre 2023;6.265
Provincia de ALICANTE/ALACANT;8. Hurtos;enero-diciembre 2023;27.037
Provincia de ALICANTE/ALACANT;9. Sustracciones de vehículos;enero-diciembre 2023;1.440
Provincia de ALICANTE/ALACANT;10. Tráfico de drogas;enero-diciembre 2023;1.101
Provincia de ALICANTE/ALACANT;11. Resto de criminalidad convencional;enero-diciembre 2023;46.082
Provincia de ALICANTE/ALACANT;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-diciembre 2023;17.866
Provincia de ALICANTE/ALACANT;12.-Estafas informáticas;enero-diciembre 2023;15.759
Provincia de ALICANTE/ALACANT;13.-Otros ciberdelitos;enero-diciembre 2023;2.107
Provincia de ALICANTE/ALACANT;III. TOTAL INFRACCIONES PENALES;enero-diciembre 2023;105.368
-Municipio de Alcoy/Alcoi;I. CRIMINALIDAD CONVENCIONAL;enero-diciembre 2023;1.568
-Municipio de Alcoy/Alcoi;1. Homicidios dolosos y asesinatos consumados;enero-diciembre 2023;0
-Municipio de Alcoy/Alcoi;2. Homicidios dolosos y asesinatos en grado tentativa;enero-diciembre 2023;1
-Municipio de Alcoy/Alcoi;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-diciembre 2023;6
-Municipio de Alcoy/Alcoi;4. Secuestro;enero-diciembre 2023;0
-Municipio de Alcoy/Alcoi;5. Delitos contra la libertad sexual;enero-diciembre 2023;13
