Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;11
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;21
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;538
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-septiembre 2018;0
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;465
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;59
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;406
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-septiembre 2018;1.249
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;7.056
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;5.814
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-septiembre 2018;20.369
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-septiembre 2018;930
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-septiembre 2018;513
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;66.967
- Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;1
- Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;6
- Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;16
- Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;4
- Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;12
- Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-septiembre 2018;16
- Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;98
- Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;81
- Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-septiembre 2018;267
- Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-septiembre 2018;20
- Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-septiembre 2018;0
- Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;1.257
- Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;6
- Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;1
- Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;114
- Municipio de Alicante/Alacant;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;84
- Municipio de Alicante/Alacant;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;12
- Municipio de Alicante/Alacant;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;72
- Municipio de Alicante/Alacant;6.-Robos con violencia e intimidación;Enero-septiembre 2018;463
- Municipio de Alicante/Alacant;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2018;801
- Municipio de Alicante/Alacant;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2018;595
- Municipio de Alicante/Alacant;8.-Hurtos;Enero-septiembre 2018;5.456
- Municipio de Alicante/Alacant;9.-Sustracciones de vehículos;Enero-septiembre 2018;257
- Municipio de Alicante/Alacant;10.-Tráfico de drogas;Enero-septiembre 2018;140
- Municipio de Alicante/Alacant;TOTAL INFRACCIONES PENALES;Enero-septiembre 2018;13.899
- Municipio de Benidorm;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2018;0
- Municipio de Benidorm;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2018;3
- Municipio de Benidorm;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2018;62
- Municipio de Benidorm;4.-Secuestro;Enero-septiembre 2018;0
- Municipio de Benidorm;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;29
- Municipio de Benidorm;5.1.-Agresión sexual con penetración;Enero-septiembre 2018;11
- Municipio de Benidorm;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2018;18
- Municipio de Benidorm;6.-Robos con violencia e intimidación;Enero-septiembre 2018;84
