Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;66.488
Provincia de ALICANTE/ALACANT;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;13
Provincia de ALICANTE/ALACANT;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;42
Provincia de ALICANTE/ALACANT;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;1.098
Provincia de ALICANTE/ALACANT;4. Secuestro;enero-septiembre 2024;6
Provincia de ALICANTE/ALACANT;5. Delitos contra la libertad sexual;enero-septiembre 2024;802
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;enero-septiembre 2024;184
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;618
Provincia de ALICANTE/ALACANT;6. Robos con violencia e intimidación;enero-septiembre 2024;1.679
Provincia de ALICANTE/ALACANT;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2024;5.214
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;enero-septiembre 2024;4.198
Provincia de ALICANTE/ALACANT;8. Hurtos;enero-septiembre 2024;20.322
Provincia de ALICANTE/ALACANT;9. Sustracciones de vehículos;enero-septiembre 2024;1.036
Provincia de ALICANTE/ALACANT;10. Tráfico de drogas;enero-septiembre 2024;897
Provincia de ALICANTE/ALACANT;11. Resto de criminalidad convencional;enero-septiembre 2024;35.379
Provincia de ALICANTE/ALACANT;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2024;13.311
Provincia de ALICANTE/ALACANT;12.-Estafas informáticas;enero-septiembre 2024;11.546
Provincia de ALICANTE/ALACANT;13.-Otros ciberdelitos;enero-septiembre 2024;1.765
Provincia de ALICANTE/ALACANT;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2024;79.799
03009 Alcoy/Alcoi;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2024;1.306
03009 Alcoy/Alcoi;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2024;1
03009 Alcoy/Alcoi;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2024;0
03009 Alcoy/Alcoi;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2024;13
03009 Alcoy/Alcoi;4. Secuestro;enero-septiembre 2024;0
03009 Alcoy/Alcoi;5. Delitos contra la libertad sexual;enero-septiembre 2024;11
03009 Alcoy/Alcoi;5.1.-Agresión sexual con penetración;enero-septiembre 2024;5
03009 Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2024;6
03009 Alcoy/Alcoi;6. Robos con violencia e intimidación;enero-septiembre 2024;40
