Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;10
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;103
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-marzo 2021;1
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;144
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-marzo 2021;18
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;126
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-marzo 2021;195
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;1.470
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;1.225
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-marzo 2021;3.109
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-marzo 2021;235
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-marzo 2021;209
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-marzo 2021;10.663
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;16.139
-Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;3
-Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;1
-Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-marzo 2021;0
-Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;6
-Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-marzo 2021;0
-Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;6
-Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-marzo 2021;2
-Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;19
-Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;17
-Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-marzo 2021;58
-Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-marzo 2021;8
-Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-marzo 2021;5
-Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-marzo 2021;298
-Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;400
-Municipio de L'Alfàs del Pi;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de L'Alfàs del Pi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;0
-Municipio de L'Alfàs del Pi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;1
-Municipio de L'Alfàs del Pi;4.-Secuestro;Enero-marzo 2021;0
-Municipio de L'Alfàs del Pi;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;0
-Municipio de L'Alfàs del Pi;5.1.-Agresión sexual con penetración;Enero-marzo 2021;0
-Municipio de L'Alfàs del Pi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;0
-Municipio de L'Alfàs del Pi;6.-Robos con violencia e intimidación;Enero-marzo 2021;0
-Municipio de L'Alfàs del Pi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2021;34
-Municipio de L'Alfàs del Pi;7.1.-Robos con fuerza en domicilios;Enero-marzo 2021;28
-Municipio de L'Alfàs del Pi;8.-Hurtos;Enero-marzo 2021;50
-Municipio de L'Alfàs del Pi;9.-Sustracciones de vehículos;Enero-marzo 2021;4
-Municipio de L'Alfàs del Pi;10.-Tráfico de drogas;Enero-marzo 2021;4
-Municipio de L'Alfàs del Pi;Resto de infracciones penales;Enero-marzo 2021;98
-Municipio de L'Alfàs del Pi;TOTAL INFRACCIONES PENALES;Enero-marzo 2021;191
-Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2021;0
-Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2021;1
-Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2021;26
-Municipio de Alicante/Alacant;4.-Secuestro;Enero-marzo 2021;0
-Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2021;32
-Municipio de Alicante/Alacant;5.1.-Agresión sexual con penetración;Enero-marzo 2021;5
