Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;5
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;5
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;158
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-marzo 2020;0
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;125
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-marzo 2020;20
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;105
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-marzo 2020;296
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;1.941
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;1.581
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-marzo 2020;4.596
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-marzo 2020;265
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-marzo 2020;196
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-marzo 2020;10.564
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;18.151
- Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;0
- Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2020;0
- Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2020;2
- Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-marzo 2020;0
- Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;6
- Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-marzo 2020;0
- Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2020;6
- Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-marzo 2020;6
- Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2020;35
- Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-marzo 2020;17
- Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-marzo 2020;77
- Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-marzo 2020;3
- Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-marzo 2020;0
- Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-marzo 2020;267
- Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-marzo 2020;396
- Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2020;0
