Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;12
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;30
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;578
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-septiembre 2019;2
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;517
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;65
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;452
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-septiembre 2019;1.205
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;6.328
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;5.191
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-septiembre 2019;19.993
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-septiembre 2019;1.047
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-septiembre 2019;597
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-septiembre 2019;36.560
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;66.869
- Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;0
- Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;1
- Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;3
- Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;9
- Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-septiembre 2019;3
- Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;6
- Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-septiembre 2019;19
- Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-septiembre 2019;99
- Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-septiembre 2019;75
- Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-septiembre 2019;224
- Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-septiembre 2019;16
- Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-septiembre 2019;3
- Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-septiembre 2019;862
- Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-septiembre 2019;1.236
- Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-septiembre 2019;2
- Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-septiembre 2019;1
- Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-septiembre 2019;117
- Municipio de Alicante/Alacant;4.-Secuestro;Enero-septiembre 2019;0
- Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-septiembre 2019;101
