Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;8
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;14
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;273
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-junio 2020;1
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;243
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-junio 2020;31
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;212
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-junio 2020;447
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;2.880
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;2.341
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-junio 2020;6.445
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-junio 2020;441
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-junio 2020;416
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-junio 2020;20.070
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-junio 2020;31.238
- Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;0
- Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;4
- Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-junio 2020;0
- Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;10
- Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-junio 2020;3
- Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;7
- Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-junio 2020;7
- Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;45
- Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;26
- Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-junio 2020;103
- Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-junio 2020;5
- Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-junio 2020;2
- Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-junio 2020;546
- Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-junio 2020;722
- Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;2
- Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;54
- Municipio de Alicante/Alacant;4.-Secuestro;Enero-junio 2020;1
- Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;49
- Municipio de Alicante/Alacant;5.1.-Agresión sexual con penetración;Enero-junio 2020;6
- Municipio de Alicante/Alacant;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;43
- Municipio de Alicante/Alacant;6.-Robos con violencia e intimidación;Enero-junio 2020;131
- Municipio de Alicante/Alacant;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;302
- Municipio de Alicante/Alacant;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;223
- Municipio de Alicante/Alacant;8.-Hurtos;Enero-junio 2020;1.755
- Municipio de Alicante/Alacant;9.-Sustracciones de vehículos;Enero-junio 2020;131
- Municipio de Alicante/Alacant;10.-Tráfico de drogas;Enero-junio 2020;136
- Municipio de Alicante/Alacant;Resto de infracciones penales;Enero-junio 2020;4.136
- Municipio de Alicante/Alacant;TOTAL INFRACCIONES PENALES;Enero-junio 2020;6.697
- Municipio de Benidorm;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Benidorm;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;2
- Municipio de Benidorm;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;24
- Municipio de Benidorm;4.-Secuestro;Enero-junio 2020;0
- Municipio de Benidorm;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;10
- Municipio de Benidorm;5.1.-Agresión sexual con penetración;Enero-junio 2020;3
- Municipio de Benidorm;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;7
- Municipio de Benidorm;6.-Robos con violencia e intimidación;Enero-junio 2020;32
- Municipio de Benidorm;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;58
- Municipio de Benidorm;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;31
- Municipio de Benidorm;8.-Hurtos;Enero-junio 2020;415
- Municipio de Benidorm;9.-Sustracciones de vehículos;Enero-junio 2020;26
- Municipio de Benidorm;10.-Tráfico de drogas;Enero-junio 2020;21
- Municipio de Benidorm;Resto de infracciones penales;Enero-junio 2020;929
- Municipio de Benidorm;TOTAL INFRACCIONES PENALES;Enero-junio 2020;1.517
- Municipio de Dénia;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Dénia;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;0
- Municipio de Dénia;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;15
- Municipio de Dénia;4.-Secuestro;Enero-junio 2020;0
- Municipio de Dénia;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;6
- Municipio de Dénia;5.1.-Agresión sexual con penetración;Enero-junio 2020;2
- Municipio de Dénia;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;4
- Municipio de Dénia;6.-Robos con violencia e intimidación;Enero-junio 2020;5
- Municipio de Dénia;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;37
- Municipio de Dénia;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;25
- Municipio de Dénia;8.-Hurtos;Enero-junio 2020;139
- Municipio de Dénia;9.-Sustracciones de vehículos;Enero-junio 2020;12
- Municipio de Dénia;10.-Tráfico de drogas;Enero-junio 2020;9
- Municipio de Dénia;Resto de infracciones penales;Enero-junio 2020;517
- Municipio de Dénia;TOTAL INFRACCIONES PENALES;Enero-junio 2020;740
- Municipio de Elche/Elx;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;2
- Municipio de Elche/Elx;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;0
- Municipio de Elche/Elx;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;18
- Municipio de Elche/Elx;4.-Secuestro;Enero-junio 2020;0
- Municipio de Elche/Elx;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;30
- Municipio de Elche/Elx;5.1.-Agresión sexual con penetración;Enero-junio 2020;2
- Municipio de Elche/Elx;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;28
- Municipio de Elche/Elx;6.-Robos con violencia e intimidación;Enero-junio 2020;70
- Municipio de Elche/Elx;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;197
- Municipio de Elche/Elx;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;159
- Municipio de Elche/Elx;8.-Hurtos;Enero-junio 2020;752
- Municipio de Elche/Elx;9.-Sustracciones de vehículos;Enero-junio 2020;65
- Municipio de Elche/Elx;10.-Tráfico de drogas;Enero-junio 2020;62
- Municipio de Elche/Elx;Resto de infracciones penales;Enero-junio 2020;2.294
- Municipio de Elche/Elx;TOTAL INFRACCIONES PENALES;Enero-junio 2020;3.490
- Municipio de Elda;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Elda;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;0
- Municipio de Elda;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;11
- Municipio de Elda;4.-Secuestro;Enero-junio 2020;0
- Municipio de Elda;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;9
- Municipio de Elda;5.1.-Agresión sexual con penetración;Enero-junio 2020;0
- Municipio de Elda;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;9
- Municipio de Elda;6.-Robos con violencia e intimidación;Enero-junio 2020;17
- Municipio de Elda;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;23
- Municipio de Elda;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;16
- Municipio de Elda;8.-Hurtos;Enero-junio 2020;130
- Municipio de Elda;9.-Sustracciones de vehículos;Enero-junio 2020;7
- Municipio de Elda;10.-Tráfico de drogas;Enero-junio 2020;15
- Municipio de Elda;Resto de infracciones penales;Enero-junio 2020;606
- Municipio de Elda;TOTAL INFRACCIONES PENALES;Enero-junio 2020;818
- Municipio de Orihuela;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Orihuela;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;0
- Municipio de Orihuela;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;8
- Municipio de Orihuela;4.-Secuestro;Enero-junio 2020;0
- Municipio de Orihuela;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;8
- Municipio de Orihuela;5.1.-Agresión sexual con penetración;Enero-junio 2020;1
- Municipio de Orihuela;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;7
- Municipio de Orihuela;6.-Robos con violencia e intimidación;Enero-junio 2020;21
- Municipio de Orihuela;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;201
- Municipio de Orihuela;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;174
- Municipio de Orihuela;8.-Hurtos;Enero-junio 2020;260
- Municipio de Orihuela;9.-Sustracciones de vehículos;Enero-junio 2020;20
- Municipio de Orihuela;10.-Tráfico de drogas;Enero-junio 2020;18
- Municipio de Orihuela;Resto de infracciones penales;Enero-junio 2020;845
- Municipio de Orihuela;TOTAL INFRACCIONES PENALES;Enero-junio 2020;1.381
- Municipio de Petrer;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2020;0
- Municipio de Petrer;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2020;0
- Municipio de Petrer;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2020;8
- Municipio de Petrer;4.-Secuestro;Enero-junio 2020;0
- Municipio de Petrer;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2020;6
- Municipio de Petrer;5.1.-Agresión sexual con penetración;Enero-junio 2020;0
- Municipio de Petrer;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2020;6
- Municipio de Petrer;6.-Robos con violencia e intimidación;Enero-junio 2020;5
- Municipio de Petrer;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2020;45
- Municipio de Petrer;7.1.-Robos con fuerza en domicilios;Enero-junio 2020;32
- Municipio de Petrer;8.-Hurtos;Enero-junio 2020;74
- Municipio de Petrer;9.-Sustracciones de vehículos;Enero-junio 2020;7
- Municipio de Petrer;10.-Tráfico de drogas;Enero-junio 2020;6
