Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;20.317
Provincia de ALICANTE/ALACANT;1. Homicidios dolosos y asesinatos consumados;enero-marzo 2024;4
Provincia de ALICANTE/ALACANT;2. Homicidios dolosos y asesinatos en grado tentativa;enero-marzo 2024;14
Provincia de ALICANTE/ALACANT;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-marzo 2024;282
Provincia de ALICANTE/ALACANT;4. Secuestro;enero-marzo 2024;1
Provincia de ALICANTE/ALACANT;5. Delitos contra la libertad sexual;enero-marzo 2024;230
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;enero-marzo 2024;54
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad sexual;enero-marzo 2024;176
Provincia de ALICANTE/ALACANT;6. Robos con violencia e intimidación;enero-marzo 2024;506
Provincia de ALICANTE/ALACANT;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-marzo 2024;1.798
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;enero-marzo 2024;1.414
Provincia de ALICANTE/ALACANT;8. Hurtos;enero-marzo 2024;5.894
Provincia de ALICANTE/ALACANT;9. Sustracciones de vehículos;enero-marzo 2024;381
Provincia de ALICANTE/ALACANT;10. Tráfico de drogas;enero-marzo 2024;272
Provincia de ALICANTE/ALACANT;11. Resto de criminalidad convencional;enero-marzo 2024;10.935
Provincia de ALICANTE/ALACANT;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-marzo 2024;4.495
Provincia de ALICANTE/ALACANT;12.-Estafas informáticas;enero-marzo 2024;3.982
Provincia de ALICANTE/ALACANT;13.-Otros ciberdelitos;enero-marzo 2024;513
Provincia de ALICANTE/ALACANT;III. TOTAL INFRACCIONES PENALES;enero-marzo 2024;24.812
03009 Alcoy/Alcoi;I. CRIMINALIDAD CONVENCIONAL;enero-marzo 2024;431
