Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2025;69.758
Provincia de ALICANTE/ALACANT;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2025;11
Provincia de ALICANTE/ALACANT;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2025;54
Provincia de ALICANTE/ALACANT;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2025;1.200
Provincia de ALICANTE/ALACANT;4. Secuestro;enero-septiembre 2025;7
Provincia de ALICANTE/ALACANT;5. Delitos contra la libertad sexual;enero-septiembre 2025;845
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;enero-septiembre 2025;208
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2025;637
Provincia de ALICANTE/ALACANT;6. Robos con violencia e intimidación;enero-septiembre 2025;1.788
Provincia de ALICANTE/ALACANT;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2025;5.453
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;enero-septiembre 2025;4.519
Provincia de ALICANTE/ALACANT;8. Hurtos;enero-septiembre 2025;21.555
Provincia de ALICANTE/ALACANT;9. Sustracciones de vehículos;enero-septiembre 2025;1.078
Provincia de ALICANTE/ALACANT;10. Tráfico de drogas;enero-septiembre 2025;898
Provincia de ALICANTE/ALACANT;11. Resto de criminalidad convencional;enero-septiembre 2025;36.869
Provincia de ALICANTE/ALACANT;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2025;15.178
Provincia de ALICANTE/ALACANT;12.-Estafas informáticas;enero-septiembre 2025;12.947
Provincia de ALICANTE/ALACANT;13.-Otros ciberdelitos;enero-septiembre 2025;2.231
Provincia de ALICANTE/ALACANT;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2025;84.936
03009 Alcoy/Alcoi;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2025;1.183
03009 Alcoy/Alcoi;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2025;0
03009 Alcoy/Alcoi;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2025;1
03009 Alcoy/Alcoi;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2025;18
03009 Alcoy/Alcoi;4. Secuestro;enero-septiembre 2025;0
03009 Alcoy/Alcoi;5. Delitos contra la libertad sexual;enero-septiembre 2025;18
03009 Alcoy/Alcoi;5.1.-Agresión sexual con penetración;enero-septiembre 2025;7
03009 Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad sexual;enero-septiembre 2025;11
03009 Alcoy/Alcoi;6. Robos con violencia e intimidación;enero-septiembre 2025;26
03009 Alcoy/Alcoi;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-septiembre 2025;83
03009 Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;enero-septiembre 2025;72
03009 Alcoy/Alcoi;8. Hurtos;enero-septiembre 2025;274
03009 Alcoy/Alcoi;9. Sustracciones de vehículos;enero-septiembre 2025;18
03009 Alcoy/Alcoi;10. Tráfico de drogas;enero-septiembre 2025;7
03009 Alcoy/Alcoi;11. Resto de criminalidad convencional;enero-septiembre 2025;738
03009 Alcoy/Alcoi;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-septiembre 2025;501
03009 Alcoy/Alcoi;12.-Estafas informáticas;enero-septiembre 2025;432
03009 Alcoy/Alcoi;13.-Otros ciberdelitos;enero-septiembre 2025;69
03009 Alcoy/Alcoi;III. TOTAL INFRACCIONES PENALES;enero-septiembre 2025;1.684
03011 L'Alfàs del Pi;I. CRIMINALIDAD CONVENCIONAL;enero-septiembre 2025;755
03011 L'Alfàs del Pi;1. Homicidios dolosos y asesinatos consumados;enero-septiembre 2025;0
03011 L'Alfàs del Pi;2. Homicidios dolosos y asesinatos en grado tentativa;enero-septiembre 2025;0
03011 L'Alfàs del Pi;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-septiembre 2025;13
03011 L'Alfàs del Pi;4. Secuestro;enero-septiembre 2025;0
