Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;17
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;27
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;633
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-diciembre 2020;4
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;577
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;81
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;496
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-diciembre 2020;1.189
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;6.671
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;5.476
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-diciembre 2020;16.198
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-diciembre 2020;1.022
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-diciembre 2020;818
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-diciembre 2020;45.731
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;72.887
- Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;0
- Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;1
- Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;10
- Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-diciembre 2020;0
- Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;17
- Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;4
- Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;13
- Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-diciembre 2020;13
- Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;81
- Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;59
- Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-diciembre 2020;252
- Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-diciembre 2020;20
- Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-diciembre 2020;4
- Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-diciembre 2020;1.213
- Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;1.611
- Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;1
- Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;3
- Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;116
- Municipio de Alicante/Alacant;4.-Secuestro;Enero-diciembre 2020;2
- Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;135
- Municipio de Alicante/Alacant;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;25
- Municipio de Alicante/Alacant;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;110
- Municipio de Alicante/Alacant;6.-Robos con violencia e intimidación;Enero-diciembre 2020;385
- Municipio de Alicante/Alacant;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;758
- Municipio de Alicante/Alacant;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;569
- Municipio de Alicante/Alacant;8.-Hurtos;Enero-diciembre 2020;4.296
- Municipio de Alicante/Alacant;9.-Sustracciones de vehículos;Enero-diciembre 2020;299
- Municipio de Alicante/Alacant;10.-Tráfico de drogas;Enero-diciembre 2020;255
- Municipio de Alicante/Alacant;Resto de infracciones penales;Enero-diciembre 2020;9.471
- Municipio de Alicante/Alacant;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;15.721
- Municipio de Benidorm;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;1
- Municipio de Benidorm;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;3
- Municipio de Benidorm;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;60
- Municipio de Benidorm;4.-Secuestro;Enero-diciembre 2020;0
- Municipio de Benidorm;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;24
- Municipio de Benidorm;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;8
- Municipio de Benidorm;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;16
- Municipio de Benidorm;6.-Robos con violencia e intimidación;Enero-diciembre 2020;73
- Municipio de Benidorm;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;139
- Municipio de Benidorm;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;75
- Municipio de Benidorm;8.-Hurtos;Enero-diciembre 2020;977
- Municipio de Benidorm;9.-Sustracciones de vehículos;Enero-diciembre 2020;69
- Municipio de Benidorm;10.-Tráfico de drogas;Enero-diciembre 2020;46
- Municipio de Benidorm;Resto de infracciones penales;Enero-diciembre 2020;2.156
- Municipio de Benidorm;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;3.548
- Municipio de Dénia;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;0
- Municipio de Dénia;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;1
- Municipio de Dénia;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;31
- Municipio de Dénia;4.-Secuestro;Enero-diciembre 2020;0
- Municipio de Dénia;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;16
- Municipio de Dénia;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;5
- Municipio de Dénia;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;11
- Municipio de Dénia;6.-Robos con violencia e intimidación;Enero-diciembre 2020;17
- Municipio de Dénia;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;111
- Municipio de Dénia;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;89
- Municipio de Dénia;8.-Hurtos;Enero-diciembre 2020;401
- Municipio de Dénia;9.-Sustracciones de vehículos;Enero-diciembre 2020;47
- Municipio de Dénia;10.-Tráfico de drogas;Enero-diciembre 2020;14
- Municipio de Dénia;Resto de infracciones penales;Enero-diciembre 2020;1.167
- Municipio de Dénia;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;1.805
- Municipio de Elche/Elx;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;3
- Municipio de Elche/Elx;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;0
- Municipio de Elche/Elx;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;44
- Municipio de Elche/Elx;4.-Secuestro;Enero-diciembre 2020;0
- Municipio de Elche/Elx;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;70
- Municipio de Elche/Elx;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;6
- Municipio de Elche/Elx;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;64
- Municipio de Elche/Elx;6.-Robos con violencia e intimidación;Enero-diciembre 2020;137
- Municipio de Elche/Elx;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;529
- Municipio de Elche/Elx;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;426
- Municipio de Elche/Elx;8.-Hurtos;Enero-diciembre 2020;1.608
- Municipio de Elche/Elx;9.-Sustracciones de vehículos;Enero-diciembre 2020;142
- Municipio de Elche/Elx;10.-Tráfico de drogas;Enero-diciembre 2020;113
- Municipio de Elche/Elx;Resto de infracciones penales;Enero-diciembre 2020;4.955
- Municipio de Elche/Elx;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;7.601
- Municipio de Elda;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2020;0
- Municipio de Elda;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2020;0
- Municipio de Elda;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2020;21
- Municipio de Elda;4.-Secuestro;Enero-diciembre 2020;0
- Municipio de Elda;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;16
- Municipio de Elda;5.1.-Agresión sexual con penetración;Enero-diciembre 2020;1
- Municipio de Elda;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2020;15
- Municipio de Elda;6.-Robos con violencia e intimidación;Enero-diciembre 2020;35
- Municipio de Elda;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2020;77
- Municipio de Elda;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2020;59
- Municipio de Elda;8.-Hurtos;Enero-diciembre 2020;259
- Municipio de Elda;9.-Sustracciones de vehículos;Enero-diciembre 2020;28
- Municipio de Elda;10.-Tráfico de drogas;Enero-diciembre 2020;25
- Municipio de Elda;Resto de infracciones penales;Enero-diciembre 2020;1.225
- Municipio de Elda;TOTAL INFRACCIONES PENALES;Enero-diciembre 2020;1.686
