Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;5
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;10
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;231
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-marzo 2022;0
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;209
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-marzo 2022;34
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;175
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-marzo 2022;344
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;1.645
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;1.379
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-marzo 2022;4.768
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-marzo 2022;239
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-marzo 2022;198
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-marzo 2022;12.907
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;20.556
-Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;3
-Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;10
-Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-marzo 2022;3
-Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;7
-Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-marzo 2022;6
-Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;26
-Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;24
-Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-marzo 2022;96
-Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-marzo 2022;6
-Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-marzo 2022;2
-Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-marzo 2022;340
-Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;489
-Municipio de L'Alfàs del Pi;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de L'Alfàs del Pi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de L'Alfàs del Pi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;2
-Municipio de L'Alfàs del Pi;4.-Secuestro;Enero-marzo 2022;0
-Municipio de L'Alfàs del Pi;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;1
-Municipio de L'Alfàs del Pi;5.1.-Agresión sexual con penetración;Enero-marzo 2022;1
-Municipio de L'Alfàs del Pi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;0
-Municipio de L'Alfàs del Pi;6.-Robos con violencia e intimidación;Enero-marzo 2022;6
-Municipio de L'Alfàs del Pi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;30
-Municipio de L'Alfàs del Pi;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;26
-Municipio de L'Alfàs del Pi;8.-Hurtos;Enero-marzo 2022;81
-Municipio de L'Alfàs del Pi;9.-Sustracciones de vehículos;Enero-marzo 2022;1
-Municipio de L'Alfàs del Pi;10.-Tráfico de drogas;Enero-marzo 2022;1
-Municipio de L'Alfàs del Pi;Resto de infracciones penales;Enero-marzo 2022;125
-Municipio de L'Alfàs del Pi;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;247
-Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;1
-Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;4
-Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;57
-Municipio de Alicante/Alacant;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;48
-Municipio de Alicante/Alacant;5.1.-Agresión sexual con penetración;Enero-marzo 2022;10
-Municipio de Alicante/Alacant;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;38
-Municipio de Alicante/Alacant;6.-Robos con violencia e intimidación;Enero-marzo 2022;123
-Municipio de Alicante/Alacant;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;181
-Municipio de Alicante/Alacant;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;142
-Municipio de Alicante/Alacant;8.-Hurtos;Enero-marzo 2022;1.281
-Municipio de Alicante/Alacant;9.-Sustracciones de vehículos;Enero-marzo 2022;74
-Municipio de Alicante/Alacant;10.-Tráfico de drogas;Enero-marzo 2022;61
-Municipio de Alicante/Alacant;Resto de infracciones penales;Enero-marzo 2022;2.845
-Municipio de Alicante/Alacant;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;4.675
-Municipio de Almoradí;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Almoradí;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Almoradí;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;5
-Municipio de Almoradí;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Almoradí;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;4
-Municipio de Almoradí;5.1.-Agresión sexual con penetración;Enero-marzo 2022;0
-Municipio de Almoradí;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;4
-Municipio de Almoradí;6.-Robos con violencia e intimidación;Enero-marzo 2022;4
-Municipio de Almoradí;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;17
-Municipio de Almoradí;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;15
-Municipio de Almoradí;8.-Hurtos;Enero-marzo 2022;44
-Municipio de Almoradí;9.-Sustracciones de vehículos;Enero-marzo 2022;0
-Municipio de Almoradí;10.-Tráfico de drogas;Enero-marzo 2022;1
-Municipio de Almoradí;Resto de infracciones penales;Enero-marzo 2022;181
-Municipio de Almoradí;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;256
-Municipio de Altea;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Altea;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Altea;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;2
-Municipio de Altea;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Altea;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;3
-Municipio de Altea;5.1.-Agresión sexual con penetración;Enero-marzo 2022;0
-Municipio de Altea;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;3
-Municipio de Altea;6.-Robos con violencia e intimidación;Enero-marzo 2022;4
-Municipio de Altea;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;63
-Municipio de Altea;7.1.-Robos con fuerza en domicilios;Enero-marzo 2022;54
-Municipio de Altea;8.-Hurtos;Enero-marzo 2022;60
-Municipio de Altea;9.-Sustracciones de vehículos;Enero-marzo 2022;2
-Municipio de Altea;10.-Tráfico de drogas;Enero-marzo 2022;2
-Municipio de Altea;Resto de infracciones penales;Enero-marzo 2022;205
-Municipio de Altea;TOTAL INFRACCIONES PENALES;Enero-marzo 2022;341
-Municipio de Aspe;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2022;0
-Municipio de Aspe;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2022;0
-Municipio de Aspe;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2022;1
-Municipio de Aspe;4.-Secuestro;Enero-marzo 2022;0
-Municipio de Aspe;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;0
-Municipio de Aspe;5.1.-Agresión sexual con penetración;Enero-marzo 2022;0
-Municipio de Aspe;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2022;0
-Municipio de Aspe;6.-Robos con violencia e intimidación;Enero-marzo 2022;2
-Municipio de Aspe;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2022;17
