Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;2
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;6
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;159
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-marzo 2019;0
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;153
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-marzo 2019;15
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;138
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-marzo 2019;357
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;2.265
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;1.917
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-marzo 2019;5.544
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-marzo 2019;338
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-marzo 2019;178
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-marzo 2019;11.706
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-marzo 2019;20.708
- Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-marzo 2019;0
- Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-marzo 2019;0
- Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-marzo 2019;2
- Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-marzo 2019;0
- Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;2
- Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-marzo 2019;0
- Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-marzo 2019;2
- Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-marzo 2019;5
- Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-marzo 2019;28
- Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-marzo 2019;23
- Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-marzo 2019;59
- Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-marzo 2019;5
