Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2025;43.654
Provincia de ALICANTE/ALACANT;1. Homicidios dolosos y asesinatos consumados;enero-junio 2025;5
Provincia de ALICANTE/ALACANT;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2025;34
Provincia de ALICANTE/ALACANT;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2025;711
Provincia de ALICANTE/ALACANT;4. Secuestro;enero-junio 2025;5
Provincia de ALICANTE/ALACANT;5. Delitos contra la libertad sexual;enero-junio 2025;516
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;enero-junio 2025;131
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2025;385
Provincia de ALICANTE/ALACANT;6. Robos con violencia e intimidación;enero-junio 2025;1.094
Provincia de ALICANTE/ALACANT;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2025;3.615
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;enero-junio 2025;2.960
Provincia de ALICANTE/ALACANT;8. Hurtos;enero-junio 2025;13.070
Provincia de ALICANTE/ALACANT;9. Sustracciones de vehículos;enero-junio 2025;685
Provincia de ALICANTE/ALACANT;10. Tráfico de drogas;enero-junio 2025;566
Provincia de ALICANTE/ALACANT;11. Resto de criminalidad convencional;enero-junio 2025;23.353
Provincia de ALICANTE/ALACANT;II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber);enero-junio 2025;9.676
Provincia de ALICANTE/ALACANT;12.-Estafas informáticas;enero-junio 2025;8.117
Provincia de ALICANTE/ALACANT;13.-Otros ciberdelitos;enero-junio 2025;1.559
Provincia de ALICANTE/ALACANT;III. TOTAL INFRACCIONES PENALES;enero-junio 2025;53.330
03009 Alcoy/Alcoi;I. CRIMINALIDAD CONVENCIONAL;enero-junio 2025;802
03009 Alcoy/Alcoi;1. Homicidios dolosos y asesinatos consumados;enero-junio 2025;0
03009 Alcoy/Alcoi;2. Homicidios dolosos y asesinatos en grado tentativa;enero-junio 2025;1
03009 Alcoy/Alcoi;3. Delitos graves y menos graves de lesiones y riña tumultuaria;enero-junio 2025;11
03009 Alcoy/Alcoi;4. Secuestro;enero-junio 2025;0
03009 Alcoy/Alcoi;5. Delitos contra la libertad sexual;enero-junio 2025;11
03009 Alcoy/Alcoi;5.1.-Agresión sexual con penetración;enero-junio 2025;5
03009 Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad sexual;enero-junio 2025;6
03009 Alcoy/Alcoi;6. Robos con violencia e intimidación;enero-junio 2025;18
03009 Alcoy/Alcoi;7. Robos con fuerza en domicilios, establecimientos y otras instalaciones;enero-junio 2025;53
03009 Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;enero-junio 2025;44
03009 Alcoy/Alcoi;8. Hurtos;enero-junio 2025;193
03009 Alcoy/Alcoi;9. Sustracciones de vehículos;enero-junio 2025;12
03009 Alcoy/Alcoi;10. Tráfico de drogas;enero-junio 2025;6
03009 Alcoy/Alcoi;11. Resto de criminalidad convencional;enero-junio 2025;497
