Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;14
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;35
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;766
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-diciembre 2019;2
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;677
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;85
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;592
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-diciembre 2019;1.665
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;8.439
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;6.893
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-diciembre 2019;26.132
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-diciembre 2019;1.364
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-diciembre 2019;774
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-diciembre 2019;48.178
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;88.046
- Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;1
- Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;9
- Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;14
- Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;5
- Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;9
- Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-diciembre 2019;23
- Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;135
- Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;101
- Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-diciembre 2019;345
- Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-diciembre 2019;23
- Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-diciembre 2019;4
- Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-diciembre 2019;1.172
- Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;1.726
- Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;3
- Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;2
- Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;152
- Municipio de Alicante/Alacant;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;138
- Municipio de Alicante/Alacant;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;16
- Municipio de Alicante/Alacant;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;122
- Municipio de Alicante/Alacant;6.-Robos con violencia e intimidación;Enero-diciembre 2019;495
- Municipio de Alicante/Alacant;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;1.053
- Municipio de Alicante/Alacant;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;779
- Municipio de Alicante/Alacant;8.-Hurtos;Enero-diciembre 2019;7.413
- Municipio de Alicante/Alacant;9.-Sustracciones de vehículos;Enero-diciembre 2019;457
- Municipio de Alicante/Alacant;10.-Tráfico de drogas;Enero-diciembre 2019;208
- Municipio de Alicante/Alacant;Resto de infracciones penales;Enero-diciembre 2019;9.590
- Municipio de Alicante/Alacant;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;19.511
- Municipio de Benidorm;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;0
- Municipio de Benidorm;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;3
- Municipio de Benidorm;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;108
- Municipio de Benidorm;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Benidorm;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;48
- Municipio de Benidorm;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;11
- Municipio de Benidorm;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;37
- Municipio de Benidorm;6.-Robos con violencia e intimidación;Enero-diciembre 2019;127
- Municipio de Benidorm;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;201
- Municipio de Benidorm;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;131
- Municipio de Benidorm;8.-Hurtos;Enero-diciembre 2019;2.635
- Municipio de Benidorm;9.-Sustracciones de vehículos;Enero-diciembre 2019;94
- Municipio de Benidorm;10.-Tráfico de drogas;Enero-diciembre 2019;95
- Municipio de Benidorm;Resto de infracciones penales;Enero-diciembre 2019;2.644
- Municipio de Benidorm;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;5.955
- Municipio de Dénia;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;1
- Municipio de Dénia;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;2
- Municipio de Dénia;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;36
- Municipio de Dénia;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Dénia;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;29
- Municipio de Dénia;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;5
- Municipio de Dénia;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;24
- Municipio de Dénia;6.-Robos con violencia e intimidación;Enero-diciembre 2019;21
- Municipio de Dénia;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;163
- Municipio de Dénia;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;124
- Municipio de Dénia;8.-Hurtos;Enero-diciembre 2019;642
- Municipio de Dénia;9.-Sustracciones de vehículos;Enero-diciembre 2019;45
- Municipio de Dénia;10.-Tráfico de drogas;Enero-diciembre 2019;15
- Municipio de Dénia;Resto de infracciones penales;Enero-diciembre 2019;1.182
- Municipio de Dénia;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;2.136
- Municipio de Elche/Elx;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;1
- Municipio de Elche/Elx;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;2
- Municipio de Elche/Elx;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;74
- Municipio de Elche/Elx;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Elche/Elx;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;71
- Municipio de Elche/Elx;5.1.-Agresión sexual con penetración;Enero-diciembre 2019;7
- Municipio de Elche/Elx;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;64
- Municipio de Elche/Elx;6.-Robos con violencia e intimidación;Enero-diciembre 2019;210
- Municipio de Elche/Elx;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2019;562
- Municipio de Elche/Elx;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2019;444
- Municipio de Elche/Elx;8.-Hurtos;Enero-diciembre 2019;2.767
- Municipio de Elche/Elx;9.-Sustracciones de vehículos;Enero-diciembre 2019;177
- Municipio de Elche/Elx;10.-Tráfico de drogas;Enero-diciembre 2019;100
- Municipio de Elche/Elx;Resto de infracciones penales;Enero-diciembre 2019;5.799
- Municipio de Elche/Elx;TOTAL INFRACCIONES PENALES;Enero-diciembre 2019;9.763
- Municipio de Elda;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2019;1
- Municipio de Elda;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2019;0
- Municipio de Elda;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2019;8
- Municipio de Elda;4.-Secuestro;Enero-diciembre 2019;0
- Municipio de Elda;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2019;16
