Geografía;Tipología penal;Periodos:;Total
Provincia de ALICANTE/ALACANT;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2021;10
Provincia de ALICANTE/ALACANT;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2021;48
Provincia de ALICANTE/ALACANT;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2021;878
Provincia de ALICANTE/ALACANT;4.-Secuestro;Enero-diciembre 2021;4
Provincia de ALICANTE/ALACANT;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;838
Provincia de ALICANTE/ALACANT;5.1.-Agresión sexual con penetración;Enero-diciembre 2021;99
Provincia de ALICANTE/ALACANT;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;739
Provincia de ALICANTE/ALACANT;6.-Robos con violencia e intimidación;Enero-diciembre 2021;1.212
Provincia de ALICANTE/ALACANT;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2021;6.330
Provincia de ALICANTE/ALACANT;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2021;5.282
Provincia de ALICANTE/ALACANT;8.-Hurtos;Enero-diciembre 2021;18.481
Provincia de ALICANTE/ALACANT;9.-Sustracciones de vehículos;Enero-diciembre 2021;969
Provincia de ALICANTE/ALACANT;10.-Tráfico de drogas;Enero-diciembre 2021;935
Provincia de ALICANTE/ALACANT;Resto de infracciones penales;Enero-diciembre 2021;49.211
Provincia de ALICANTE/ALACANT;TOTAL INFRACCIONES PENALES;Enero-diciembre 2021;78.916
-Municipio de Alcoy/Alcoi;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2021;0
-Municipio de Alcoy/Alcoi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2021;4
-Municipio de Alcoy/Alcoi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2021;9
-Municipio de Alcoy/Alcoi;4.-Secuestro;Enero-diciembre 2021;0
-Municipio de Alcoy/Alcoi;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;28
-Municipio de Alcoy/Alcoi;5.1.-Agresión sexual con penetración;Enero-diciembre 2021;3
-Municipio de Alcoy/Alcoi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;25
-Municipio de Alcoy/Alcoi;6.-Robos con violencia e intimidación;Enero-diciembre 2021;42
-Municipio de Alcoy/Alcoi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2021;94
-Municipio de Alcoy/Alcoi;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2021;87
-Municipio de Alcoy/Alcoi;8.-Hurtos;Enero-diciembre 2021;311
-Municipio de Alcoy/Alcoi;9.-Sustracciones de vehículos;Enero-diciembre 2021;23
-Municipio de Alcoy/Alcoi;10.-Tráfico de drogas;Enero-diciembre 2021;11
-Municipio de Alcoy/Alcoi;Resto de infracciones penales;Enero-diciembre 2021;1.276
-Municipio de Alcoy/Alcoi;TOTAL INFRACCIONES PENALES;Enero-diciembre 2021;1.798
-Municipio de L'Alfàs del Pi;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2021;0
-Municipio de L'Alfàs del Pi;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2021;1
-Municipio de L'Alfàs del Pi;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2021;6
-Municipio de L'Alfàs del Pi;4.-Secuestro;Enero-diciembre 2021;0
-Municipio de L'Alfàs del Pi;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;6
-Municipio de L'Alfàs del Pi;5.1.-Agresión sexual con penetración;Enero-diciembre 2021;1
-Municipio de L'Alfàs del Pi;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;5
-Municipio de L'Alfàs del Pi;6.-Robos con violencia e intimidación;Enero-diciembre 2021;6
-Municipio de L'Alfàs del Pi;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2021;118
-Municipio de L'Alfàs del Pi;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2021;97
-Municipio de L'Alfàs del Pi;8.-Hurtos;Enero-diciembre 2021;215
-Municipio de L'Alfàs del Pi;9.-Sustracciones de vehículos;Enero-diciembre 2021;11
-Municipio de L'Alfàs del Pi;10.-Tráfico de drogas;Enero-diciembre 2021;10
-Municipio de L'Alfàs del Pi;Resto de infracciones penales;Enero-diciembre 2021;451
-Municipio de L'Alfàs del Pi;TOTAL INFRACCIONES PENALES;Enero-diciembre 2021;824
-Municipio de Alicante/Alacant;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2021;0
-Municipio de Alicante/Alacant;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2021;12
-Municipio de Alicante/Alacant;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2021;235
-Municipio de Alicante/Alacant;4.-Secuestro;Enero-diciembre 2021;0
-Municipio de Alicante/Alacant;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;210
-Municipio de Alicante/Alacant;5.1.-Agresión sexual con penetración;Enero-diciembre 2021;31
-Municipio de Alicante/Alacant;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;179
-Municipio de Alicante/Alacant;6.-Robos con violencia e intimidación;Enero-diciembre 2021;427
-Municipio de Alicante/Alacant;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2021;659
-Municipio de Alicante/Alacant;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2021;498
-Municipio de Alicante/Alacant;8.-Hurtos;Enero-diciembre 2021;5.006
-Municipio de Alicante/Alacant;9.-Sustracciones de vehículos;Enero-diciembre 2021;283
-Municipio de Alicante/Alacant;10.-Tráfico de drogas;Enero-diciembre 2021;272
-Municipio de Alicante/Alacant;Resto de infracciones penales;Enero-diciembre 2021;10.472
-Municipio de Alicante/Alacant;TOTAL INFRACCIONES PENALES;Enero-diciembre 2021;17.576
-Municipio de Almoradí;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2021;0
-Municipio de Almoradí;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2021;1
-Municipio de Almoradí;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2021;9
-Municipio de Almoradí;4.-Secuestro;Enero-diciembre 2021;0
-Municipio de Almoradí;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;12
-Municipio de Almoradí;5.1.-Agresión sexual con penetración;Enero-diciembre 2021;0
-Municipio de Almoradí;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;12
-Municipio de Almoradí;6.-Robos con violencia e intimidación;Enero-diciembre 2021;11
-Municipio de Almoradí;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2021;56
-Municipio de Almoradí;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2021;46
-Municipio de Almoradí;8.-Hurtos;Enero-diciembre 2021;169
-Municipio de Almoradí;9.-Sustracciones de vehículos;Enero-diciembre 2021;8
-Municipio de Almoradí;10.-Tráfico de drogas;Enero-diciembre 2021;11
-Municipio de Almoradí;Resto de infracciones penales;Enero-diciembre 2021;659
-Municipio de Almoradí;TOTAL INFRACCIONES PENALES;Enero-diciembre 2021;936
-Municipio de Altea;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2021;0
-Municipio de Altea;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2021;0
-Municipio de Altea;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2021;16
-Municipio de Altea;4.-Secuestro;Enero-diciembre 2021;0
-Municipio de Altea;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;12
-Municipio de Altea;5.1.-Agresión sexual con penetración;Enero-diciembre 2021;1
-Municipio de Altea;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;11
-Municipio de Altea;6.-Robos con violencia e intimidación;Enero-diciembre 2021;9
-Municipio de Altea;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-diciembre 2021;212
-Municipio de Altea;7.1.-Robos con fuerza en domicilios;Enero-diciembre 2021;178
-Municipio de Altea;8.-Hurtos;Enero-diciembre 2021;297
-Municipio de Altea;9.-Sustracciones de vehículos;Enero-diciembre 2021;16
-Municipio de Altea;10.-Tráfico de drogas;Enero-diciembre 2021;8
-Municipio de Altea;Resto de infracciones penales;Enero-diciembre 2021;741
-Municipio de Altea;TOTAL INFRACCIONES PENALES;Enero-diciembre 2021;1.311
-Municipio de Aspe;1.-Homicidios dolosos y asesinatos consumados;Enero-diciembre 2021;0
-Municipio de Aspe;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-diciembre 2021;0
-Municipio de Aspe;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-diciembre 2021;5
-Municipio de Aspe;4.-Secuestro;Enero-diciembre 2021;0
-Municipio de Aspe;5.-Delitos contra la libertad e indemnidad sexual;Enero-diciembre 2021;9
-Municipio de Aspe;5.1.-Agresión sexual con penetración;Enero-diciembre 2021;2
