Fecha,Provincia,Delitos,delitos_sum,poblacion_sum,tasa_100k
2020-06-30,Madrid,Delitos Sexuales,139.0,2630815,5.283533809865004
2020-06-30,Madrid,Homicidios,7.0,2630815,0.26607724222341744
2020-06-30,Madrid,Hurtos,2845.0,2630815,108.14139344651753
2020-06-30,Madrid,Lesiones,148.0,2630815,5.625633121295112
2020-06-30,Madrid,Robos Con Fuerza,799.0,2630815,30.370816648072935
2020-06-30,Madrid,Robos Con Violencia,315.0,2630815,11.973475900053785
2020-06-30,Madrid,Secuestro,1.0,2630815,0.03801103460334535
2020-06-30,Madrid,Sustraccion De Vehiculos,384.0,2630815,14.596237287684614
2020-06-30,Madrid,Trafico De Drogas,106.0,2630815,4.029169667954608
2020-06-30,Valencia,Delitos Sexuales,89.0,3116938,2.8553663884235103
2020-06-30,Valencia,Homicidios,10.0,3116938,0.32082768409252926
2020-06-30,Valencia,Hurtos,1698.0,3116938,54.47654075891147
2020-06-30,Valencia,Lesiones,100.0,3116938,3.208276840925293
2020-06-30,Valencia,Robos Con Fuerza,620.0,3116938,19.891316413736813
2020-06-30,Valencia,Robos Con Violencia,199.0,3116938,6.384470913441332
2020-06-30,Valencia,Secuestro,0.0,3116938,0.0
2020-06-30,Valencia,Sustraccion De Vehiculos,115.0,3116938,3.6895183670640868
2020-06-30,Valencia,Trafico De Drogas,161.0,3116938,5.165325713889721
2020-09-30,Alicante,Delitos Sexuales,136.0,2604968,5.220793499190776
2020-09-30,Alicante,Homicidios,8.0,2604968,0.30710549995239866
2020-09-30,Alicante,Hurtos,3684.0,2604968,141.42208272807957
2020-09-30,Alicante,Lesiones,152.0,2604968,5.835004499095574
2020-09-30,Alicante,Robos Con Fuerza,1695.0,2604968,65.06797780241446
2020-09-30,Alicante,Robos Con Violencia,298.0,2604968,11.439679873226849
2020-09-30,Alicante,Secuestro,1.0,2604968,0.03838818749404983
2020-09-30,Alicante,Sustraccion De Vehiculos,254.0,2604968,9.750599623488657
2020-09-30,Alicante,Trafico De Drogas,139.0,2604968,5.335958061672926
2020-09-30,Barcelona,Delitos Sexuales,503.0,4191220,12.001278863910747
2020-09-30,Barcelona,Homicidios,44.0,4191220,1.0498136580756916
2020-09-30,Barcelona,Hurtos,18750.0,4191220,447.36377474816396
2020-09-30,Barcelona,Lesiones,1792.0,4191220,42.756047165264526
2020-09-30,Barcelona,Robos Con Fuerza,2710.0,4191220,64.65897757693463
2020-09-30,Barcelona,Robos Con Violencia,4253.0,4191220,101.47403381354356
2020-09-30,Barcelona,Secuestro,1.0,4191220,0.02385940131990208
2020-09-30,Barcelona,Sustraccion De Vehiculos,1250.0,4191220,29.824251649877603
2020-09-30,Barcelona,Trafico De Drogas,362.0,4191220,8.637103277804552
2020-09-30,Castellón,Delitos Sexuales,2.0,31681,6.312932041286575
2020-09-30,Castellón,Homicidios,0.0,31681,0.0
2020-09-30,Castellón,Hurtos,30.0,31681,94.69398061929863
2020-09-30,Castellón,Lesiones,4.0,31681,12.62586408257315
2020-09-30,Castellón,Robos Con Fuerza,27.0,31681,85.22458255736878
2020-09-30,Castellón,Robos Con Violencia,1.0,31681,3.1564660206432875
2020-09-30,Castellón,Secuestro,0.0,31681,0.0
2020-09-30,Castellón,Sustraccion De Vehiculos,3.0,31681,9.469398061929864
2020-09-30,Castellón,Trafico De Drogas,2.0,31681,6.312932041286575
2020-09-30,Madrid,Delitos Sexuales,238.0,2630815,9.046626235596193
2020-09-30,Madrid,Homicidios,12.0,2630815,0.4561324152401442
2020-09-30,Madrid,Hurtos,6780.0,2630815,257.71481461068146
2020-09-30,Madrid,Lesiones,203.0,2630815,7.716240024479107
2020-09-30,Madrid,Robos Con Fuerza,1923.0,2630815,73.09521954223311
2020-09-30,Madrid,Robos Con Violencia,715.0,2630815,27.177889741391926
2020-09-30,Madrid,Secuestro,0.0,2630815,0.0
2020-09-30,Madrid,Sustraccion De Vehiculos,633.0,2630815,24.060984903917607
2020-09-30,Madrid,Trafico De Drogas,119.0,2630815,4.5233131177980965
2020-09-30,Valencia,Delitos Sexuales,163.0,3116938,5.229491250708227
2020-09-30,Valencia,Homicidios,25.0,3116938,0.8020692102313233
2020-09-30,Valencia,Hurtos,4757.0,3116938,152.61772932281616
2020-09-30,Valencia,Lesiones,146.0,3116938,4.684084187750927
2020-09-30,Valencia,Robos Con Fuerza,1518.0,3116938,48.701642445245945
2020-09-30,Valencia,Robos Con Violencia,576.0,3116938,18.479674603729688
2020-09-30,Valencia,Secuestro,1.0,3116938,0.03208276840925293
2020-09-30,Valencia,Sustraccion De Vehiculos,284.0,3116938,9.111506228227832
2020-09-30,Valencia,Trafico De Drogas,97.0,3116938,3.112028535697534
2020-12-31,Alicante,Delitos Sexuales,116.0,2604968,4.45302974930978
2020-12-31,Alicante,Homicidios,4.0,2604968,0.15355274997619933
2020-12-31,Alicante,Hurtos,2493.0,2604968,95.70175142266623
2020-12-31,Alicante,Lesiones,85.0,2604968,3.2629959369942356
2020-12-31,Alicante,Robos Con Fuerza,1523.0,2604968,58.465209553437894
2020-12-31,Alicante,Robos Con Violencia,234.0,2604968,8.98283587360766
2020-12-31,Alicante,Secuestro,1.0,2604968,0.03838818749404983
2020-12-31,Alicante,Sustraccion De Vehiculos,194.0,2604968,7.447308373845667
2020-12-31,Alicante,Trafico De Drogas,119.0,2604968,4.568194311791929
2020-12-31,Barcelona,Delitos Sexuales,432.0,4191220,10.307261370197699
2020-12-31,Barcelona,Homicidios,27.0,4191220,0.6442038356373562
2020-12-31,Barcelona,Hurtos,17312.0,4191220,413.0539556501448
2020-12-31,Barcelona,Lesiones,1401.0,4191220,33.427021249182815
2020-12-31,Barcelona,Robos Con Fuerza,4249.0,4191220,101.37859620826394
2020-12-31,Barcelona,Robos Con Violencia,3503.0,4191220,83.57948282361698
2020-12-31,Barcelona,Secuestro,1.0,4191220,0.02385940131990208
2020-12-31,Barcelona,Sustraccion De Vehiculos,1017.0,4191220,24.265011142340416
2020-12-31,Barcelona,Trafico De Drogas,524.0,4191220,12.50232629162869
2020-12-31,Castellón,Delitos Sexuales,2.0,31681,6.312932041286575
2020-12-31,Castellón,Homicidios,0.0,31681,0.0
2020-12-31,Castellón,Hurtos,41.0,31681,129.4151068463748
2020-12-31,Castellón,Lesiones,0.0,31681,0.0
2020-12-31,Castellón,Robos Con Fuerza,25.0,31681,78.91165051608219
2020-12-31,Castellón,Robos Con Violencia,3.0,31681,9.469398061929864
2020-12-31,Castellón,Secuestro,0.0,31681,0.0
2020-12-31,Castellón,Sustraccion De Vehiculos,0.0,31681,0.0
2020-12-31,Castellón,Trafico De Drogas,1.0,31681,3.1564660206432875
2020-12-31,Madrid,Delitos Sexuales,176.0,2630815,6.689942090188782
2020-12-31,Madrid,Homicidios,19.0,2630815,0.7222096574635617
2020-12-31,Madrid,Hurtos,7450.0,2630815,283.1822077949229
2020-12-31,Madrid,Lesiones,176.0,2630815,6.689942090188782
2020-12-31,Madrid,Robos Con Fuerza,1810.0,2630815,68.79997263205507
2020-12-31,Madrid,Robos Con Violencia,866.0,2630815,32.917555966497076
2020-12-31,Madrid,Secuestro,2.0,2630815,0.0760220692066907
2020-12-31,Madrid,Sustraccion De Vehiculos,551.0,2630815,20.944080066443288
2020-12-31,Madrid,Trafico De Drogas,134.0,2630815,5.093478636848277
2020-12-31,Valencia,Delitos Sexuales,117.0,3116938,3.7536839038825924
2020-12-31,Valencia,Homicidios,13.0,3116938,0.41707598932028805
2020-12-31,Valencia,Hurtos,4858.0,3116938,155.85808893215074
2020-12-31,Valencia,Lesiones,132.0,3116938,4.234925430021387
2020-12-31,Valencia,Robos Con Fuerza,1634.0,3116938,52.42324358071929
2020-12-31,Valencia,Robos Con Violencia,485.0,3116938,15.56014267848767
2020-12-31,Valencia,Secuestro,0.0,3116938,0.0
2020-12-31,Valencia,Sustraccion De Vehiculos,236.0,3116938,7.57153334458369
2020-12-31,Valencia,Trafico De Drogas,104.0,3116938,3.3366079145623044
2021-03-31,Alicante,Delitos Sexuales,114.0,2893487,3.939882916356631
2021-03-31,Alicante,Homicidios,9.0,2893487,0.31104338813341825
2021-03-31,Alicante,Hurtos,2416.0,2893487,83.49786952559317
2021-03-31,Alicante,Lesiones,75.0,2893487,2.592028234445152
2021-03-31,Alicante,Robos Con Fuerza,1694.0,2893487,58.545277722001174
2021-03-31,Alicante,Robos Con Violencia,144.0,2893487,4.976694210134692
2021-03-31,Alicante,Secuestro,1.0,2893487,0.034560376459268696
2021-03-31,Alicante,Sustraccion De Vehiculos,201.0,2893487,6.946635668313008
2021-03-31,Alicante,Trafico De Drogas,180.0,2893487,6.220867762668366
2021-03-31,Barcelona,Delitos Sexuales,536.0,4552866,11.772804207283938
2021-03-31,Barcelona,Homicidios,29.0,4552866,0.6369614216627505
2021-03-31,Barcelona,Hurtos,17430.0,4552866,382.8357786062669
2021-03-31,Barcelona,Lesiones,309.0,4552866,6.786933768751376
2021-03-31,Barcelona,Robos Con Fuerza,4286.0,4552866,94.13850528436375
2021-03-31,Barcelona,Robos Con Violencia,3685.0,4552866,80.93802892507709
2021-03-31,Barcelona,Secuestro,2.0,4552866,0.043928373907775896
2021-03-31,Barcelona,Sustraccion De Vehiculos,918.0,4552866,20.163123623669136
2021-03-31,Barcelona,Trafico De Drogas,601.0,4552866,13.200476359286656
2021-03-31,Castellón,Delitos Sexuales,11.0,113008,9.733824154042193
2021-03-31,Castellón,Homicidios,0.0,113008,0.0
2021-03-31,Castellón,Hurtos,156.0,113008,138.04332436641653
2021-03-31,Castellón,Lesiones,12.0,113008,10.618717258955117
2021-03-31,Castellón,Robos Con Fuerza,147.0,113008,130.0792864222002
2021-03-31,Castellón,Robos Con Violencia,26.0,113008,23.00722072773609
2021-03-31,Castellón,Secuestro,0.0,113008,0.0
2021-03-31,Castellón,Sustraccion De Vehiculos,4.0,113008,3.539572419651706
2021-03-31,Castellón,Trafico De Drogas,4.0,113008,3.539572419651706
2021-03-31,Madrid,Delitos Sexuales,201.0,2820161,7.127252663943654
2021-03-31,Madrid,Homicidios,10.0,2820161,0.3545896847733161
2021-03-31,Madrid,Hurtos,7294.0,2820161,258.63771607365675
2021-03-31,Madrid,Lesiones,195.0,2820161,6.914498853079665
2021-03-31,Madrid,Robos Con Fuerza,1803.0,2820161,63.932520164628905
2021-03-31,Madrid,Robos Con Violencia,840.0,2820161,29.785533520958555
2021-03-31,Madrid,Secuestro,1.0,2820161,0.03545896847733161
2021-03-31,Madrid,Sustraccion De Vehiculos,494.0,2820161,17.516730427801818
2021-03-31,Madrid,Trafico De Drogas,127.0,2820161,4.503288996621115
2021-03-31,Valencia,Delitos Sexuales,184.0,3614719,5.090298858638804
2021-03-31,Valencia,Homicidios,13.0,3614719,0.3596406802299155
2021-03-31,Valencia,Hurtos,5249.0,3614719,145.2118408097559
2021-03-31,Valencia,Lesiones,161.0,3614719,4.454011501308954
2021-03-31,Valencia,Robos Con Fuerza,2068.0,3614719,57.210532824266565
2021-03-31,Valencia,Robos Con Violencia,493.0,3614719,13.638681181026797
2021-03-31,Valencia,Secuestro,0.0,3614719,0.0
2021-03-31,Valencia,Sustraccion De Vehiculos,210.0,3614719,5.809580219098636
2021-03-31,Valencia,Trafico De Drogas,121.0,3614719,3.3474247929092136
2021-06-30,Alicante,Delitos Sexuales,177.0,2893487,6.117186633290559
2021-06-30,Alicante,Homicidios,9.0,2893487,0.31104338813341825
2021-06-30,Alicante,Hurtos,3283.0,2893487,113.46171591577912
2021-06-30,Alicante,Lesiones,162.0,2893487,5.598780986401528
2021-06-30,Alicante,Robos Con Fuerza,1710.0,2893487,59.098243745349464
2021-06-30,Alicante,Robos Con Violencia,243.0,2893487,8.398171479602293
2021-06-30,Alicante,Secuestro,1.0,2893487,0.034560376459268696
2021-06-30,Alicante,Sustraccion De Vehiculos,192.0,2893487,6.63559228017959
2021-06-30,Alicante,Trafico De Drogas,189.0,2893487,6.531911150801783
2021-06-30,Barcelona,Delitos Sexuales,615.0,4552866,13.507974976641087
2021-06-30,Barcelona,Homicidios,41.0,4552866,0.9005316651094057
2021-06-30,Barcelona,Hurtos,21110.0,4552866,463.6639865965746
2021-06-30,Barcelona,Lesiones,455.0,4552866,9.993705064019016
2021-06-30,Barcelona,Robos Con Fuerza,4354.0,4552866,95.63206999722811
2021-06-30,Barcelona,Robos Con Violencia,3959.0,4552866,86.95621615044239
2021-06-30,Barcelona,Secuestro,2.0,4552866,0.043928373907775896
2021-06-30,Barcelona,Sustraccion De Vehiculos,1184.0,4552866,26.00559735340333
2021-06-30,Barcelona,Trafico De Drogas,611.0,4552866,13.420118228825535
2021-06-30,Castellón,Delitos Sexuales,11.0,113008,9.733824154042193
2021-06-30,Castellón,Homicidios,2.0,113008,1.769786209825853
2021-06-30,Castellón,Hurtos,254.0,113008,224.76284864788335
2021-06-30,Castellón,Lesiones,22.0,113008,19.467648308084385
2021-06-30,Castellón,Robos Con Fuerza,139.0,113008,123.00014158289679
2021-06-30,Castellón,Robos Con Violencia,16.0,113008,14.158289678606824
2021-06-30,Castellón,Secuestro,0.0,113008,0.0
2021-06-30,Castellón,Sustraccion De Vehiculos,6.0,113008,5.3093586294775585
2021-06-30,Castellón,Trafico De Drogas,9.0,113008,7.964037944216339
2021-06-30,Madrid,Delitos Sexuales,243.0,2820161,8.616529339991583
2021-06-30,Madrid,Homicidios,10.0,2820161,0.3545896847733161
2021-06-30,Madrid,Hurtos,7719.0,2820161,273.7077776765227
2021-06-30,Madrid,Lesiones,230.0,2820161,8.155562749786272
2021-06-30,Madrid,Robos Con Fuerza,1850.0,2820161,65.59909168306348
2021-06-30,Madrid,Robos Con Violencia,685.0,2820161,24.289393406972156
2021-06-30,Madrid,Secuestro,1.0,2820161,0.03545896847733161
2021-06-30,Madrid,Sustraccion De Vehiculos,546.0,2820161,19.36059678862306
2021-06-30,Madrid,Trafico De Drogas,173.0,2820161,6.13440154657837
2021-06-30,Valencia,Delitos Sexuales,226.0,3614719,6.252214902458531
2021-06-30,Valencia,Homicidios,21.0,3614719,0.5809580219098635
2021-06-30,Valencia,Hurtos,7167.0,3614719,198.27267347752343
2021-06-30,Valencia,Lesiones,243.0,3614719,6.722514253528422
2021-06-30,Valencia,Robos Con Fuerza,2046.0,3614719,56.6019101346467
2021-06-30,Valencia,Robos Con Violencia,633.0,3614719,17.511734660425887
2021-06-30,Valencia,Secuestro,1.0,3614719,0.027664667709993502
2021-06-30,Valencia,Sustraccion De Vehiculos,264.0,3614719,7.303472275438284
2021-06-30,Valencia,Trafico De Drogas,170.0,3614719,4.702993510698895
2021-09-30,Alicante,Delitos Sexuales,247.0,2893487,8.536412985439368
2021-09-30,Alicante,Homicidios,12.0,2893487,0.41472451751122436
2021-09-30,Alicante,Hurtos,4996.0,2893487,172.6636407905064
2021-09-30,Alicante,Lesiones,217.0,2893487,7.499601691661307
2021-09-30,Alicante,Robos Con Fuerza,2063.0,2893487,71.29805663547133
2021-09-30,Alicante,Robos Con Violencia,309.0,2893487,10.679156325914027
2021-09-30,Alicante,Secuestro,1.0,2893487,0.034560376459268696
2021-09-30,Alicante,Sustraccion De Vehiculos,242.0,2893487,8.363611103143025
2021-09-30,Alicante,Trafico De Drogas,206.0,2893487,7.1194375506093515
2021-09-30,Barcelona,Delitos Sexuales,650.0,4552866,14.276721520027166
2021-09-30,Barcelona,Homicidios,39.0,4552866,0.8566032912016298
2021-09-30,Barcelona,Hurtos,25122.0,4552866,551.784304655573
2021-09-30,Barcelona,Lesiones,536.0,4552866,11.772804207283938
2021-09-30,Barcelona,Robos Con Fuerza,6019.0,4552866,132.20244127545155
2021-09-30,Barcelona,Robos Con Violencia,4860.0,4552866,106.74594859589543
2021-09-30,Barcelona,Secuestro,2.0,4552866,0.043928373907775896
2021-09-30,Barcelona,Sustraccion De Vehiculos,1165.0,4552866,25.588277801279457
2021-09-30,Barcelona,Trafico De Drogas,642.0,4552866,14.101008024396062
2021-09-30,Castellón,Delitos Sexuales,16.0,113008,14.158289678606824
2021-09-30,Castellón,Homicidios,0.0,113008,0.0
2021-09-30,Castellón,Hurtos,297.0,113008,262.81325215913915
2021-09-30,Castellón,Lesiones,22.0,113008,19.467648308084385
2021-09-30,Castellón,Robos Con Fuerza,143.0,113008,126.53971400254848
2021-09-30,Castellón,Robos Con Violencia,25.0,113008,22.122327622823164
2021-09-30,Castellón,Secuestro,0.0,113008,0.0
2021-09-30,Castellón,Sustraccion De Vehiculos,9.0,113008,7.964037944216339
2021-09-30,Castellón,Trafico De Drogas,8.0,113008,7.079144839303412
2021-09-30,Madrid,Delitos Sexuales,280.0,2820161,9.92851117365285
2021-09-30,Madrid,Homicidios,9.0,2820161,0.3191307162959845
2021-09-30,Madrid,Hurtos,7512.0,2820161,266.3677712017151
2021-09-30,Madrid,Lesiones,265.0,2820161,9.396626646492878
2021-09-30,Madrid,Robos Con Fuerza,2154.0,2820161,76.37861810017229
2021-09-30,Madrid,Robos Con Violencia,782.0,2820161,27.72891334927332
2021-09-30,Madrid,Secuestro,1.0,2820161,0.03545896847733161
2021-09-30,Madrid,Sustraccion De Vehiculos,579.0,2820161,20.530742748375005
2021-09-30,Madrid,Trafico De Drogas,138.0,2820161,4.8933376498717625
2021-09-30,Valencia,Delitos Sexuales,264.0,3614719,7.303472275438284
2021-09-30,Valencia,Homicidios,12.0,3614719,0.331976012519922
2021-09-30,Valencia,Hurtos,9060.0,3614719,250.6418894525411
2021-09-30,Valencia,Lesiones,259.0,3614719,7.1651489368883166
2021-09-30,Valencia,Robos Con Fuerza,2498.0,3614719,69.10633993956377
2021-09-30,Valencia,Robos Con Violencia,720.0,3614719,19.91856075119532
2021-09-30,Valencia,Secuestro,0.0,3614719,0.0
2021-09-30,Valencia,Sustraccion De Vehiculos,319.0,3614719,8.825028999487927
2021-09-30,Valencia,Trafico De Drogas,159.0,3614719,4.3986821658889665
2021-12-31,Alicante,Delitos Sexuales,192.0,2893487,6.63559228017959
2021-12-31,Alicante,Homicidios,12.0,2893487,0.41472451751122436
2021-12-31,Alicante,Hurtos,3888.0,2893487,134.3707436736367
2021-12-31,Alicante,Lesiones,232.0,2893487,8.018007338550337
2021-12-31,Alicante,Robos Con Fuerza,1817.0,2893487,62.79620402649122
2021-12-31,Alicante,Robos Con Violencia,294.0,2893487,10.160750679024996
2021-12-31,Alicante,Secuestro,1.0,2893487,0.034560376459268696
2021-12-31,Alicante,Sustraccion De Vehiculos,178.0,2893487,6.151747009749828
2021-12-31,Alicante,Trafico De Drogas,195.0,2893487,6.739273409557396
2021-12-31,Barcelona,Delitos Sexuales,607.0,4552866,13.332261481009985
2021-12-31,Barcelona,Homicidios,38.0,4552866,0.834639104247742
2021-12-31,Barcelona,Hurtos,27470.0,4552866,603.3562156233019
2021-12-31,Barcelona,Lesiones,527.0,4552866,11.575126524698948
2021-12-31,Barcelona,Robos Con Fuerza,5692.0,4552866,125.02015214153018
2021-12-31,Barcelona,Robos Con Violencia,5171.0,4552866,113.57681073855457
2021-12-31,Barcelona,Secuestro,0.0,4552866,0.0
2021-12-31,Barcelona,Sustraccion De Vehiculos,1374.0,4552866,30.178792874642042
2021-12-31,Barcelona,Trafico De Drogas,621.0,4552866,13.639760098364416
2021-12-31,Castellón,Delitos Sexuales,11.0,113008,9.733824154042193
2021-12-31,Castellón,Homicidios,0.0,113008,0.0
2021-12-31,Castellón,Hurtos,310.0,113008,274.3168625230072
2021-12-31,Castellón,Lesiones,14.0,113008,12.388503468780971
2021-12-31,Castellón,Robos Con Fuerza,141.0,113008,124.76992779272265
2021-12-31,Castellón,Robos Con Violencia,22.0,113008,19.467648308084385
2021-12-31,Castellón,Secuestro,1.0,113008,0.8848931049129265
2021-12-31,Castellón,Sustraccion De Vehiculos,6.0,113008,5.3093586294775585
2021-12-31,Castellón,Trafico De Drogas,7.0,113008,6.194251734390486
2021-12-31,Madrid,Delitos Sexuales,246.0,2820161,8.722906245423577
2021-12-31,Madrid,Homicidios,20.0,2820161,0.7091793695466322
2021-12-31,Madrid,Hurtos,9023.0,2820161,319.9462725709631
2021-12-31,Madrid,Lesiones,261.0,2820161,9.254790772583553
2021-12-31,Madrid,Robos Con Fuerza,1993.0,2820161,70.6697241753219
2021-12-31,Madrid,Robos Con Violencia,879.0,2820161,31.168433291574487
2021-12-31,Madrid,Secuestro,0.0,2820161,0.0
2021-12-31,Madrid,Sustraccion De Vehiculos,671.0,2820161,23.79296784828951
2021-12-31,Madrid,Trafico De Drogas,120.0,2820161,4.255076217279793
2021-12-31,Valencia,Delitos Sexuales,245.0,3614719,6.777843588948408
2021-12-31,Valencia,Homicidios,27.0,3614719,0.7469460281698246
2021-12-31,Valencia,Hurtos,8186.0,3614719,226.46296987400683
2021-12-31,Valencia,Lesiones,278.0,3614719,7.690777623378194
2021-12-31,Valencia,Robos Con Fuerza,2532.0,3614719,70.04693864170355
2021-12-31,Valencia,Robos Con Violencia,849.0,3614719,23.487302885784484
2021-12-31,Valencia,Secuestro,0.0,3614719,0.0
2021-12-31,Valencia,Sustraccion De Vehiculos,319.0,3614719,8.825028999487927
2021-12-31,Valencia,Trafico De Drogas,172.0,3614719,4.758322846118882
2022-03-31,Alicante,Delitos Sexuales,192.0,2923036,6.568513011813745
2022-03-31,Alicante,Homicidios,14.0,2923036,0.4789540737780855
2022-03-31,Alicante,Hurtos,3701.0,2923036,126.61493050376389
2022-03-31,Alicante,Lesiones,175.0,2923036,5.986925922226069
2022-03-31,Alicante,Robos Con Fuerza,1893.0,2923036,64.76143297585114
2022-03-31,Alicante,Robos Con Violencia,278.0,2923036,9.510659465021984
2022-03-31,Alicante,Secuestro,0.0,2923036,0.0
2022-03-31,Alicante,Sustraccion De Vehiculos,192.0,2923036,6.568513011813745
2022-03-31,Alicante,Trafico De Drogas,168.0,2923036,5.747448885337026
2022-03-31,Barcelona,Delitos Sexuales,615.0,4554721,13.502473587295468
2022-03-31,Barcelona,Homicidios,29.0,4554721,0.636702006555396
2022-03-31,Barcelona,Hurtos,27433.0,4554721,602.2981429597993
2022-03-31,Barcelona,Lesiones,481.0,4554721,10.560471212177431
2022-03-31,Barcelona,Robos Con Fuerza,6180.0,4554721,135.68339312111544
2022-03-31,Barcelona,Robos Con Violencia,4982.0,4554721,109.38101367789596
2022-03-31,Barcelona,Secuestro,0.0,4554721,0.0
2022-03-31,Barcelona,Sustraccion De Vehiculos,1257.0,4554721,27.59773869793562
2022-03-31,Barcelona,Trafico De Drogas,666.0,4554721,14.622190909168753
2022-03-31,Castellón,Delitos Sexuales,7.0,113387,6.173547232046002
2022-03-31,Castellón,Homicidios,1.0,113387,0.8819353188637145
2022-03-31,Castellón,Hurtos,251.0,113387,221.36576503479236
2022-03-31,Castellón,Lesiones,19.0,113387,16.75677105841058
2022-03-31,Castellón,Robos Con Fuerza,184.0,113387,162.27609867092346
2022-03-31,Castellón,Robos Con Violencia,21.0,113387,18.520641696138004
2022-03-31,Castellón,Secuestro,0.0,113387,0.0
2022-03-31,Castellón,Sustraccion De Vehiculos,5.0,113387,4.409676594318572
2022-03-31,Castellón,Trafico De Drogas,6.0,113387,5.291611913182288
2022-03-31,Madrid,Delitos Sexuales,193.0,2835255,6.8071478579528115
2022-03-31,Madrid,Homicidios,14.0,2835255,0.49378274617274287
2022-03-31,Madrid,Hurtos,9189.0,2835255,324.0978324700953
2022-03-31,Madrid,Lesiones,246.0,2835255,8.676468254178197
2022-03-31,Madrid,Robos Con Fuerza,2084.0,2835255,73.5030887874283
2022-03-31,Madrid,Robos Con Violencia,798.0,2835255,28.145616531846343
2022-03-31,Madrid,Secuestro,1.0,2835255,0.035270196155195915
2022-03-31,Madrid,Sustraccion De Vehiculos,752.0,2835255,26.523187508707327
2022-03-31,Madrid,Trafico De Drogas,139.0,2835255,4.9025572655722325
2022-03-31,Valencia,Delitos Sexuales,212.0,3638072,5.8272623521469615
2022-03-31,Valencia,Homicidios,12.0,3638072,0.3298450388007714
2022-03-31,Valencia,Hurtos,8342.0,3638072,229.2972761396696
2022-03-31,Valencia,Lesiones,253.0,3638072,6.95423290138293
2022-03-31,Valencia,Robos Con Fuerza,2469.0,3638072,67.86561673325872
2022-03-31,Valencia,Robos Con Violencia,859.0,3638072,23.611407360821886
2022-03-31,Valencia,Secuestro,1.0,3638072,0.027487086566730948
2022-03-31,Valencia,Sustraccion De Vehiculos,374.0,3638072,10.280170375957375
2022-03-31,Valencia,Trafico De Drogas,147.0,3638072,4.0406017253094495
2022-06-30,Alicante,Delitos Sexuales,229.0,2923036,7.834320206798685
2022-06-30,Alicante,Homicidios,12.0,2923036,0.41053206323835906
2022-06-30,Alicante,Hurtos,4732.0,2923036,161.88647693699292
2022-06-30,Alicante,Lesiones,218.0,2923036,7.457999148830189
2022-06-30,Alicante,Robos Con Fuerza,1975.0,2923036,67.56673540797992
2022-06-30,Alicante,Robos Con Violencia,303.0,2923036,10.365934596768566
2022-06-30,Alicante,Secuestro,2.0,2923036,0.0684220105397265
2022-06-30,Alicante,Sustraccion De Vehiculos,192.0,2923036,6.568513011813745
2022-06-30,Alicante,Trafico De Drogas,230.0,2923036,7.868531212068548
2022-06-30,Barcelona,Delitos Sexuales,688.0,4554721,15.105206224486636
2022-06-30,Barcelona,Homicidios,43.0,4554721,0.9440753890304148
2022-06-30,Barcelona,Hurtos,31199.0,4554721,684.9815828455793
2022-06-30,Barcelona,Lesiones,621.0,4554721,13.634205036927618
2022-06-30,Barcelona,Robos Con Fuerza,5524.0,4554721,121.28075462800025
2022-06-30,Barcelona,Robos Con Violencia,5268.0,4554721,115.66021277702849
2022-06-30,Barcelona,Secuestro,3.0,4554721,0.06586572481607546
2022-06-30,Barcelona,Sustraccion De Vehiculos,1307.0,4554721,28.69550077820354
2022-06-30,Barcelona,Trafico De Drogas,670.0,4554721,14.710011875590183
2022-06-30,Castellón,Delitos Sexuales,14.0,113387,12.347094464092004
2022-06-30,Castellón,Homicidios,1.0,113387,0.8819353188637145
2022-06-30,Castellón,Hurtos,296.0,113387,261.0528543836595
2022-06-30,Castellón,Lesiones,33.0,113387,29.10386552250258
2022-06-30,Castellón,Robos Con Fuerza,183.0,113387,161.39416335205976
2022-06-30,Castellón,Robos Con Violencia,20.0,113387,17.63870637727429
2022-06-30,Castellón,Secuestro,0.0,113387,0.0
2022-06-30,Castellón,Sustraccion De Vehiculos,4.0,113387,3.527741275454858
2022-06-30,Castellón,Trafico De Drogas,1.0,113387,0.8819353188637145
2022-06-30,Madrid,Delitos Sexuales,278.0,2835255,9.805114531144465
2022-06-30,Madrid,Homicidios,11.0,2835255,0.3879721577071551
2022-06-30,Madrid,Hurtos,8899.0,2835255,313.8694755850884
2022-06-30,Madrid,Lesiones,294.0,2835255,10.3694376696276
2022-06-30,Madrid,Robos Con Fuerza,1806.0,2835255,63.69797425628382
2022-06-30,Madrid,Robos Con Violencia,843.0,2835255,29.732775358830157
2022-06-30,Madrid,Secuestro,3.0,2835255,0.10581058846558776
2022-06-30,Madrid,Sustraccion De Vehiculos,662.0,2835255,23.348869854739696
2022-06-30,Madrid,Trafico De Drogas,190.0,2835255,6.701337269487224
2022-06-30,Valencia,Delitos Sexuales,290.0,3638072,7.971255104351976
2022-06-30,Valencia,Homicidios,16.0,3638072,0.43979338506769516
2022-06-30,Valencia,Hurtos,8786.0,3638072,241.50154257529815
2022-06-30,Valencia,Lesiones,291.0,3638072,7.998742190918707
2022-06-30,Valencia,Robos Con Fuerza,2358.0,3638072,64.81455012435158
2022-06-30,Valencia,Robos Con Violencia,755.0,3638072,20.752750357881865
2022-06-30,Valencia,Secuestro,2.0,3638072,0.054974173133461895
2022-06-30,Valencia,Sustraccion De Vehiculos,394.0,3638072,10.829912107291994
